timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
161819270,-0.01325477,-0.027900394,0.015729476,3978,0,-0.094260804,0.23825172,-9.645698,3978
161898470,-0.011497375,0.03032828,0.010098676,4000,0,0.5504965,-0.029141678,-9.666196,4000
161902478,-0.018414807,-0.043944508,0.015992792,4008,0,-0.13288537,0.210381,-9.663271,4008
161905706,0.0013665501,0.028851248,0.007717633,3228,0,0.016272029,0.059598535,-9.612825,3228
161910502,-0.014970768,-0.009295054,0.011294283,4796,0,0.35577634,0.07525853,-9.664701,4796
161914476,-0.010070006,-0.0062230392,0.011653884,3974,0,-0.16763669,0.107483216,-9.681726,3974
161918471,-0.0097032385,0.015551365,0.008816161,3995,0,0.41893396,0.24413669,-9.551415,3995
161922470,0.006691588,-0.024109744,0.01176882,3999,0,-0.0392784,0.1320564,-9.64769,3999
161926471,-0.004185764,0.016638042,0.004874904,4001,0,0.070954606,0.04171238,-9.603199,4001
161930470,-0.009383958,-0.005797198,0.0068521863,3999,0,0.31310827,0.21062596,-9.606069,3999
161934511,0.0049566533,-0.010607305,0.005064446,4041,0,-0.1571303,0.1913095,-9.658495,4041
161938482,0.009014019,0.020876247,0.0025260085,3971,0,0.2994304,0.15961684,-9.595369,3971
161942470,0.0028469488,-0.018797755,0.0049240077,3988,0,0.12743583,0.011510702,-9.562414,3988
161946469,-0.00021455166,0.0052445075,0.0013012914,3999,0,-0.042836327,0.18107142,-9.628915,3999
161950470,0.018356567,0.0052042026,-1.1082219e-05,4001,0,0.23345315,0.11850685,-9.693013,4001
161954476,0.0045732167,-0.010582155,0.0004931667,4006,0,0.034635212,-0.06894869,-9.667773,4006
161958475,0.0027184722,0.001890356,-0.0021721066,3999,0,0.08940878,0.15976419,-9.614448,3999
161962485,0.011625317,-0.0010868497,-0.0023073282,4010,0,0.2544341,0.015928075,-9.593988,4010
161966488,0.0052841604,-0.012686054,-0.0019704471,4003,0,-0.017047366,0.027542828,-9.665015,4003
161970469,0.005544578,0.0093490835,-0.004818842,3981,0,0.15518698,-0.00090841926,-9.615777,3981
161974476,0.0018948002,-0.011292699,-0.0067122094,4007,0,0.18278052,0.08311581,-9.642379,4007
161978485,0.0059395325,-0.003748526,-0.0072484287,4009,0,-0.029491251,-0.0480156,-9.628246,4009
161982471,-0.005483139,0.0047760312,-0.010672798,3986,0,0.28382215,0.0076528275,-9.539465,3986
161986508,0.0023752567,-0.01903053,-0.01274146,4037,0,-0.07122185,-0.0026831757,-9.610202,4037
161990522,-0.008880728,0.015875045,-0.016952261,4014,0,0.24215868,-0.051901553,-9.614934,4014
161994470,-0.006649138,-0.023201413,-0.01272931,3948,0,0.15408844,0.08088913,-9.6218195,3948
161998474,0.0028379029,0.0015638588,-0.017822115,4004,0,-0.090131395,-0.043733075,-9.653621,4004
162002479,-0.010880909,0.005726891,-0.018902965,4005,0,0.29825172,-0.14770865,-9.587441,4005
162006517,-0.018142877,-0.0186291,-0.01875155,4038,0,-0.0010896162,-0.01614572,-9.6655445,4038
162010469,-0.002633821,0.0055956705,-0.023086706,3952,0,0.01653455,0.14056563,-9.645026,3952
162014470,0.00449017,-0.00017736647,-0.02265991,4001,0,0.29211658,-0.15078898,-9.625883,4001
162018499,-0.0110524325,-0.020172633,-0.020653758,4029,0,-0.0478694,0.058875684,-9.64888,4029
162022476,-0.004331485,0.012786006,-0.021609629,3977,0,0.12564717,0.022184126,-9.583637,3977
