timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
179945181,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.00096186576,4.8879792e-05,-0.68249565
179966231,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.004913064,0.0002496706,-0.68093866
180065207,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.036652513,0.001862596,-0.67425084
180165467,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.07116698,0.0036165412,-0.6667403
180265414,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.0666361,0.0012724932,-0.6648849
180366215,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.047264986,-0.051109545,-0.6588413
180465797,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.03946647,-0.054237813,-0.65156436
180566055,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.023648841,-0.063902184,-0.6471112
180666021,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.009350246,-0.068977974,-0.64860815
180766011,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.003344925,-0.06767266,-0.65266407
180866078,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038510927,-0.06675347,-0.6526561
180986259,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134419985,-0.06589301,-0.6603591
181086262,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.031589214,-0.054771487,-0.6649737
181186387,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.036153916,-0.06475164,-0.6631559
181286670,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.038236994,-0.067011274,-0.6635785
181386650,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.041528102,-0.06368283,-0.6616787
181486710,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.04273691,-0.06073966,-0.660323
181586805,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.029027158,-0.049031466,-0.6623472
181686893,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031335223,-0.0043149916,-0.6586853
181786898,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-5.8216356e-05,-9.0531226e-05,-0.658329
181887781,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-7.517737e-07,-1.3304633e-06,-0.6618706
181988665,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,2.9598526e-08,3.766892e-08,-0.66333926
182087543,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,7.7204415e-10,1.5391786e-09,-0.6705224
182207785,nan,nan,nan,3.0908186,0.0,nan,nan,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,1.0103097e-11,1.67846e-11,-0.67756176
182308585,0.6474644,0.5320728,nan,3.116268,0.0,-0.004215744,-0.004536521,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.0069995048,-0.0052363463,-0.6858325
182407602,0.6474644,0.5320728,nan,3.116268,0.0,-0.013085222,-0.018504744,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.01365559,-0.016696177,-0.69629633
182508291,0.6474644,0.5320728,nan,3.116268,0.0,-0.026168462,-0.041374892,-0.7028112,0.0,0.0,0.0,0.0,0.0,0.0,-0.01607251,-0.018254133,-0.69969785
