timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
161914949,-2.8841147,2.7592292,-0.012686828,0.0,0.0,-0.08
161946869,-2.8840804,2.7590353,-0.012702241,0.0,0.0,-0.08
161978731,-2.8854742,2.7588842,-0.012858522,0.0,0.0,-0.08
162010866,-2.8889458,2.7549691,-0.012740027,0.0,0.0,-0.08
162042831,-2.9221072,2.7207181,-0.012599777,0.0,0.0,-0.08
162074812,-2.7205286,2.654172,-0.012311913,0.0,0.0,-0.08
162106810,-0.23785797,0.44980496,-0.0019853483,0.0,0.0,-0.08
162138780,0.06947988,-0.19465208,0.00090298493,0.0,0.0,-0.08
162170838,-0.13483919,-0.0980151,0.00042384182,0.0,0.0,-0.08
162202993,-0.1503625,0.0039315596,-2.3066801e-05,0.0,0.0,-0.08
162234727,-0.1364833,0.012581413,-5.6169803e-05,0.0,0.0,-0.08
162266781,-0.12794657,-0.01221466,5.333918e-05,0.0,0.0,-0.08
162298748,-0.1304707,-0.011760982,5.1427876e-05,0.0,0.0,-0.08
162330960,-0.13064818,-0.009855518,4.2537606e-05,0.0,0.0,-0.08
162362718,-0.1301158,-0.010319083,4.444416e-05,0.0,0.0,-0.08
162394748,-0.13087852,-0.01021498,4.4499426e-05,0.0,0.0,-0.08
162426758,-0.13126887,-0.010901666,4.7529014e-05,0.0,0.0,-0.08
162458717,-0.13055816,-0.01068258,4.5986548e-05,0.0,0.0,-0.08
162490759,-0.1312186,-0.010142856,4.3773864e-05,0.0,0.0,-0.08
162522835,-0.13155092,-0.010564218,4.582836e-05,0.0,0.0,-0.08
162555052,-0.13124794,-0.010722556,4.641172e-05,0.0,0.0,-0.08
162586696,-0.13048139,-0.011448612,4.9645223e-05,0.0,0.0,-0.08
162618848,-0.13108762,-0.012149298,5.2467487e-05,0.0,0.0,-0.08
162650838,-0.13062327,-0.012481136,5.396356e-05,0.0,0.0,-0.08
162682864,-0.12974292,-0.012220369,5.2675514e-05,0.0,0.0,-0.08
162714840,-0.13057627,-0.012438834,5.3572978e-05,0.0,0.0,-0.08
162746783,-0.12928,-0.012240904,5.2158422e-05,0.0,0.0,-0.08
162778738,-0.123953074,-0.015373206,6.343572e-05,0.0,0.0,-0.08
162810856,-0.12445009,-0.01631668,6.698131e-05,0.0,0.0,-0.08
162842708,-0.12557386,-0.01814926,7.553692e-05,0.0,0.0,-0.08
162874792,-0.12021573,-0.01787847,7.100256e-05,0.0,0.0,-0.08
162906816,-0.12092312,-0.01769224,7.075659e-05,0.0,0.0,-0.08
162938781,-0.12650031,-0.019272743,8.0776095e-05,0.0,0.0,-0.08
162970737,-0.12233027,-0.019241488,7.8044875e-05,0.0,0.0,-0.08
162998791,-0.1143422,-0.019416872,7.333554e-05,0.0,0.0,-0.08
163030777,-0.11693889,-0.020087546,7.8008154e-05,0.0,0.0,-0.08
163062738,-0.121962845,-0.017813746,7.207593e-05,0.0,0.0,-0.08
163094746,-0.11793702,-0.014666692,5.753363e-05,0.0,0.0,-0.08
163126772,-0.11741826,-0.015376775,5.9651302e-05,0.0,0.0,-0.08
163158723,-0.11995587,-0.015451709,6.1463346e-05,0.0,0.0,-0.08
163190056,-0.11885473,-0.015975613,6.269708e-05,0.0,0.0,-0.08
163221942,-0.1182915,-0.015030114,5.8794176e-05,0.0,0.0,-0.08
163250029,-0.12228269,-0.016337523,6.6311746e-05,0.0,0.0,-0.08
163282035,-0.12198748,-0.016088447,6.515774e-05,0.0,0.0,-0.08
163313919,-0.11651973,-0.017070364,6.600179e-05,0.0,0.0,-0.08
163345946,-0.121500276,-0.017338961,6.968167e-05,0.0,0.0,-0.08
163377932,-0.12385302,-0.017017718,6.977806e-05,0.0,0.0,-0.08
163409925,-0.12144497,-0.016568959,6.635025e-05,0.0,0.0,-0.08
163441978,-0.12179631,-0.015667772,6.310164e-05,0.0,0.0,-0.08
163473915,-0.12298561,-0.015787356,6.4053944e-05,0.0,0.0,-0.08
163505999,-0.12052894,-0.016510628,6.6181e-05,0.0,0.0,-0.08
163534018,-0.12136613,-0.01576186,6.3560314e-05,0.0,0.0,-0.08
163565953,-0.12318012,-0.0171573,7.0093774e-05,0.0,0.0,-0.08
163597936,-0.12195404,-0.017629188,7.117543e-05,0.0,0.0,-0.08
163629924,-0.121252134,-0.018189963,7.343274e-05,0.0,0.0,-0.08
163661990,-0.124234974,-0.017719965,7.302771e-05,0.0,0.0,-0.08
163694106,-0.1220297,-0.017171951,6.9127454e-05,0.0,0.0,-0.08
163725948,-0.1211034,-0.017844707,7.179923e-05,0.0,0.0,-0.08
163757943,-0.124501444,-0.017924283,7.3748655e-05,0.0,0.0,-0.08
163790015,-0.12382267,-0.016837548,6.8900554e-05,0.0,0.0,-0.08
163818091,-0.122285776,-0.01861839,7.556801e-05,0.0,0.0,-0.08
163850004,-0.123760566,-0.017932113,7.3504845e-05,0.0,0.0,-0.08
163881951,-0.1220476,-0.01799213,7.2523384e-05,0.0,0.0,-0.08
163914034,-0.122219294,-0.018728815,7.5819895e-05,0.0,0.0,-0.08
163945948,-0.12355218,-0.019702032,8.032371e-05,0.0,0.0,-0.08
163977894,-0.12531549,-0.019141877,7.944009e-05,0.0,0.0,-0.08
164009986,-0.121817,-0.018172601,7.3365125e-05,0.0,0.0,-0.08
164041939,-0.12328722,-0.019124959,7.7849574e-05,0.0,0.0,-0.08
164073925,-0.12487971,-0.01917184,7.921495e-05,0.0,0.0,-0.08
