timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
161901037,242.41432,36.219997,98447.0,1.1697133
161911682,242.24257,36.219997,98449.0,1.169737
161922019,241.4763,36.219997,98457.99,1.1698438
161943323,242.32712,36.23,98448.0,1.1697251
161953102,242.32712,36.23,98448.0,1.1697251
161965170,241.90172,36.23,98453.0,1.1697845
161988149,242.15802,36.219997,98450.0,1.1697489
161999231,241.81715,36.219997,98454.0,1.1697963
162010027,241.90172,36.219997,98453.0,1.1697845
162032151,242.58344,36.219997,98444.99,1.1696894
162044600,242.32712,36.219997,98448.0,1.1697251
162055511,241.90172,36.219997,98453.0,1.1697845
162077077,242.15802,36.219997,98450.0,1.1697489
162088112,241.64806,36.219997,98456.0,1.1698202
162099869,241.81715,36.219997,98454.0,1.1697963
162120189,242.49887,36.219997,98446.0,1.1697013
162131685,242.24257,36.219997,98449.0,1.169737
162141068,242.66798,36.219997,98444.0,1.1696776
162162074,242.15802,36.219997,98450.0,1.1697489
162173047,242.24257,36.219997,98449.0,1.169737
162183836,242.58344,36.219997,98444.99,1.1696894
162204949,241.64806,36.219997,98456.0,1.1698202
162214020,241.56085,36.219997,98457.0,1.169832
162225106,242.07346,36.219997,98450.99,1.1697607
162246175,241.9889,36.219997,98451.99,1.1697725
162257069,242.41432,36.219997,98447.0,1.1697133
162267802,242.07346,36.219997,98450.99,1.1697607
162288136,241.64806,36.219997,98456.0,1.1698202
162299693,241.81715,36.219997,98454.0,1.1697963
162309064,242.15802,36.219997,98450.0,1.1697489
162330108,241.9889,36.219997,98451.99,1.1697725
162340424,241.64806,36.219997,98456.0,1.1698202
162351961,242.41432,36.219997,98447.0,1.1697133
162372576,242.32712,36.23,98448.0,1.1697251
162383655,241.4763,36.23,98457.99,1.1698438
162393138,241.81715,36.23,98454.0,1.1697963
162414170,241.9889,36.23,98451.99,1.1697725
162425049,241.81715,36.23,98454.0,1.1697963
162435839,242.07346,36.23,98450.99,1.1697607
162456193,242.58344,36.23,98444.99,1.1696894
162467864,242.58344,36.23,98444.99,1.1696894
162477213,242.41432,36.23,98447.0,1.1697133
162498111,242.15802,36.23,98450.0,1.1697489
162509134,241.64806,36.23,98456.0,1.1698202
162520120,242.58344,36.23,98444.99,1.1696894
162540497,242.58344,36.23,98444.99,1.1696894
162551687,241.81715,36.23,98454.0,1.1697963
162561167,242.15802,36.23,98450.0,1.1697489
162582165,241.7326,36.23,98455.0,1.1698083
162593047,241.7326,36.23,98455.0,1.1698083
162604631,241.7326,36.23,98455.0,1.1698083
162627789,242.66798,36.23,98444.0,1.1696776
162638051,242.07346,36.23,98450.99,1.1697607
162649112,242.66798,36.23,98444.0,1.1696776
162671420,241.81715,36.23,98454.0,1.1697963
162682070,242.15802,36.23,98450.0,1.1697489
162693112,242.07346,36.23,98450.99,1.1697607
162715741,241.90172,36.219997,98453.0,1.1697845
162726051,242.92429,36.219997,98441.0,1.169642
162737044,242.15802,36.219997,98450.0,1.1697489
162759241,242.49887,36.23,98446.0,1.1697013
162770069,242.24257,36.23,98449.0,1.169737
162781062,242.49887,36.23,98446.0,1.1697013
162804517,242.41432,36.219997,98447.0,1.1697133
162816152,242.66798,36.219997,98444.0,1.1696776
162826050,242.32712,36.219997,98448.0,1.1697251
162848141,242.32712,36.23,98448.0,1.1697251
162859699,242.07346,36.23,98450.99,1.1697607
162870043,242.07346,36.23,98450.99,1.1697607
162892139,241.9889,36.23,98451.99,1.1697725
162903322,241.9889,36.23,98451.99,1.1697725
162914053,242.41432,36.23,98447.0,1.1697133
162936145,241.39174,36.219997,98459.0,1.1698558
162948579,241.90172,36.219997,98453.0,1.1697845
162959420,242.07346,36.219997,98450.99,1.1697607
162980498,241.90172,36.23,98453.0,1.1697845
162991494,242.07346,36.23,98450.99,1.1697607
163001093,242.49887,36.23,98446.0,1.1697013
163022148,241.81715,36.23,98454.0,1.1697963
163033049,242.66798,36.23,98444.0,1.1696776
163044774,242.07346,36.23,98450.99,1.1697607
163065117,241.39174,36.23,98459.0,1.1698558
163076125,242.58344,36.23,98444.99,1.1696894
163086096,242.32712,36.23,98448.0,1.1697251
163108638,241.9889,36.219997,98451.99,1.1697725
163119646,242.66798,36.219997,98444.0,1.1696776
163129093,241.30455,36.219997,98460.0,1.1698676
163150154,242.07346,36.23,98450.99,1.1697607
163161048,241.9889,36.23,98451.99,1.1697725
163171660,241.90172,36.23,98453.0,1.1697845
163192215,242.07346,36.23,98450.99,1.1697607
