timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
161819358,161819270,-0.43043482,0.4175558,-0.0053286445,0.08,0.0,0.0,0.0,-1.0
161922542,161922470,-0.43449238,0.41511706,-0.0050810995,0.08,0.0,0.0,0.0,-1.0
162022548,162022476,-0.43405828,0.41215026,0.0013909519,0.08,0.0,0.0,0.0,-1.0
162126595,162126506,-0.035292566,0.06953458,-0.0015599517,0.08,0.0,0.0,0.0,-1.0
162226618,162226470,-0.016556635,0.0021927548,-0.0029815757,0.08,0.0,0.0,0.0,-1.0
162326688,162326525,-0.021048352,-0.004565396,0.00154887,0.08,0.0,0.0,0.0,-1.0
162430596,162430472,-0.017809752,0.0052645043,-0.00042880885,0.08,0.0,0.0,0.0,-1.0
162530576,162530489,-0.016197268,0.0011037153,0.002347296,0.08,0.0,0.0,0.0,-1.0
162634551,162634474,-0.013404142,0.00029625086,-0.003804118,0.08,0.0,0.0,0.0,-1.0
162734542,162734470,-0.013813332,0.0071117165,0.0017007936,0.08,0.0,0.0,0.0,-1.0
162834579,162834470,-0.010219261,0.002638699,0.0026455622,0.08,0.0,0.0,0.0,-1.0
162938543,162938469,-0.023099734,-0.005445814,0.009565508,0.08,0.0,0.0,0.0,-1.0
163038582,163038470,-0.023668759,0.0039699394,-0.00036830085,0.08,0.0,0.0,0.0,-1.0
163138588,163138513,-0.022168789,0.014817139,-0.0075263754,0.08,0.0,0.0,0.0,-1.0
163241755,163241670,-0.025098056,0.0018417116,0.007488639,0.08,0.0,0.0,0.0,-1.0
163341742,163341670,-0.035344865,-0.011373067,0.0040373304,0.08,0.0,0.0,0.0,-1.0
163445764,163445692,-0.018694257,-0.02017332,0.00042027538,0.08,0.0,0.0,0.0,-1.0
163545807,163545695,-0.031812977,-0.0050981897,-0.00010548819,0.08,0.0,0.0,0.0,-1.0
163645805,163645670,-0.021456107,-0.001364245,0.00093661185,0.08,0.0,0.0,0.0,-1.0
163749771,163749681,-0.024839843,0.013223343,0.0014475231,0.08,0.0,0.0,0.0,-1.0
163849768,163849679,-0.027186798,-0.004237512,-0.0011031548,0.08,0.0,0.0,0.0,-1.0
163953780,163953676,-0.014357043,-0.010876542,0.00019803677,0.08,0.0,0.0,0.0,-1.0
164057762,164057688,-0.02449554,-0.011943479,-0.00011086015,0.08,0.0,0.0,0.0,-1.0
164157826,164157670,-0.008663496,-0.001497316,4.2036745e-06,0.08,0.0,0.0,0.0,-1.0
164261779,164261670,0.0061881267,0.009229145,0.00025057315,0.08,0.0,0.0,0.0,-1.0
164361765,164361693,-0.018614005,-0.011887996,-0.0015061576,0.08,0.0,0.0,0.0,-1.0
164461770,164461698,-0.021579191,-0.0032820294,0.0006180193,0.08,0.0,0.0,0.0,-1.0
164565746,164565670,-0.024700502,-0.0015433035,0.0012451169,0.08,0.0,0.0,0.0,-1.0
164664967,164664870,0.0022802185,-0.008571203,0.00012497228,0.08,0.0,0.0,0.0,-1.0
164768982,164768869,-0.0048521566,-0.00088393904,0.0012426408,0.08,0.0,0.0,0.0,-1.0
164872969,164872897,-0.012743716,-0.010816924,9.182584e-05,0.08,0.0,0.0,0.0,-1.0
164973023,164972904,-0.024464311,-0.0044156373,-5.152187e-05,0.08,0.0,0.0,0.0,-1.0
165076959,165076870,-0.019687708,0.009034087,0.0003134875,0.08,0.0,0.0,0.0,-1.0
165176942,165176870,-0.029197864,0.006045492,-0.00096575374,0.08,0.0,0.0,0.0,-1.0
165276972,165276876,-0.02736791,-0.008689014,-0.0012163967,0.08,0.0,0.0,0.0,-1.0
165380942,165380870,-0.009674105,0.0045543835,-2.0226535e-05,0.08,0.0,0.0,0.0,-1.0
165480954,165480882,-0.02011949,-0.0012067673,0.00018862086,0.08,0.0,0.0,0.0,-1.0
165585024,165584913,-0.021492193,0.0046254224,-0.0013831276,0.08,0.0,0.0,0.0,-1.0
165688942,165688870,-0.019945083,-0.004740868,-0.00040684757,0.08,0.0,0.0,0.0,-1.0
165788942,165788870,-0.013829736,0.0079328045,-0.00010426579,0.08,0.0,0.0,0.0,-1.0
165892956,165892876,0.0020007822,-0.012787276,-0.00081424834,0.08,0.0,0.0,0.0,-1.0
165996154,165996078,-0.0005040522,0.0047547366,-0.0006858623,0.08,0.0,0.0,0.0,-1.0
166096257,166096073,-0.012959625,-0.0022162406,0.00014025932,0.08,0.0,0.0,0.0,-1.0
166200157,166200077,-0.021926718,0.0016154968,-0.0010447855,0.08,0.0,0.0,0.0,-1.0
166300168,166300089,-0.01830057,0.014248252,-0.00039216081,0.105429485,0.0,0.0,0.0,-1.0
166400171,166400083,-0.023443732,0.0009518168,0.00013671251,0.12865396,0.0,0.0,0.0,-1.0
166504181,166504104,-0.029268889,-0.042401645,0.0014140534,0.15708718,0.0,0.0,0.0,-1.0
166604147,166604070,-0.041262195,-0.06280296,0.0022091656,0.15693884,0.0,0.0,0.0,-1.0
166708214,166708071,-0.03883922,-0.015876787,0.0016429041,0.1569159,0.0,0.0,0.0,-1.0
166812174,166812080,-0.044046707,-0.023074197,-0.0013803627,0.15691566,0.0,0.0,0.0,-1.0
166912215,166912108,-0.047688965,-0.03626773,0.0015724169,0.15796097,0.0,0.0,0.0,-1.0
167016185,167016072,-0.0242969,-0.040140476,0.0009203403,0.19112177,0.0,0.0,0.0,-1.0
167114561,167114485,0.02676569,0.025388127,-0.0007595223,0.19031286,0.0,0.0,0.0,-1.0
167219387,167219269,-0.012166469,-0.009209042,0.001182706,0.19031207,0.0,0.0,0.0,-1.0
167323343,167323270,0.0030041004,-0.0070496555,0.003449489,0.19031325,0.0,0.0,0.0,-1.0
167423395,167423283,-0.021625755,-0.03329466,0.013331032,0.25041828,0.0,0.0,0.0,-1.0
167527418,167527338,-0.029146088,-0.0018114027,0.011356398,0.24987255,0.0,0.0,0.0,-1.0
167627409,167627322,-0.037429824,-0.028254947,0.008378721,0.2500253,0.0,0.0,0.0,-1.0
167727376,167727302,-0.029893383,-0.034337632,0.0054406305,0.25002417,0.0,0.0,0.0,-1.0
167831427,167831269,0.028777516,-0.012956764,0.0101329405,0.28934115,0.0,0.0,0.0,-1.0
167931396,167931276,0.039389916,-0.0012081381,0.00744762,0.31257954,0.0,0.0,0.0,-1.0
168031435,168031295,-0.10217127,-0.0013545414,0.0027346814,0.31278247,0.0,0.0,0.0,-1.0
168135400,168135311,-0.15008639,-0.040295668,0.005453446,0.31382692,0.0,0.0,0.0,-1.0
168235376,168235276,-0.03866527,-0.014622048,0.0066199764,0.34519985,0.0,0.0,0.0,-1.0
168339343,168339270,-0.015119828,-0.045405965,0.008175544,0.3441593,0.0,0.0,0.0,-1.0
168441828,168441711,0.024759717,-0.0010271071,-0.0035707264,0.3441441,0.0,0.0,0.0,-1.0
168542582,168542506,0.031222709,-0.0025513514,0.0006089206,0.34414455,0.0,0.0,0.0,-1.0
168646635,168646476,-0.05133388,-0.13914938,0.0042710598,0.35784703,0.0,0.0,0.0,-1.0
168746543,168746470,0.091225706,-0.01153198,0.0041114264,0.37468603,0.0,0.0,0.0,-1.0
168846543,168846470,-0.19953555,-0.060671657,-0.0029024456,0.37452844,0.0,0.0,0.0,-1.0
168950578,168950487,-0.12748969,-0.042196687,0.0020814154,0.37450626,0.0,0.0,0.0,-1.0
169050585,169050482,0.100200236,-0.15831265,0.009093087,0.37450603,0.0,0.0,0.0,-1.0
169154560,169154470,0.07963265,-0.16501385,0.007255323,0.37659666,0.0,0.0,0.0,-1.0
169258582,169258470,-0.1446855,-0.13513102,0.001982748,0.40530592,0.0,0.0,0.0,-1.0
169358566,169358477,-0.09390041,-0.16042265,0.0021513305,0.4038674,0.0,0.0,0.0,-1.0
169462558,169462485,0.036076903,-0.12586108,0.006332336,0.40385434,0.0,0.0,0.0,-1.0
169562582,169562509,-0.014960701,-0.11147715,0.0020442714,0.40385538,0.0,0.0,0.0,-1.0
169662612,169662485,-0.12170553,-0.14051044,0.000667976,0.4045599,0.0,0.0,0.0,-1.0
169764989,169764916,0.06560311,-0.13101427,0.010029557,0.4229444,0.0,0.0,0.0,-1.0
169864993,169864920,-0.022554427,-0.0740282,0.0034440414,0.43703,0.0,0.0,0.0,-1.0
169969757,169969684,-0.036962427,-0.1038744,0.0008017202,0.43725818,0.0,0.0,0.0,-1.0
170069782,170069678,-0.053642794,-0.18585517,0.0021032395,0.44891956,0.0,0.0,0.0,-1.0
170169760,170169670,0.06662363,-0.123440206,0.0054193772,0.4659557,0.0,0.0,0.0,-1.0
170273781,170273708,0.11734835,-0.12914287,0.0056732134,0.46559992,0.0,0.0,0.0,-1.0
170373795,170373670,0.025327342,-0.1387734,-0.00030230125,0.4679004,0.0,0.0,0.0,-1.0
170477830,170477720,-0.020628303,-0.17476046,0.002242079,0.49577886,0.0,0.0,0.0,-1.0
170577794,170577676,0.020099478,-0.1627775,-0.00026392913,0.4949485,0.0,0.0,0.0,-1.0
170677749,170677671,0.015373822,-0.13770576,-0.00019155722,0.49493957,0.0,0.0,0.0,-1.0
170781748,170781671,0.017857578,-0.17935207,0.005342547,0.49599537,0.0,0.0,0.0,-1.0
170881795,170881705,-0.0066199293,-0.1721603,-0.0018884351,0.5270253,0.0,0.0,0.0,-1.0
170981810,170981670,0.01966177,-0.14680801,0.008257238,0.53356165,0.0,0.0,0.0,-1.0
171085854,171085720,0.041607913,-0.13556655,0.029092351,0.5337338,0.0,0.0,0.0,-1.0
171184973,171184876,-0.027898893,-0.17726153,0.03155274,0.533735,0.0,0.0,0.0,-1.0
171288960,171288870,-0.051053867,-0.15875912,0.036938548,0.5337349,0.0,0.0,0.0,-1.0
171388968,171388879,0.011205725,-0.1427963,0.03824678,0.5337349,0.0,0.0,0.0,-1.0
171493005,171492869,-0.099516094,-0.16108821,0.043751977,0.5337349,0.0,0.0,0.0,-1.0
171592972,171592888,0.056620743,-0.18914966,0.03583403,0.5337349,0.0,0.0,0.0,-1.0
171692948,171692870,0.03579799,-0.13343032,0.044767562,0.5337349,0.0,0.0,0.0,-1.0
171796982,171796909,-0.029656926,-0.17027758,0.0060567944,0.5337349,0.0,0.0,0.0,-1.0
171896976,171896870,-0.030833038,-0.23230265,-0.007881711,0.5337349,0.0,0.0,0.0,-1.0
