timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
161819270,0.0,0.0,0.0,-0.00010770559,-9.2089176e-05,-7.1659684e-05,0.0,0.0,0.0,0.0002617836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011710412,0.00011710415,0.000116399155,0.0,0.0,0.0,0.0025125553,0.0,0.0,0.0,0.0,0.0,2.8345039e-05,0.00028022568,0.00021537533,0.0,0.0,0.0,0.0,0.0,0.0
162018499,0.0,0.0,0.0,0.00014486909,-5.6624413e-05,-1.1630356e-05,0.0,0.0,0.0,-0.00094532967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011593873,0.00011593875,0.000115317554,0.0,0.0,0.0,0.002512637,0.0,0.0,0.0,0.0,0.0,4.9915743e-05,8.1675345e-05,0.00011254412,0.0,0.0,0.0,0.0,0.0,0.0
162226470,0.0,0.0,0.0,0.00013262033,-5.969405e-05,0.00023591518,0.0,0.0,0.0,0.0028278828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011486855,0.00011486858,0.0001142812,0.0,0.0,0.0,0.0025126038,0.0,0.0,0.0,0.0,0.0,0.00018898484,0.000866357,0.0002934723,0.0,0.0,0.0,0.0,0.0,0.0
162426477,0.0,0.0,0.0,0.00015825033,1.2844801e-05,0.00021158904,0.0,0.0,0.0,0.002494812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011481745,0.00011481747,0.0001142367,0.0,0.0,0.0,0.0025125884,0.0,0.0,0.0,0.0,0.0,0.00020031123,0.0014380682,0.0006474187,0.0,0.0,0.0,0.0,0.0,0.0
162626472,0.0,0.0,0.0,0.0001949668,9.6946955e-05,4.310161e-05,0.0,0.0,0.0,0.0007054806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011498181,0.000114981834,0.000114386414,0.0,0.0,0.0,0.0025125744,0.0,0.0,0.0,0.0,0.0,0.00021176093,0.0013197399,0.0007547671,0.0,0.0,0.0,0.0,0.0,0.0
162826518,0.0,0.0,0.0,0.00015956163,8.6039305e-05,-0.00016534328,0.0,0.0,0.0,-0.0011761189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115074006,0.00011507403,0.00011447327,0.0,0.0,0.0,0.0025125623,0.0,0.0,0.0,0.0,0.0,0.00014547567,0.0010435819,0.00066650583,0.0,0.0,0.0,0.0,0.0,0.0
163034471,0.0,0.0,0.0,0.00011700392,0.0001462698,-0.0001320988,0.0,0.0,0.0,0.0039207935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114943,0.00011494302,0.00011435407,0.0,0.0,0.0,0.0025125502,0.0,0.0,0.0,0.0,0.0,0.0001736788,0.0011451215,0.0006225065,0.0,0.0,0.0,0.0,0.0,0.0
163233670,0.0,0.0,0.0,3.027916e-05,-0.00045147538,-0.00026588887,0.0,0.0,0.0,-0.0029292107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011592927,0.00011592929,0.000115263545,0.0,0.0,0.0,0.0025125644,0.0,0.0,0.0,0.0,0.0,0.0001262762,0.0012214466,0.0007430873,0.0,0.0,0.0,0.0,0.0,0.0
163441670,0.0,0.0,0.0,-0.00024050474,-0.00014594197,-0.00013545528,0.0,0.0,0.0,0.001693964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011504653,0.00011504655,0.000114435585,0.0,0.0,0.0,0.0025125144,0.0,0.0,0.0,0.0,0.0,0.000126015,0.00083584577,0.00058741466,0.0,0.0,0.0,0.0,0.0,0.0
163641669,0.0,0.0,0.0,-0.0002706051,-8.690357e-05,2.3208559e-05,0.0,0.0,0.0,0.0012032986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011539803,0.00011539804,0.00011477238,0.0,0.0,0.0,0.0025125074,0.0,0.0,0.0,0.0,0.0,0.00013997652,0.0013215453,0.00065796456,0.0,0.0,0.0,0.0,0.0,0.0
163841670,0.0,0.0,0.0,1.2397766e-05,-3.1024218e-05,9.542331e-05,0.0,0.0,0.0,-0.00042533875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115549105,0.000115549126,0.00011491663,0.0,0.0,0.0,0.002512501,0.0,0.0,0.0,0.0,0.0,0.00013772349,0.00091829663,0.000653953,0.0,0.0,0.0,0.0,0.0,0.0
164041676,0.0,0.0,0.0,-1.4901161e-07,-2.2619963e-05,0.00019430369,0.0,0.0,0.0,-0.0008845329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114575814,0.00011457583,0.00011401792,0.0,0.0,0.0,0.0025124704,0.0,0.0,0.0,0.0,0.0,3.0534353e-05,0.0007782688,0.00053344114,0.0,0.0,0.0,0.0,0.0,0.0
164249670,0.0,0.0,0.0,7.715821e-05,-1.257658e-05,0.00023058802,0.0,0.0,0.0,0.0028750896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115073424,0.000115073446,0.00011447692,0.0,0.0,0.0,0.0025124764,0.0,0.0,0.0,0.0,0.0,0.0001396072,0.00091279316,0.00053212256,0.0,0.0,0.0,0.0,0.0,0.0
164449682,0.0,0.0,0.0,0.0003683567,-4.4107437e-06,-0.00010030717,0.0,0.0,0.0,-0.0019299984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011502436,0.000115024384,0.000114430375,0.0,0.0,0.0,0.0025124713,0.0,0.0,0.0,0.0,0.0,0.00010310886,0.00094242033,0.0005375263,0.0,0.0,0.0,0.0,0.0,0.0
164648876,0.0,0.0,0.0,7.18534e-05,-0.00017079711,0.00014908984,0.0,0.0,0.0,0.001727581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115169234,0.000115169256,0.00011456287,0.0,0.0,0.0,0.0025124673,0.0,0.0,0.0,0.0,0.0,6.18849e-05,0.0010847221,0.00059564906,0.0,0.0,0.0,0.0,0.0,0.0
164848870,0.0,0.0,0.0,0.0002488792,4.5597553e-05,-1.7534941e-05,0.0,0.0,0.0,-0.00056266785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011509766,0.00011509768,0.00011449699,0.0,0.0,0.0,0.0025124606,0.0,0.0,0.0,0.0,0.0,8.357943e-05,0.0009995954,0.0005720956,0.0,0.0,0.0,0.0,0.0,0.0
165048870,0.0,0.0,0.0,0.00014820695,-2.208352e-05,-3.9570034e-05,0.0,0.0,0.0,-0.0007426739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011518117,0.00011518119,0.00011457427,0.0,0.0,0.0,0.002512457,0.0,0.0,0.0,0.0,0.0,6.850782e-05,0.0010509021,0.0005591908,0.0,0.0,0.0,0.0,0.0,0.0
165256881,0.0,0.0,0.0,-0.00010025501,6.955862e-05,-9.749085e-06,0.0,0.0,0.0,0.002916336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011531754,0.00011531757,0.00011469715,0.0,0.0,0.0,0.0025124538,0.0,0.0,0.0,0.0,0.0,4.2237258e-05,0.00054450764,0.0003832967,0.0,0.0,0.0,0.0,0.0,0.0
165456895,0.0,0.0,0.0,3.889203e-05,0.00012135506,1.5936792e-05,0.0,0.0,0.0,-0.00044679642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001152975,0.00011529753,0.000114682916,0.0,0.0,0.0,0.002512451,0.0,0.0,0.0,0.0,0.0,0.000105184256,0.00076489884,0.00037161997,0.0,0.0,0.0,0.0,0.0,0.0
165664870,0.0,0.0,0.0,-0.00023323298,5.7190657e-05,-4.4882298e-05,0.0,0.0,0.0,-0.001206398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115058814,0.00011505884,0.00011446427,0.0,0.0,0.0,0.0025124475,0.0,0.0,0.0,0.0,0.0,4.2756597e-05,0.0007019486,0.0003972362,0.0,0.0,0.0,0.0,0.0,0.0
165860070,0.0,0.0,0.0,3.3915043e-05,2.259016e-05,0.00019793212,0.0,0.0,0.0,0.0016889572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011545676,0.00011545679,0.00011482283,0.0,0.0,0.0,0.0025124454,0.0,0.0,0.0,0.0,0.0,3.9102095e-05,0.0006336058,0.00034645764,0.0,0.0,0.0,0.0,0.0,0.0
