timestamp,load,ram_usage
23650004,0.6322992,0.80519307
25658248,0.7139367,0.85059816
26662051,0.712333,0.85059816
28669285,0.6895355,0.848491
29670827,0.70035326,0.848491
30672779,0.69867086,0.8487629
31676558,0.71288157,0.8487629
32679796,0.71550125,0.8487629
33680754,0.7117375,0.8480832
34681584,0.710407,0.85059816
35682232,0.7028761,0.85059816
36683843,0.70398724,0.85059816
37684411,0.6987294,0.85059816
38687183,0.7084671,0.848491
39690372,0.711711,0.848491
40693282,0.71469575,0.8487629
41697886,0.70803213,0.8487629
42701254,0.7031604,0.8480832
43707523,0.70675915,0.85059816
44708515,0.7084912,0.85059816
45712287,0.69912344,0.85059816
46714920,0.71703434,0.85059816
47717614,0.7134094,0.848491
48718249,0.7072758,0.848491
49722988,0.70462,0.8487629
51727735,0.7154825,0.8487629
52730780,0.71037763,0.8550843
53731719,0.7112411,0.8554921
54737919,0.71256423,0.8554921
55738228,0.70708287,0.8554921
56740370,0.70581305,0.853385
57740467,0.701463,0.853385
58742592,0.70997095,0.8536569
59743331,0.7119208,0.8536569
60744921,0.71074677,0.8536569
61745340,0.7141999,0.85297716
62746171,0.7040081,0.8572594
63748777,0.7088448,0.8572594
64752197,0.70567083,0.8572594
65755658,0.7124902,0.8572594
66759028,0.7124544,0.85515225
67761877,0.7110224,0.85515225
68762216,0.70581573,0.85542417
69765465,0.70316344,0.85542417
70775381,0.7070817,0.85474443
71779827,0.7114854,0.8572594
72782388,0.7136973,0.8572594
73783340,0.71693194,0.8572594
74785989,0.714763,0.8572594
75787622,0.70500815,0.85515225
