timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
24585013,0.0006612544,-0.0005679021,-0.000656934,0.0,0.0,0.0,0.0
24681092,0.0007446747,0.0011860935,0.00015362201,0.0,0.0,0.0,0.0
24713058,-0.000666732,-8.80835e-05,7.59057e-05,0.0,0.0,0.0,0.0
24741092,-0.0008807045,-0.0010929749,0.0009241878,0.0,0.0,0.0,0.0
24773051,0.00019337924,0.000977301,0.0007160922,0.0,0.0,0.0,0.0
24805025,-0.0005094604,-0.0012185312,-0.00093152607,0.0,0.0,0.0,0.0
24837072,0.00033042685,-0.0010015082,0.00050667324,0.0,0.0,0.0,0.0
24869056,4.1881343e-05,0.0005217386,0.00050237577,0.0,0.0,0.0,0.0
24901051,0.0016729569,-0.0009427335,0.00022395526,0.0,0.0,0.0,0.0
24933141,0.00043225772,-0.0010746872,-0.0030440826,0.0,0.0,0.0,0.0
24965028,-0.0013254506,-0.0020522333,0.0066965534,0.0,0.0,0.0,0.0
24996386,-0.0102168005,0.0009008541,0.011517355,0.0,0.0,0.0,0.0
25028219,0.0020648756,0.0027328986,-0.005535136,0.0,0.0,0.0,0.0
25059439,0.009831295,-0.0140128,-0.018584602,0.0,0.0,0.0,0.0
25092243,-0.0038154393,0.0022765445,0.0117562525,0.0,0.0,0.0,0.0
25123464,-0.014183263,0.0073459614,0.01402387,0.0,0.0,0.0,0.0
25156240,0.0077313194,-0.0019816565,-0.010587167,0.0,0.0,0.0,0.0
25188263,0.014052282,0.005642671,-0.01088663,0.0,0.0,0.0,0.0
25220230,-0.018466126,0.0021355965,0.0011717817,0.0,0.0,0.0,0.0
25252309,-0.003597866,0.0064275963,0.013605115,0.0,0.0,0.0,0.0
25284229,0.0069021555,-0.0016889076,-0.007658103,0.0,0.0,0.0,0.0
25316239,0.012625745,-0.002606105,-0.013407854,0.0,0.0,0.0,0.0
25348298,-0.0073742215,0.003226356,0.007098753,0.0,0.0,0.0,0.0
25380279,-0.0164386,0.0076784333,0.018850591,0.0,0.0,0.0,0.0
25412237,0.007944525,-0.0018559555,-0.01675859,0.0,0.0,0.0,0.0
25444238,0.02168672,0.0028269633,-0.015490254,0.0,0.0,0.0,0.0
25472275,-0.020386133,0.0030796677,0.0061268816,0.0,0.0,0.0,0.0
25504276,-0.026718898,0.0075969533,0.054761205,0.0,0.0,0.0,0.0
