timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
24767584,24764204,80000.0,0.9986362,12.661351,23.410461,0.031970587,1,240,18,4,0,2,0,0,1,1,43
25278710,25278091,80000.0,0.9986362,12.661351,23.410461,0.031970587,255,0,6,4,0,2,0,0,1,1,43
25659273,0,1200.0,0.25786987,0.0,0.4782372,0.0,0,0,0,0,0,0,0,1,0,1,36
25771687,25769015,80000.0,1.0,12.98801,24.947317,0.0,1,240,18,4,0,2,0,0,1,1,43
26278494,26278059,80000.0,1.0,12.98801,24.947317,0.0,255,0,6,4,0,2,0,0,1,1,43
26669038,0,1200.0,0.25786987,0.0,0.4454467,0.0,0,0,0,0,0,0,0,1,0,1,36
26766197,26765583,80000.0,1.0,13.009038,24.96572,0.0,1,240,18,4,0,2,0,0,1,1,43
27281057,27279033,80000.0,1.0,13.009038,24.96572,0.0,255,0,6,4,0,2,0,0,1,1,43
28679752,0,1200.0,0.25786987,0.0,0.45802447,0.0,0,0,0,0,0,0,0,1,0,1,36
28768949,28765279,80000.0,1.0,12.9886055,25.190596,0.0,1,240,18,4,0,2,0,0,1,1,43
29280476,29279202,80000.0,1.0,12.9886055,25.190596,0.0,255,0,6,4,0,2,0,0,1,1,43
29680567,0,1200.0,0.25786987,0.0,0.64625144,0.0,0,0,0,0,0,0,0,1,0,1,36
29768668,29767474,80000.0,1.0,12.973836,24.898163,0.0,1,240,18,4,0,2,0,0,1,1,43
30279214,30277317,80000.0,1.0,12.973836,24.898163,0.0,255,0,6,4,0,2,0,0,1,1,43
30688283,0,1200.0,0.25786987,0.0,0.30078673,0.0,0,0,0,0,0,0,0,1,0,1,36
30772609,30769998,80000.0,1.0,13.078953,25.093954,0.0,1,240,18,4,0,2,0,0,1,1,43
31282763,31281897,80000.0,1.0,13.078953,25.093954,0.0,255,0,6,4,0,2,0,0,1,1,43
31690228,0,1200.0,0.25786987,0.0,0.41292945,0.0,0,0,0,0,0,0,0,1,0,1,36
31772797,31770076,80000.0,1.0,12.964266,24.942629,0.0,1,240,18,4,0,2,0,0,1,1,43
32278830,32278635,80000.0,1.0,12.964266,24.942629,0.0,255,0,6,4,0,2,0,0,1,1,43
32698706,0,1200.0,0.25786987,0.0,0.47373563,0.0,0,0,0,0,0,0,0,1,0,1,36
32770169,32769233,80000.0,1.0,13.038122,24.976187,0.0,1,240,18,4,0,2,0,0,1,1,43
33280522,33280153,80000.0,1.0,13.038122,24.976187,0.0,255,0,6,4,0,2,0,0,1,1,43
33701775,0,1200.0,0.25786987,0.0,0.47558513,0.0,0,0,0,0,0,0,0,1,0,1,36
33768816,33766604,80000.0,1.0,13.090144,24.884323,0.0,1,240,18,4,0,2,0,0,1,1,43
34280813,34279213,80000.0,1.0,13.090144,24.884323,0.0,255,0,6,4,0,2,0,0,1,1,43
34703705,0,1200.0,0.25786987,0.0,0.3700172,0.0,0,0,0,0,0,0,0,1,0,1,36
