timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
24577413,23.7882,23.814268,0.1488,0.27134,0.0,1.6417506,0.8607541,1.0192745,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
25080529,23.7062,23.799772,0.2976,0.22915639,0.0,1.6685873,0.86865145,1.0181614,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
25584510,23.3372,23.711845,1.1408,0.47626445,0.0,1.7533133,0.85006434,1.0207849,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
26088596,23.575,23.664097,0.744,0.67402947,0.0,1.8730456,0.84087855,1.0220864,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
26591782,23.5996,23.642843,0.6696,0.6961022,0.0,1.9724324,0.83790165,1.0225089,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
27083798,23.5832,23.629051,0.6944,0.703382,0.0,2.0691693,0.83594996,1.022786,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
27587808,23.5914,23.610119,0.76879996,0.74433196,0.0,2.1764238,0.8317171,1.0233877,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
28090955,23.5668,23.589037,0.744,0.7742196,0.0,2.2875218,0.8263145,1.0241567,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
28582955,23.534,23.583315,0.8184,0.7740909,0.0,2.3924575,0.8252149,1.0243133,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
29086984,23.5914,23.578176,0.744,0.7982769,0.0,2.5063806,0.82408625,1.0244743,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
29590148,23.6324,23.58143,0.79359996,0.787602,0.0,2.615742,0.8253532,1.0242937,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
30094227,23.616,23.58142,0.79359996,0.7785135,0.0,2.723777,0.8255344,1.0242678,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
30597827,23.5258,23.579283,0.8184,0.78942823,0.0,2.835861,0.825007,1.024343,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
31101754,23.5422,23.577713,0.84319997,0.7894841,0.0,2.9465463,0.82461077,1.0243995,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
31593765,23.5586,23.578758,0.7564,0.7967646,0.0,3.057109,0.8249784,1.0243471,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
32096962,23.5422,23.578512,0.8556,0.7940597,0.0,3.1671596,0.8249379,1.0243528,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
32600664,23.5258,23.577505,0.8184,0.79745203,0.0,3.2790918,0.8246551,1.0243932,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
33104544,23.5668,23.580746,0.79359996,0.7888921,0.0,3.3888457,0.8256517,1.0242511,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
33600251,23.6406,23.58201,0.79359996,0.78511363,0.0,3.4973717,0.8260451,1.0241951,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
34103762,23.5832,23.583797,0.7564,0.78179365,0.0,3.6063912,0.826593,1.024117,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
34606972,23.517601,23.58017,0.71919996,0.78628147,0.0,3.716473,0.8254977,1.024273,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
35099397,23.6816,23.58304,0.76879996,0.79264146,0.0,3.825015,0.8263703,1.0241488,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
35603490,23.5504,23.584284,0.84319997,0.79285336,0.0,3.9352171,0.82674843,1.0240949,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
36106215,23.5422,23.579874,0.806,0.7970258,0.0,4.04656,0.82541376,1.024285,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
36598701,23.616,23.585962,0.7564,0.7800531,0.0,4.1521187,0.8272596,1.0240221,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
37102079,23.517601,23.584387,0.84319997,0.7824239,0.0,4.261394,0.8267823,1.02409,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
37613572,23.4766,23.583027,0.76879996,0.7779279,0.0,4.3727255,0.82637125,1.0241487,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
38117384,23.575,23.58058,0.76879996,0.78938943,0.0,4.48435,0.8256293,1.0242543,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
38609371,23.6242,23.577778,0.84319997,0.79841894,0.0,4.593467,0.8247805,1.0243752,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
39112652,23.5668,23.577868,0.79359996,0.7976825,0.0,4.704098,0.8248077,1.0243714,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
39616641,23.5996,23.578281,0.806,0.7946484,0.0,4.814268,0.8249331,1.0243535,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
40108587,23.517601,23.577894,0.84319997,0.7862076,0.0,4.920199,0.8248163,1.0243702,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
40611736,23.5914,23.57981,0.79359996,0.79328287,0.0,5.0320063,0.8253961,1.0242876,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
41115801,23.534,23.581474,0.7564,0.78493726,0.0,5.141264,0.8259006,1.0242157,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
41618982,23.4766,23.581026,0.806,0.7835733,0.0,5.25087,0.8257652,1.024235,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
42122993,23.5668,23.580925,0.8556,0.7846872,0.0,5.360765,0.8257342,1.0242394,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
42615001,23.5668,23.583683,0.8184,0.7896691,0.0,5.469289,0.8265701,1.0241203,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
43118635,23.575,23.581978,0.806,0.7899931,0.0,5.5796175,0.8260532,1.0241939,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
43622661,23.5996,23.579744,0.79359996,0.79562396,0.0,5.6914134,0.8253766,1.0242903,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
44126207,23.5422,23.57915,0.79359996,0.79476124,0.0,5.802452,0.8251963,1.024316,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
44637406,23.575,23.579407,0.79359996,0.7946278,0.0,5.9150925,0.8252745,1.0243049,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
45129398,23.5914,23.580053,0.79359996,0.7955256,0.0,6.0238314,0.8254705,1.024277,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
46136595,23.5422,23.579395,0.76879996,0.77547646,0.0,6.2408433,0.8252707,1.0243053,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
46640601,23.6242,23.580252,0.7564,0.78393596,0.0,6.351792,0.8255306,1.0242684,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
47143844,23.5832,23.576708,0.83079994,0.7858016,0.0,6.461582,0.8244563,1.0244215,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
47647775,23.657,23.575983,0.744,0.79074305,0.0,6.5729446,0.8242369,1.0244527,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
48151753,23.5258,23.575768,0.76879996,0.7802165,0.0,6.6807795,0.8241716,1.0244621,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
48642966,23.6242,23.576763,0.79359996,0.7796827,0.0,6.7874565,0.82447344,1.0244191,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
49146989,23.6324,23.574612,0.79359996,0.79661417,0.0,6.900689,0.8238211,1.0245119,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
49651065,23.5422,23.574785,0.76879996,0.79207325,0.0,7.01073,0.8238736,1.0245045,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
51149398,23.5586,23.569931,0.79359996,0.77524155,0.0,7.3311515,0.822403,1.0247142,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
51653742,23.5012,23.55361,0.8928,0.82212764,0.0,7.450133,0.81745726,1.02542,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
52145329,23.575,23.549242,0.9176,0.85355633,0.0,7.5701556,0.81613356,1.025609,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
52656597,23.5258,23.544626,0.9052,0.865222,0.0,7.6941333,0.814735,1.0258088,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
53148548,23.698,23.593119,0.3472,0.65498424,0.0,7.766492,0.8161817,1.0256021,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
53652417,23.7144,23.630526,0.4464,0.5185192,0.0,7.8239303,0.81705385,1.0254775,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
54155983,23.6734,23.651312,0.4464,0.48422152,0.0,7.888036,0.81649166,1.0255579,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
54647735,23.698,23.66419,0.4588,0.4716347,0.0,7.951232,0.8159819,1.0256306,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
55150941,23.698,23.673038,0.434,0.46640128,0.0,8.015931,0.8156839,1.0256732,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
55654994,23.698,23.680374,0.4092,0.46781072,0.0,8.081676,0.8159533,1.0256346,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
56158979,23.657,23.613985,1.0043999,0.71460366,0.0,8.200613,0.80780274,1.0268004,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
56662120,23.5258,23.579596,0.9176,0.8243844,0.0,8.327649,0.80700594,1.0269145,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
57166639,23.5996,23.567411,0.868,0.86353695,0.0,8.452499,0.80962425,1.0265397,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
57658280,23.575,23.552317,0.9052,0.8950188,0.0,8.578106,0.80910784,1.0266136,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
58161432,23.5094,23.543728,0.9052,0.90460914,0.0,8.705681,0.80924517,1.0265939,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
58665809,23.517601,23.53219,0.95479995,0.91176015,0.0,8.834031,0.8075457,1.0268372,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
59169387,23.5996,23.5323,0.94240004,0.91288686,0.0,8.962023,0.80875736,1.0266638,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
59672806,23.411,23.531275,0.9052,0.917147,0.0,9.090433,0.80921847,1.0265977,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
60176820,23.411,23.528334,0.94240004,0.91795915,0.0,9.21888,0.80883366,1.0266528,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
60679998,23.534,23.523388,0.95479995,0.93046796,0.0,9.3502,0.8067985,1.0269442,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
61171997,23.6898,23.584982,0.35959998,0.66806334,0.0,9.416941,0.8112331,1.0263095,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
61675769,23.698,23.623339,0.4588,0.53282434,0.0,9.476458,0.81324774,1.0260214,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
62178948,23.6898,23.644152,0.4464,0.4986405,0.0,9.54256,0.81325394,1.0260205,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
62682961,23.6652,23.65707,0.4836,0.47371015,0.0,9.606255,0.8130384,1.0260513,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
63186934,23.698,23.664995,0.5084,0.48270708,0.0,9.674791,0.8127313,1.0260952,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
63690178,23.6816,23.667746,0.5456,0.49531955,0.0,9.745102,0.8117886,1.02623,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
64194357,23.6816,23.670124,0.53319997,0.49571154,0.0,9.814437,0.81134516,1.0262934,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
64694115,23.698,23.671509,0.5208,0.5043394,0.0,9.885437,0.81100136,1.0263426,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
65197878,23.6898,23.674578,0.496,0.5057678,0.0,9.956415,0.811431,1.0262811,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
65701544,23.6078,23.673698,0.53319997,0.5061331,0.0,10.027305,0.8108364,1.0263662,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
66197170,23.6816,23.67217,0.5084,0.5103872,0.0,10.098063,0.8101626,1.0264627,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
66700660,23.6816,23.671318,0.53319997,0.51652354,0.0,10.17104,0.8097616,1.02652,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
67204566,23.411,23.65968,0.7316,0.51398605,0.0,10.242183,0.8099151,1.0264981,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
67695724,23.4848,23.593313,0.9052,0.82396775,0.0,10.3894415,0.803206,1.027459,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
68199764,23.0338,23.530643,1.4755999,0.96467125,0.0,10.53495,0.7959557,1.0284994,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
68703391,22.5418,23.327868,2.914,1.6513276,0.0,10.827068,0.75643975,1.0342076,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
69206899,22.6894,23.141285,3.0628,2.5315807,0.0,11.274136,0.72377497,1.038974,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
69710942,22.8616,22.949968,3.8688,3.05362,0.0,11.745682,0.6846433,1.0447423,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
70214111,21.7054,22.66625,4.7492,3.6114776,0.0,12.298718,0.61600214,1.0550169,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
70718185,21.5332,22.379683,6.1752,4.703886,0.0,13.058734,0.5527492,1.0646654,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
71210158,21.8202,22.00936,7.068,5.973894,0.0,14.002012,0.46292788,1.0786738,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
71713617,21.525,21.677391,7.960799,6.8674054,0.0,15.043937,0.38268238,1.0915043,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
72217393,21.1806,21.37367,8.642799,7.7955976,0.0,16.226946,0.31081396,1.1032574,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
72721304,20.6394,21.152203,8.9156,8.301326,0.0,17.439577,0.25741297,1.1121556,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
73224658,20.213,20.956648,8.965199,8.680552,0.0,18.689518,0.20748669,1.1206056,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
73728912,20.3032,20.784462,9.771199,9.012167,0.0,19.979635,0.16334254,1.1281846,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
74231369,20.0326,20.584553,10.1556,9.514522,0.0,21.354757,0.11147648,1.1372213,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1
74723716,20.6558,20.490112,9.585199,9.678925,0.0,22.70015,0.088460505,1.141278,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1
75227785,19.7948,20.338955,10.564799,10.026761,0.0,24.129547,0.05046469,1.1480387,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,2
75731363,19.7948,20.244934,10.453199,10.328985,0.0,25.607075,0.028580248,1.1519692,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
76235026,19.0322,19.9731,13.3672,11.289534,0.0,27.259382,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
