timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
24580869,0.0,0.0,0.0,0.00014141202,-1.4066696e-05,0.001889512,0.0,0.0,0.0,0.0007429123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160821,0.00011608172,0.00011500533,0.0,0.0,0.0,0.0025171011,0.0,0.0,0.0,0.0,0.0,0.00012707373,0.0016857098,0.00061172043,0.0,0.0,0.0,0.0,0.0,0.0
24780870,0.0,0.0,0.0,0.00023072958,6.470084e-05,0.0019641072,0.0,0.0,0.0,0.0008511543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011526415,0.00011526386,0.000114295864,0.0,0.0,0.0,0.0025171128,0.0,0.0,0.0,0.0,0.0,0.00012323077,0.00041944653,0.00021043143,0.0,0.0,0.0,0.0,0.0,0.0
24988870,0.0,0.0,0.0,0.00033211708,0.00014972687,0.0018649884,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001142523,0.00011425209,0.000113342925,0.0,0.0,0.0,0.002516919,0.0,0.0,0.0,0.0,0.0,0.00012903579,0.00062685803,0.00018585725,0.0,0.0,0.0,0.0,0.0,0.0
25188118,0.0,0.0,0.0,-0.000119537115,0.00024995208,0.0017840676,0.0,0.0,0.0,-0.0003387928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011488682,0.00011488666,0.00011387772,0.0,0.0,0.0,0.0025167633,0.0,0.0,0.0,0.0,0.0,0.00015305504,0.0011467763,0.00044935744,0.0,0.0,0.0,0.0,0.0,0.0
25388072,0.0,0.0,0.0,0.00039052963,0.00014325976,0.0020043813,0.0,0.0,0.0,0.001458168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011539066,0.00011539054,0.000114355884,0.0,0.0,0.0,0.0025166606,0.0,0.0,0.0,0.0,0.0,0.00014047425,0.0012148956,0.00055731187,0.0,0.0,0.0,0.0,0.0,0.0
25596070,0.0,0.0,0.0,4.3839216e-05,0.00013262033,0.0019309632,0.0,0.0,0.0,0.0034456253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001152355,0.00011523545,0.00011422141,0.0,0.0,0.0,0.0025165258,0.0,0.0,0.0,0.0,0.0,0.0003230265,0.0013404125,0.00067932246,0.0,0.0,0.0,0.0,0.0,0.0
25796084,0.0,0.0,0.0,0.00028854609,0.00012490153,0.0017993599,0.0,0.0,0.0,0.0028514862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114694434,0.00011469447,0.00011372458,0.0,0.0,0.0,0.00251635,0.0,0.0,0.0,0.0,0.0,0.00035869476,0.0013064173,0.0006672461,0.0,0.0,0.0,0.0,0.0,0.0
25996070,0.0,0.0,0.0,0.00034943223,-9.223819e-05,0.0020419657,0.0,0.0,0.0,0.0022952557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011549255,0.00011549266,0.000114441835,0.0,0.0,0.0,0.0025162573,0.0,0.0,0.0,0.0,0.0,0.00025195384,0.0007073849,0.00040552206,0.0,0.0,0.0,0.0,0.0,0.0
26196142,0.0,0.0,0.0,-7.247925e-05,-5.2779913e-05,0.0020829625,0.0,0.0,0.0,0.0035238266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115325725,0.00011532588,0.00011431577,0.0,0.0,0.0,0.0025161642,0.0,0.0,0.0,0.0,0.0,0.00024292096,0.0003406065,0.00023574397,0.0,0.0,0.0,0.0,0.0,0.0
26403321,0.0,0.0,0.0,0.00016072392,-9.778142e-05,0.0019490607,0.0,0.0,0.0,0.0017895699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114679686,0.000114679846,0.00011374638,0.0,0.0,0.0,0.0025160434,0.0,0.0,0.0,0.0,0.0,0.00024337752,0.0010081325,0.0005461959,0.0,0.0,0.0,0.0,0.0,0.0
26603271,0.0,0.0,0.0,0.00026604533,0.000100016594,0.0018384494,0.0,0.0,0.0,1.66893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114463415,0.000114463604,0.00011353138,0.0,0.0,0.0,0.002515893,0.0,0.0,0.0,0.0,0.0,0.00025601304,0.0010911236,0.00067604537,0.0,0.0,0.0,0.0,0.0,0.0
