timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
24657668,0.0074469554,0.09874102,0.20020442
24668878,0.020497836,0.081799716,0.21065018
24677668,0.02011073,0.08187936,0.19215816
24688916,0.025705464,0.09124547,0.1967065
24697670,0.025705464,0.09124547,0.1967065
24706470,0.020498173,0.08555412,0.21066634
24716890,0.003846056,0.09121892,0.20333081
24726468,0.026093246,0.09867465,0.21523085
24736867,0.027505744,0.093129314,0.19513522
24746468,0.027505744,0.093129314,0.19513522
24756884,0.016705753,0.100598305,0.20464371
24765668,0.022170097,0.094973326,0.2029634
24776882,0.018570213,0.09871447,0.20613828
24785711,0.020499866,0.104326166,0.21074717
24804875,0.014777113,0.106249824,0.20008332
24814471,0.020433996,0.08932181,0.2076005
24824912,0.031492736,0.08930853,0.21045236
24834467,0.01490378,0.07994243,0.20613419
24844868,0.01490378,0.07994243,0.20613419
24853668,0.029434724,0.091232195,0.1997118
24864892,0.033162966,0.0799557,0.20266859
24873668,0.034899063,0.08560722,0.19803149
24884867,0.005904746,0.096804075,0.2141037
24893669,0.005904746,0.096804075,0.2141037
24902478,0.016898291,0.08929525,0.21384123
24912867,0.01657604,0.093116045,0.19844739
24922482,0.008988827,0.096923545,0.18628895
24932867,0.02184683,0.08753088,0.18752106
24941668,0.011175876,0.094973326,0.20319355
24952869,0.020305298,0.09310277,0.20145266
24961668,0.031362686,0.07807185,0.20423986
24972868,0.018826593,0.07988933,0.21838546
24981668,0.018826593,0.07988933,0.21838546
24992090,0.016704738,0.08933508,0.20459522
25000869,0.009439774,0.08932181,0.20783065
25011306,0.022169419,0.08746451,0.20293106
25020867,0.0038457178,0.08746451,0.20331465
25030468,0.0038457178,0.08746451,0.20331465
25040092,0.018376999,0.1025087,0.19690843
25049668,0.02769862,0.08558067,0.2043489
25060867,0.009181026,0.081866086,0.19547032
25069668,0.018568182,0.07618803,0.20604129
25080068,0.018568182,0.07618803,0.20604129
25088877,-0.0017493538,0.074344,0.19875015
25100073,0.0017873661,0.08563377,0.1925579
25108867,0.005775034,0.08932181,0.20790738
25120068,0.025835175,0.09872774,0.20290284
25128074,-1.3252806e-05,0.07999552,0.19411303
25137669,0.004168983,0.094906956,0.21875697
25148068,0.013168355,0.081799716,0.21080361
25157676,0.014712257,0.1025087,0.19698514
25168068,0.025705464,0.09124547,0.1967065
25176869,0.011174184,0.0762013,0.20311272
25186477,0.0075101196,0.0837101,0.20322177
25196868,0.0004387094,0.083657004,0.21570322
25208073,0.0057088244,0.07056304,0.20474455
25216868,0.0057088244,0.07056304,0.20474455
25225667,0.01490378,0.07994243,0.20613419
25236067,0.013105529,0.100585036,0.20780243
25245700,0.01670406,0.08182626,0.20456289
25256067,0.020110052,0.07437055,0.19212583
25265670,0.020110052,0.07437055,0.19212583
25276067,0.0055801277,0.074344,0.19859672
25284868,0.005838536,0.0780453,0.21094088
25296074,0.018569198,0.08745124,0.2060898
25304868,0.0038450412,0.0799557,0.20328233
25314478,0.0038450412,0.0799557,0.20328233
25324067,0.03515815,0.09681735,0.21040797
25333668,0.020560324,0.059259996,0.2136352
25344067,0.005840228,0.09681735,0.2110217
25353668,0.014775421,0.08747779,0.20000249
25364067,0.014903441,0.07618803,0.20611802
25372878,0.009569825,0.10055848,0.21404316
25384067,0.011046502,0.09124547,0.19701338
25392876,0.018569198,0.08745124,0.2060898
25404076,0.011303558,0.07992915,0.2092929
25412077,0.023838636,0.06684846,0.19509879
25421668,-0.0019422304,0.08189264,0.18953647
25432067,0.014968297,0.07992915,0.20921618
25441668,0.014905471,0.09871447,0.206215
25452069,0.014905471,0.09871447,0.206215
25460867,0.0019160636,0.081852816,0.19870576
25472067,0.016638866,0.074330725,0.20144856
25480882,0.011367736,0.076161474,0.21235873
25492067,0.0042318087,0.07612165,0.22175817
25500877,0.0042318087,0.07612165,0.22175817
25509673,0.011432594,0.079902604,0.2154569
25520068,0.016833095,0.081799716,0.2107269
25529688,0.014839263,0.0799557,0.20305218
25540069,0.020497497,0.0780453,0.21063402
25550468,0.020497497,0.0780453,0.21063402
25560067,0.018699247,0.09868792,0.21230227
25568918,0.00744391,0.064951345,0.20005895
25580067,0.01869688,0.07240706,0.21218912
25588868,0.020368123,0.07431745,0.20445386
25597713,0.018438471,0.06870575,0.19984497
25608085,0.031298507,0.08183954,0.20117402
25617682,0.0073810844,0.08373665,0.19705777
25628082,0.007381761,0.09124547,0.19709009
25638471,0.007381761,0.09124547,0.19709009
25648085,0.012782942,0.100651406,0.19239241
25656868,0.018697895,0.08367027,0.21223761
25668067,0.013102823,0.07054977,0.20767312
25676868,0.009310739,0.08934835,0.20166665
25696068,0.010917466,0.09127202,0.19084936
25705685,0.016768578,0.08181299,0.2076449
25716070,0.016896937,0.074277624,0.21377657
25725719,0.011238702,0.07618803,0.20619473
25736068,0.011238702,0.07618803,0.20619473
25744881,0.0021099548,0.0855674,0.20796792
25756073,0.011238702,0.07618803,0.20619473
25764868,0.014775421,0.08747779,0.20000249
25776073,0.01123904,0.07994243,0.2062109
25784868,0.01123904,0.07994243,0.2062109
25793686,0.007833047,0.08739814,0.21864794
25804072,0.0019153868,0.074344,0.19867344
25813667,0.023902815,0.06308078,0.19816466
25824067,0.007573961,0.07618803,0.20627145
25832910,0.01664022,0.08934835,0.20151322
25844067,0.018439824,0.08372337,0.19990961
25852893,0.003910912,0.094960056,0.20642897
25864077,0.007639832,0.09119237,0.2094181
25872908,0.007639832,0.09119237,0.2094181
25881668,0.023904508,0.081852816,0.19824547
25892068,0.027634101,0.08559395,0.2012669
25901671,0.016639542,0.08183954,0.2014809
25912067,0.02422811,0.09304967,0.21370396
25922480,0.02422811,0.09304967,0.21370396
25932068,0.013104176,0.0855674,0.20773777
25940874,0.024032189,0.06680863,0.20434481
25952067,0.022104565,0.08372337,0.1998329
25960910,0.020497836,0.081799716,0.21065018
25980068,0.007639494,0.087437965,0.20940194
25989668,0.025897663,0.07618803,0.20588787
26000070,-0.0016193035,0.08558067,0.20496264
