timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
16065679,0.00027468248,-0.003282711,-0.0011424691,4001,0,-0.21416023,0.09502893,-9.742458,4001
16145669,0.0012333952,-0.0004322734,0.00047052937,4002,0,-0.19968611,0.09346463,-9.718108,4002
16149720,0.002391168,-0.0024302364,-0.0019048109,4051,0,-0.19573832,0.091433756,-9.717566,4051
16153667,0.0002557119,-0.0029607373,-0.0018854835,3947,0,-0.20155393,0.084454075,-9.725775,3947
16157673,6.572405e-05,-0.0034958138,-0.000616043,4006,0,-0.19946215,0.08670427,-9.711034,4006
16161667,-0.0008953783,-0.0037044077,-0.0012410735,3994,0,-0.19610874,0.09134801,-9.70486,3994
16165676,-0.0012225228,-0.0038079254,-0.0018792375,4009,0,-0.2124396,0.08382284,-9.713669,4009
16169702,-0.0008067182,-0.0040112473,-0.002420129,4026,0,-0.2055535,0.090854794,-9.701398,4026
16173667,-0.00028927816,-0.0019712984,-0.0046510072,3965,0,-0.19362883,0.07317239,-9.704108,3965
16177673,-0.00080985634,-0.0012370567,-0.00324684,4006,0,-0.19821467,0.08682546,-9.731319,4006
16181667,4.116157e-05,-0.0028374507,-0.003160577,3994,0,-0.1867679,0.08352051,-9.735281,3994
16185667,-0.0013146852,-0.0016874839,-0.0026098355,4000,0,-0.1895822,0.07358124,-9.734456,4000
16189716,0.00046742542,0.0002315309,-0.0027074232,4049,0,-0.1945104,0.08263271,-9.745391,4049
16193669,-5.6233635e-05,-0.0025417407,-0.0017763728,3953,0,-0.19707264,0.093895316,-9.708937,3953
16197677,-0.00035575533,-0.0013716115,-0.0004811341,4008,0,-0.2085342,0.07516002,-9.702478,4008
16201667,-0.00016135475,-0.0023182859,-0.0019850968,3990,0,-0.20132342,0.06082161,-9.702186,3990
16205667,0.0016747183,-0.0018909047,-0.0006261843,4000,0,-0.19244991,0.07041611,-9.7188,4000
16209717,0.0017480087,-0.0004028442,-0.0012500305,4050,0,-0.18513197,0.09091924,-9.7101965,4050
16213666,-0.00014655324,-0.00030770883,-0.0005730361,3949,0,-0.20436463,0.08668338,-9.713776,3949
16217686,0.00016553675,-0.0017921851,-0.001234903,4020,0,-0.19850197,0.09332065,-9.706632,4020
16221667,-0.00016875142,-0.0004822783,-0.003036186,3981,0,-0.19396108,0.09734355,-9.733736,3981
16225669,-0.00027282955,-0.003270325,-0.0023137701,4002,0,-0.19868349,0.1030423,-9.731215,4002
16229692,0.0009117028,-0.0027444384,-0.001250545,4023,0,-0.2184185,0.09254354,-9.732556,4023
16233668,0.0006981502,-0.0015671797,-0.0015552494,3976,0,-0.22082533,0.08115856,-9.739279,3976
16237673,0.0006810701,-0.00060271355,-0.0032559086,4005,0,-0.20413966,0.0740679,-9.748447,4005
16241667,6.571105e-05,-0.0022210765,-0.00059952214,3994,0,-0.1916013,0.08212154,-9.740463,3994
16245666,-0.00090094114,-0.0027535795,-0.0015461693,3999,0,-0.20015205,0.08866269,-9.727983,3999
16249700,-0.0014449365,-0.0033677586,-0.0023023058,4034,0,-0.19913861,0.08827302,-9.730888,4034
16253675,-0.0015458516,-0.0016834273,-0.002591254,3975,0,-0.18802603,0.094360486,-9.71252,3975
16257667,-0.00038294247,-0.0018789944,-0.002725198,3992,0,-0.19362567,0.10187701,-9.701952,3992
16261667,0.0016459252,-0.0018869461,-0.002422952,4000,0,-0.18441443,0.09070195,-9.739508,4000
16265673,0.0009169219,0.00013532449,-0.0020813881,4006,0,-0.18492702,0.08696654,-9.746008,4006
16269666,0.0008114005,-0.00072545913,-0.0010247492,3993,0,-0.18949233,0.08243918,-9.720145,3993
16273675,-0.0001889952,-0.0017549959,-0.005269342,4009,0,-0.19150496,0.10819928,-9.728383,4009
16277706,0.00024981418,-0.0026243164,-0.0040009688,4031,0,-0.19628102,0.095751084,-9.7203665,4031
16281666,-0.00080429355,-0.002416905,-0.001651341,3960,0,-0.20527679,0.10543677,-9.719431,3960
16285673,-0.00027703735,-0.0029440369,-0.0032474918,4007,0,-0.20973347,0.08930863,-9.73418,4007
16289677,0.0015459049,-0.0029551582,-0.0014843197,4004,0,-0.21145366,0.08332521,-9.709481,4004
16293667,0.0004958471,0.0005382752,-0.00089961576,3990,0,-0.20399505,0.08486469,-9.72753,3990
16297667,-0.00026653675,-0.0014591997,-0.002082907,4000,0,-0.1938303,0.088163204,-9.720075,4000
