timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
16065754,16065679,-0.40825874,0.4320454,0.003935676,0.08,0.0,0.0,0.0,-1.0
16165769,16165676,-0.40741855,0.43291238,0.00371288,0.08,0.0,0.0,0.0,-1.0
16269796,16269666,-0.40817407,0.43213522,0.0039104125,0.08,0.0,0.0,0.0,-1.0
16373745,16373673,-0.25189397,0.48131984,0.0031989072,0.08,0.0,0.0,0.0,-1.0
16473748,16473673,0.022924967,0.031037742,-0.0057106344,0.08,0.0,0.0,0.0,-1.0
16577776,16577672,0.011817113,0.023304341,-0.002294056,0.08,0.0,0.0,0.0,-1.0
16677763,16677673,0.009805737,0.019313907,0.0017530089,0.08,0.0,0.0,0.0,-1.0
16777756,16777667,0.0064905845,0.021286586,0.002474467,0.08,0.0,0.0,0.0,-1.0
16881828,16881712,0.008075586,0.023352178,0.0008193014,0.08,0.0,0.0,0.0,-1.0
16981763,16981674,0.0068595572,0.0195424,-0.0010471791,0.08,0.0,0.0,0.0,-1.0
17085778,17085689,0.011542407,0.008577207,-0.004106064,0.08,0.0,0.0,0.0,-1.0
17189739,17189667,-0.0039209025,0.01628267,-0.0018187389,0.08,0.0,0.0,0.0,-1.0
17289739,17289667,0.0010492278,0.0022002384,-0.0039958716,0.08,0.0,0.0,0.0,-1.0
17393760,17393688,0.006011099,0.011653155,0.003956988,0.08,0.0,0.0,0.0,-1.0
17493797,17493679,0.014063172,0.019234864,0.0026882268,0.08,0.0,0.0,0.0,-1.0
17593749,17593677,0.019739918,0.020129014,0.00032435555,0.08,0.0,0.0,0.0,-1.0
17697779,17697677,0.019088192,0.016741617,-0.0002632986,0.08,0.0,0.0,0.0,-1.0
17797762,17797685,0.0035285586,0.017715137,-0.0028611538,0.08,0.0,0.0,0.0,-1.0
17897795,17897676,0.002931673,0.02031162,-0.0010483535,0.08,0.0,0.0,0.0,-1.0
18001756,18001684,-0.005542439,0.01994728,0.0021752415,0.08,0.0,0.0,0.0,-1.0
18101772,18101699,0.00195525,0.026627326,0.0014547154,0.08,0.0,0.0,0.0,-1.0
18205758,18205673,0.0005843866,0.015191728,-0.001635379,0.08,0.0,0.0,0.0,-1.0
18309739,18309667,0.022984458,0.014906641,-0.003643252,0.08,0.0,0.0,0.0,-1.0
18409776,18409667,0.01781781,0.040984437,-0.0018211873,0.08,0.0,0.0,0.0,-1.0
18513754,18513666,0.012880387,0.01615958,0.001412032,0.08,0.0,0.0,0.0,-1.0
18615405,18615315,0.013311865,0.01294341,0.0008547224,0.08,0.0,0.0,0.0,-1.0
18713815,18713703,0.0051278207,0.0289977,0.0011884238,0.08,0.0,0.0,0.0,-1.0
18818566,18818468,-0.004210863,0.018491661,0.002278048,0.08,0.0,0.0,0.0,-1.0
18921783,18921711,0.011384299,0.025484558,0.0003156468,0.08,0.0,0.0,0.0,-1.0
19024939,19024867,0.003961762,0.01162,-0.0017045437,0.08,0.0,0.0,0.0,-1.0
19124969,19124879,0.025337368,0.024613867,-0.0035869943,0.08,0.0,0.0,0.0,-1.0
19224199,19224120,0.02121245,0.020004371,-0.0008538646,0.08,0.0,0.0,0.0,-1.0
19328959,19328867,0.011357068,0.0059811207,-0.0009822767,0.08,0.0,0.0,0.0,-1.0
19432944,19432871,4.7632602e-05,0.009186186,-0.00035164075,0.08,0.0,0.0,0.0,-1.0
19532994,19532881,0.0094168065,0.009007366,0.0005765969,0.08,0.0,0.0,0.0,-1.0
19636945,19636873,0.018572405,0.06533659,0.0018461803,0.08,0.0,0.0,0.0,-1.0
19736957,19736881,0.3153057,0.49670324,0.001860599,0.08,0.0,0.0,0.0,-1.0
20248970,20248898,0.43339118,0.45039532,-0.00039460114,0.08,0.0,0.0,0.0,-1.0
21264943,21264871,0.005169255,0.005070417,-0.6992902,-0.0,0.0,0.0,0.0,-1.0
21364949,21364877,-0.017672349,0.010366932,-0.69711494,-0.0,0.0,0.0,0.0,-1.0
21464978,21464905,-0.002949944,0.021532657,-0.69774336,-0.0,0.0,0.0,0.0,-1.0
21568956,21568866,-0.010709454,0.023202986,-0.6977952,-0.0,0.0,0.0,0.0,-1.0
21668939,21668867,-0.0087933615,0.022745222,-0.6981527,-0.0,0.0,0.0,0.0,-1.0
21768210,21768103,-0.001213784,0.023327142,-0.69888085,-0.0,0.0,0.0,0.0,-1.0
21872181,21872068,-0.0037957772,0.02119903,-0.6990571,-0.0,0.0,0.0,0.0,-1.0
21972145,21972067,-0.0049727554,0.020119209,-0.69764036,-0.0,0.0,0.0,0.0,-1.0
