timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
16145669,32767,32767,32767,32767,32767,-72,32767
16149720,32767,32767,32767,32767,32767,32767,32767
16153667,32767,32767,32767,32767,-68,-56,-19
16157673,32767,32767,32767,32767,32767,32767,32767
16161667,32767,32767,32767,32767,-46,-40,-8
16165676,32767,32767,32767,32767,32767,32767,32767
16169702,32767,32767,32767,32767,32767,32767,32767
16173667,32767,32767,32767,32767,-55,-64,-6
16177673,32767,32767,32767,32767,32767,32767,32767
16181667,32767,32767,32767,32767,32767,-40,-17
16185667,32767,32767,32767,32767,32767,32767,32767
16189716,32767,32767,32767,32767,32767,32767,32767
16193669,32767,32767,32767,32767,32767,-64,-25
16197677,32767,32767,32767,32767,-68,32767,32767
16201667,32767,32767,32767,32767,32767,-40,32767
16205667,32767,32767,32767,32767,-46,32767,-31
16209717,32767,32767,32767,32767,32767,32767,32767
16213666,32767,32767,32767,32767,32767,-72,-28
16217686,32767,32767,32767,32767,-55,32767,32767
16221667,32767,32767,32767,32767,32767,-40,-3
16225669,32767,32767,32767,32767,32767,32767,32767
16229692,32767,32767,32767,32767,32767,32767,32767
16233668,32767,32767,32767,32767,32767,-72,32767
16237673,32767,32767,32767,32767,32767,32767,-31
16241667,32767,32767,32767,32767,-73,-40,-10
16245666,32767,32767,32767,32767,32767,32767,32767
16249700,32767,32767,32767,32767,-47,-33,32767
16253675,32767,32767,32767,32767,32767,32767,-15
16257667,32767,32767,32767,32767,32767,32767,32767
16261667,32767,32767,32767,32767,-55,-64,-20
16265673,32767,32767,32767,32767,32767,32767,32767
16269666,32767,32767,32767,32767,32767,-40,-13
16273675,32767,32767,32767,32767,32767,32767,32767
16277706,32767,32767,32767,32767,32767,32767,32767
16281666,32767,32767,32767,32767,32767,-64,-11
16285673,32767,32767,32767,32767,-61,32767,32767
16289677,32767,32767,32767,32767,32767,-40,-5
16293667,32767,32767,32767,32767,32767,32767,32767
16297667,32767,32767,32767,32767,-71,32767,32767
16301667,32767,32767,32767,32767,32767,-64,-20
16305669,32767,32767,32767,32767,-55,32767,32767
16309667,32767,32767,32767,32767,32767,-48,32767
16313666,32767,32767,32767,32767,32767,32767,-28
16317701,32767,32767,32767,32767,32767,32767,32767
16321667,32767,32767,32767,32767,32767,-72,32767
16325673,32767,32767,32767,32767,-46,32767,-22
16329667,32767,32767,32767,32767,32767,-40,32767
16333692,32767,32767,32767,32767,32767,32767,32767
16337665,32767,32767,32767,32767,-56,32767,-26
16341667,32767,32767,32767,32767,32767,-72,32767
16345675,32767,32767,32767,32767,32767,32767,-19
16349667,32767,32767,32767,32767,-60,-55,32767
16353673,32767,32767,32767,32767,32767,32767,-15
16357712,32767,32767,32767,32767,32767,-41,-5
16361687,32767,32767,32767,32767,32767,32767,32767
16365685,32767,32767,32767,32767,32767,32767,32767
16369667,32767,32767,32767,32767,-55,-64,-4
16373673,32767,32767,32767,32767,32767,32767,32767
16377668,32767,32767,32767,32767,32767,-40,32767
16381666,32767,32767,32767,32767,-59,32767,-15
16385667,32767,32767,32767,32767,32767,32767,32767
16389668,32767,32767,32767,32767,-45,-64,32767
16393674,32767,32767,32767,32767,32767,32767,-26
16397701,32767,32767,32767,32767,32767,-41,32767
16401668,32767,32767,32767,32767,32767,32767,-12
16405667,32767,32767,32767,32767,32767,32767,32767
16409667,32767,32767,32767,32767,32767,-72,-18
