timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
50725667,3.58304e-05,-0.030690642,0.09168329
50736864,-0.013679269,-0.028683338,0.08452652
50745691,0.0019723356,-0.032630697,0.09019152
50756864,-0.009778985,-0.020878287,0.08455111
50764884,-7.027239e-05,-0.0345035,0.07998051
50774481,-0.0058789738,-0.01697576,0.08454573
50784864,0.0018667765,-0.028638503,0.07854869
50794473,0.009745631,-0.028705755,0.08723258
50804865,0.0019723356,-0.032630697,0.09019152
50813674,0.0019461497,-0.028705755,0.087303296
50824880,0.011629762,-0.022795923,0.07996436
50833665,0.0019450627,-0.044315852,0.08718339
50844873,0.001918333,-0.048195962,0.084235206
50853665,0.001918333,-0.048195962,0.084235206
50862465,-0.0058530592,-0.024803229,0.08740398
50872863,-0.017526908,-0.040435746,0.09030835
50882464,0.011629219,-0.030600974,0.079904415
50892874,-0.003995383,-0.018870978,0.07721757
50903280,-0.003995383,-0.018870978,0.07721757
50912879,0.007861769,-0.03071306,0.09453077
50921678,0.01367074,-0.044338267,0.089995526
50932864,0.0039358423,-0.026788116,0.09167791
50941665,-0.013759729,-0.044226184,0.07565202
50960885,-0.0058533307,-0.028705755,0.08737401
50970464,9.100803e-06,-0.034570754,0.0887351
50980869,0.005924992,-0.032675534,0.095992565
50990465,-0.0019014904,-0.040458165,0.09308512
51000880,-0.0019014904,-0.040458165,0.09308512
51009677,0.01372284,-0.056090686,0.095741995
51020869,-0.007842479,-0.02281834,0.08305935
51029673,-0.0058015026,-0.044360686,0.093090504
51040883,0.013697742,-0.03655564,0.09297367
51048864,0.0038294678,-0.0345035,0.079945154
51058465,-0.0018742172,-0.028773006,0.09609326
51068864,-0.0077914656,-0.050180852,0.088685915
51078465,0.0078085815,-0.034570754,0.08866439
51088865,0.0078085815,-0.034570754,0.08866439
51097665,3.664577e-05,-0.018983062,0.09177322
51108864,-0.0019544058,-0.04041333,0.08724873
51117665,-0.0019276763,-0.03653322,0.0901969
51128907,0.019507803,-0.034570754,0.088558316
51137665,0.019507803,-0.034570754,0.088558316
51146470,3.6917543e-05,-0.015080541,0.09180319
51156864,0.0038559255,-0.03452592,0.08286335
51166465,-0.011663934,-0.038495697,0.09172941
51176864,0.0018929624,-0.032563448,0.08143692
51187268,0.0018929624,-0.032563448,0.08143692
51196864,0.0058469772,-0.013095652,0.087387845
51205665,0.007888498,-0.026832951,0.09747895
51216864,-0.005827688,-0.040435746,0.09020228
51225665,0.001866233,-0.036443554,0.07848874
51244877,0.0019456062,-0.036510807,0.08724334
51254467,0.0018924188,-0.040368497,0.08137696
51264882,0.0097189015,-0.032585863,0.084284395
51274465,3.5558627e-05,-0.03459317,0.09165331
51284887,-0.007789835,-0.026765699,0.08886577
51293673,-0.011768949,-0.026698448,0.08014653
51304867,0.0038300115,-0.026698448,0.0800051
51313665,-0.0057739574,-0.028773006,0.09612861
51332864,0.0136718275,-0.028728172,0.09011543
51342465,-0.003811266,-0.034638003,0.09752507
51352864,0.005792703,-0.032563448,0.081401564
51362477,0.005924992,-0.032675534,0.095992565
51372865,0.005924992,-0.032675534,0.095992565
51381674,0.0058990773,-0.024848063,0.093134314
51392864,0.013698557,-0.024848063,0.0930636
51401665,-0.0038641815,-0.03459317,0.09168867
51412876,0.013644826,-0.036510807,0.087137274
51421665,0.013644826,-0.036510807,0.087137274
51430464,-9.645838e-05,-0.030578557,0.07709228
51440864,-0.0019009467,-0.032653116,0.09314507
51451302,0.013592182,-0.032563448,0.08133085
51460865,0.017493283,-0.013050817,0.08144537
51469688,0.01738582,-0.036376305,0.069592714
51480864,0.00770275,-0.034481082,0.076991595
51489685,-0.0039162817,-0.022840757,0.085942194
51500864,0.007861769,-0.03071306,0.09453077
51509665,0.011762051,-0.02290801,0.09455536
51518497,0.003961485,-0.038518116,0.094506174
51528864,-0.009780072,-0.036488388,0.08443121
51539307,-0.001954134,-0.036510807,0.0872787
51548864,-0.0037850803,-0.03856295,0.1004133
51559308,-0.0037850803,-0.03856295,0.1004133
51568864,-0.01171549,-0.018938228,0.08604289
51577665,-0.001900675,-0.02875059,0.093175046
51588069,0.0019715205,-0.044338267,0.09010159
51597677,-0.005854146,-0.04041333,0.08728408
51608065,-0.005854146,-0.04041333,0.08728408
51616865,0.015608605,-0.026765699,0.08865363
51626514,0.009824188,-0.040480584,0.09589726
51636864,0.003909113,-0.030668225,0.088729724
51646505,-7.000062e-05,-0.030600974,0.08001048
51656867,-7.000062e-05,-0.030600974,0.08001048
51665665,0.007836942,-0.007275489,0.091792434
51676064,-0.003942739,-0.02281834,0.083023995
51685665,-0.005854146,-0.04041333,0.08728408
51696864,0.01767767,-0.024915313,0.10178284
51704878,0.0019194201,-0.032585863,0.08435511
51714489,0.0077818516,-0.038450863,0.08571622
51724865,0.0057910723,-0.0559786,0.08122171
51735311,0.0059244484,-0.040480584,0.09593262
51744864,0.007835311,-0.030690642,0.09161258
51753665,0.013591366,-0.04427102,0.08124092
51764871,-0.0058271447,-0.032630697,0.090262234
51773665,0.002051709,-0.03269795,0.09894612
51784864,0.00969353,-0.016953344,0.081486106
51793665,0.00969353,-0.016953344,0.081486106
51802499,-0.013573166,-0.02487048,0.09622931
51812865,0.023327082,-0.0501136,0.079648465
51822500,0.0058720764,-0.032630697,0.09015617
51832872,3.5558627e-05,-0.03459317,0.09165331
51842487,3.5558627e-05,-0.03459317,0.09165331
51852065,0.00011601904,-0.019050315,0.10052782
51861739,0.00016757556,-0.038607784,0.10621434
51872064,0.009798003,-0.03655564,0.093009025
51881664,-0.021452019,-0.024803229,0.08754542
51892066,-0.021452019,-0.024803229,0.08754542
51900876,0.009825547,-0.020967955,0.09604714
51912065,0.0078088534,-0.030668225,0.088694364
51920864,-9.7001925e-05,-0.03838361,0.07703233
51932065,0.0020260666,-0.020967955,0.096117854
51940865,0.0020260666,-0.020967955,0.096117854
51949706,0.007755394,-0.03842845,0.08279802
51960064,6.255991e-05,-0.026810534,0.094631456
51969705,-0.0038379957,-0.038518116,0.09457689
51980064,3.5286856e-05,-0.038495697,0.091623336
51988867,-0.0020318765,-0.0130284,0.078703955
52000080,0.015608876,-0.022863174,0.088683605
52008878,0.015714707,-0.022952843,0.100356415
52020065,0.0039344835,-0.046300743,0.09152803
52028864,0.00786204,-0.026810534,0.09456074
52037677,0.015634792,-0.030690642,0.091541864
52048066,-0.0019544058,-0.04041333,0.08724873
52057694,0.0058720764,-0.032630697,0.09015617
52068085,0.009798003,-0.03655564,0.093009025
52077707,0.009798003,-0.03655564,0.093009025
52088088,-0.0077628344,-0.018983062,0.09184393
52096865,0.0019990653,-0.02875059,0.09313969
52108077,0.011655405,-0.03452592,0.08279264
52116865,-0.017419174,-0.013207737,0.10219099
52126467,-0.017419174,-0.013207737,0.10219099
52136065,0.00786204,-0.026810534,0.09456074
52145690,-0.007711006,-0.034638003,0.09756042
52156064,-0.011636932,-0.03071306,0.094707556
52165675,0.0039096563,-0.022863174,0.08878968
52176071,0.0039096563,-0.022863174,0.08878968
52184875,0.009878192,-0.024915313,0.10185356
52196074,8.285489e-06,-0.046278328,0.088645175
52204884,0.0039620283,-0.03071306,0.09456613
52216064,0.003963387,-0.011200432,0.094716005
52224866,0.003963387,-0.011200432,0.094716005
52233678,0.0059519927,-0.024892896,0.09897071
52244064,-0.0039157383,-0.015035707,0.08600215
52253678,0.009719445,-0.024780812,0.08434435
52264064,0.011734778,-0.03459317,0.09154724
52273673,0.011734778,-0.03459317,0.09154724
52284064,0.0058718044,-0.03653322,0.09012619
52292889,0.0019723356,-0.032630697,0.09019152
52304064,0.0038294678,-0.0345035,0.079945154
