timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
50760895,0,0.0,0.0,0.4443606,0.6818335,-0.033061966,0.4375586,0.68041396,-0.25329173,0.000904241,0.0011397424,0.009491685,0.004187057,-0.002658698,-0.006454983,0.004574708,-0.008019456,-0.0034067906,0.008950241,3.1320548,0.0,0.1,-0.009491685,0.005674618,0.00388846,0.026441587,0.017454533,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
50856866,0,0.0,0.0,0.4442882,0.68202925,-0.032970503,0.4375586,0.68041396,-0.25329173,0.0010247394,0.0011501393,0.010068431,0.0046814373,-0.002658698,-0.006454983,0.004574708,0.023992022,-0.011355633,0.029396372,3.13205,0.0,0.1,-0.010068431,0.005062763,0.0034839567,0.02550649,0.016900798,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
50960894,0,0.0,0.0,0.44422665,0.6822046,-0.03288883,0.4375586,0.68041396,-0.25329173,0.0006885314,0.0013804715,0.009301903,0.0038343142,-0.002658698,-0.006454983,0.004574708,0.0023609512,0.007247048,-0.005248571,3.1320612,0.0,0.1,-0.009301903,0.005213464,0.003573475,0.026226655,0.017321087,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
51064866,0,0.0,0.0,0.44416535,0.6823507,-0.03282751,0.4375586,0.68041396,-0.25329173,0.0006690251,0.0020190591,0.010201594,0.0046670185,-0.002658698,-0.006454983,0.004574708,0.013825736,-0.033797827,0.018448124,3.1323302,0.0,0.1,-0.010201594,0.005053715,0.0034679538,0.02580411,0.017075174,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
51168913,0,0.0,0.0,0.4441441,0.68252593,-0.03277436,0.4375586,0.68041396,-0.25329173,0.0010326877,0.001851928,0.009639219,0.004029895,-0.002658698,-0.006454983,0.004574708,-0.14128326,0.13676064,0.058160424,3.1321049,0.0,0.1,-0.009639219,0.0052780905,0.003610973,0.02637384,0.017409056,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
51264891,0,0.0,0.0,0.44408745,0.6825926,-0.032776263,0.4375586,0.68041396,-0.25329173,0.00025473844,0.0031327798,0.009069503,0.0033992156,-0.002658698,-0.006454983,0.004574708,-0.11853753,0.22487968,0.04408697,3.132237,0.0,0.1,-0.009069503,0.0052936203,0.0036227233,0.02627312,0.017352272,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
51368875,0,0.0,0.0,0.44402122,0.68267876,-0.03278785,0.4375586,0.68041396,-0.25329173,-0.00035300475,0.0017060871,0.009457861,0.0037288386,-0.002658698,-0.006454983,0.004574708,-0.32974353,-0.03138163,0.015843298,3.1325538,0.0,0.1,-0.009457861,0.005411885,0.0037006922,0.026469262,0.01746703,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
51472892,0,0.0,0.0,0.4439665,0.68274945,-0.032805152,0.4375586,0.68041396,-0.25329173,0.0010579317,0.0012698653,0.008580929,0.0027994795,-0.002658698,-0.006454983,0.004574708,0.2506825,-0.16941203,-0.1271262,3.132164,0.0,0.1,-0.008580929,0.005119507,0.0035142691,0.025650188,0.016987566,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
51572068,0,0.0,0.0,0.44397464,0.68271095,-0.032870255,0.4375586,0.68041396,-0.25329173,0.0013132656,0.0022239941,0.009023735,0.0032017624,-0.002658698,-0.006454983,0.004574708,0.15335426,-0.47015768,-0.04461014,3.132871,0.0,0.1,-0.009023735,0.0050601326,0.003475936,0.02551859,0.01691003,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
51676867,0,0.0,0.0,0.4439039,0.6827781,-0.0329206,0.4375586,0.68041396,-0.25329173,-0.0001379487,0.0009599181,0.0078038755,0.0019347292,-0.002658698,-0.006454983,0.004574708,-0.056219053,1.0396786,-0.3321376,3.132635,0.0,0.1,-0.0078038755,0.0051622395,0.003541228,0.025830561,0.017092124,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
