timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
8827470,0.00018218909,-0.0041301264,1.590492e-05,4000,0,-0.029706018,0.012967213,-9.749503,4000
8883475,-0.0006718506,-0.003296837,0.00046127904,3972,0,-0.031943854,-4.666726e-05,-9.733563,3972
8887470,-0.0006797902,-0.0021059208,-0.0013270018,3995,0,-0.05023804,0.010541884,-9.748858,3995
8891470,0.00037342584,-0.002104455,-0.0014585471,4000,0,-0.046276063,0.012799483,-9.725807,4000
8895482,0.0019872251,-0.0011614634,0.00024002248,4012,0,-0.042879477,0.0075263153,-9.722983,4012
8899479,-0.00035032962,-0.002750971,0.0005629403,3997,0,-0.02543267,0.008142526,-9.739641,3997
8903470,0.0021039408,-0.0016945815,0.000555733,3991,0,-0.036280278,0.012868997,-9.733392,3991
8907480,0.00222753,-0.001273707,0.00086756906,4010,0,-0.048656013,0.021414557,-9.728037,4010
8911470,0.00030068302,0.000114056704,-6.6608096e-05,3990,0,-0.043440145,0.02946905,-9.728111,3990
8915470,-0.0004449897,6.4628503e-06,0.0005957614,4000,0,-0.031990703,0.0030422735,-9.742421,4000
8919470,-0.00076886866,-0.0014792667,0.0017464347,4000,0,-0.04262492,-0.0032855484,-9.751453,4000
8923480,-0.00043288688,-0.0016078617,0.0028116223,4010,0,-0.046582725,0.0054386863,-9.761744,4010
8927476,0.0014451451,-0.0015772319,-0.0008122442,3996,0,-0.051000662,0.016974967,-9.772956,3996
8931470,0.0008141362,-0.0015840337,-0.0002851096,3994,0,-0.04989176,0.017802006,-9.756418,3994
8935479,0.0005061109,-0.0019104067,0.000994509,4009,0,-0.043984067,0.015284331,-9.739942,4009
8939470,0.0018975334,-0.0025570139,0.0021430166,3991,0,-0.037822843,-0.0013442693,-9.746252,3991
8943504,0.0002849576,-0.0033917762,0.000447964,4034,0,-0.03670818,0.00096719613,-9.735816,4034
8947475,-0.0008720769,-0.0021292458,0.0015379392,3971,0,-0.03663405,-0.0062365783,-9.7236185,3971
8951470,-0.0010051591,-0.0013637239,-0.0010145128,3995,0,-0.042096168,0.010995497,-9.741897,3995
8955470,0.0006012745,-0.0005190529,-0.0002742522,4000,0,-0.050249804,0.021042824,-9.742681,4000
8959470,-0.000110858025,0.0008283104,0.0033491827,4000,0,-0.059583176,0.014187061,-9.719104,4000
8963529,-0.00012252206,-0.0011668751,0.002062462,4059,0,-0.041032635,0.0128886085,-9.7372265,4059
8967476,-0.0006588509,-0.0029989583,0.0018524011,3947,0,-0.027240029,0.005808919,-9.755397,3947
8971470,0.000833883,-0.0047926106,0.0013932285,3994,0,-0.024996057,0.003016711,-9.758666,3994
8975470,0.00069987174,-0.002002376,-0.001137976,4000,0,-0.03727736,0.01576495,-9.739053,4000
8979470,0.0012535988,0.00063549116,0.0004516252,4000,0,-0.03423864,0.029825319,-9.713909,4000
8983492,0.0005168792,-0.0009634406,0.0016359182,4022,0,-0.030972159,0.024351055,-9.736637,4022
8987476,0.00018265055,-0.002117126,0.00035044737,3984,0,-0.02252658,0.013427929,-9.754431,3984
8991489,-0.0002446933,-0.0023389477,0.00014189241,4013,0,-0.024463655,0.024513349,-9.75138,4013
8995470,-0.00096629735,-0.0023528729,0.002600699,3981,0,-0.025219157,0.023810016,-9.731555,3981
8999470,0.0002859426,-0.00054202287,0.0014376877,4000,0,-0.043692973,0.017167896,-9.721912,4000
9003491,0.0019855727,-0.00158761,-0.0001910458,4021,0,-0.054187827,0.0034592834,-9.749309,4021
9007476,0.002530086,-0.00042097323,0.0007771821,3985,0,-0.05156667,0.011381589,-9.728554,3985
9011485,0.001877853,-0.0016950389,-8.176242e-05,4009,0,-0.033516902,0.008678762,-9.748174,4009
9015476,-0.00026138255,-0.00030703584,-0.0012235478,3991,0,-0.03563617,0.0021548825,-9.7656555,3991
9019480,0.00048597043,-0.00060767,-0.0011244196,4004,0,-0.03552775,0.017793395,-9.76039,4004
9023487,0.0019775045,-0.0024402728,-0.0005093046,4007,0,-0.048075713,0.039847363,-9.764819,4007
9027483,0.00041161853,-0.00053973147,0.0025930735,3996,0,-0.04257463,0.041134376,-9.747392,3996
9031470,8.441969e-05,0.00032294067,0.0013340375,3987,0,-0.032513287,0.018207086,-9.742936,3987
9035476,0.00039414316,-0.0022193529,0.00035664684,4006,0,-0.029597906,0.0071665915,-9.737777,4006
9039470,-0.00024545236,-0.00030428218,-0.0004748538,3994,0,-0.03960168,-0.002869085,-9.730647,3994
9043499,-0.0022718208,-0.00031378953,0.0010389521,4029,0,-0.038757987,0.0048445384,-9.745306,4029
9047491,-0.0016362108,-0.0008375981,-3.3235294e-05,3992,0,-0.04158931,0.0057333177,-9.740902,3992
9051470,-0.00097547733,-0.00054024707,0.0017682194,3979,0,-0.035698205,0.0008456442,-9.722617,3979
9055477,0.0012506683,-0.0022322927,0.0009821783,4007,0,-0.051141102,0.0028653874,-9.735731,4007
