timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
8883475,32767,32767,32767,32767,32767,-40,32767
8887470,32767,32767,32767,32767,32767,32767,-4
8891470,32767,32767,32767,32767,-71,32767,32767
8895482,32767,32767,32767,32767,32767,-72,32767
8899479,32767,32767,32767,32767,32767,32767,-29
8903470,32767,32767,32767,32767,32767,-40,32767
8907480,32767,32767,32767,32767,32767,32767,-19
8911470,32767,32767,32767,32767,-63,32767,32767
8915470,32767,32767,32767,32767,32767,-72,32767
8919470,32767,32767,32767,32767,32767,32767,-32
8923480,32767,32767,32767,32767,-74,-64,32767
8927476,32767,32767,32767,32767,32767,32767,-11
8931470,32767,32767,32767,32767,-54,-40,32767
8935479,32767,32767,32767,32767,32767,32767,-1
8939470,32767,32767,32767,32767,32767,32767,32767
8943504,32767,32767,32767,32767,32767,-65,32767
8947475,32767,32767,32767,32767,32767,32767,-18
8951470,32767,32767,32767,32767,-43,-40,32767
8955470,32767,32767,32767,32767,32767,32767,-11
8959470,32767,32767,32767,32767,32767,32767,32767
8963529,32767,32767,32767,32767,-55,-65,32767
8967476,32767,32767,32767,32767,32767,32767,-1
8971470,32767,32767,32767,32767,32767,-40,32767
8975470,32767,32767,32767,32767,-65,32767,32767
8979470,32767,32767,32767,32767,32767,32767,-23
8983492,32767,32767,32767,32767,32767,-72,32767
8987476,32767,32767,32767,32767,32767,32767,-3
8991489,32767,32767,32767,32767,32767,-40,32767
8995470,32767,32767,32767,32767,-63,32767,32767
8999470,32767,32767,32767,32767,32767,32767,-23
9003491,32767,32767,32767,32767,32767,-72,32767
9007476,32767,32767,32767,32767,-70,32767,-14
9011485,32767,32767,32767,32767,32767,-40,32767
9015476,32767,32767,32767,32767,-54,32767,32767
9019480,32767,32767,32767,32767,32767,-40,-23
9023487,32767,32767,32767,32767,32767,32767,32767
9027483,32767,32767,32767,32767,32767,32767,-21
9031470,32767,32767,32767,32767,32767,-64,32767
9035476,32767,32767,32767,32767,-44,32767,32767
9039470,32767,32767,32767,32767,32767,-40,-14
9043499,32767,32767,32767,32767,32767,32767,32767
9047491,32767,32767,32767,32767,-54,32767,-22
9051470,32767,32767,32767,32767,32767,-64,32767
9055477,32767,32767,32767,32767,32767,32767,32767
9059470,32767,32767,32767,32767,-73,-40,-4
9063470,32767,32767,32767,32767,32767,32767,32767
9067470,32767,32767,32767,32767,32767,32767,-19
9071483,32767,32767,32767,32767,32767,-71,32767
9075486,32767,32767,32767,32767,32767,32767,-11
9079470,32767,32767,32767,32767,-63,-40,32767
9083470,32767,32767,32767,32767,32767,32767,0
9087470,32767,32767,32767,32767,32767,32767,32767
9091470,32767,32767,32767,32767,-74,-71,32767
9095476,32767,32767,32767,32767,32767,32767,32767
9099470,32767,32767,32767,32767,-53,-40,-23
9103480,32767,32767,32767,32767,32767,32767,32767
9107470,32767,32767,32767,32767,32767,32767,-16
9111514,32767,32767,32767,32767,32767,-72,32767
9115469,32767,32767,32767,32767,32767,32767,32767
9119482,32767,32767,32767,32767,-44,-64,-22
9123476,32767,32767,32767,32767,32767,32767,32767
9127470,32767,32767,32767,32767,32767,-40,-4
9131519,32767,32767,32767,32767,-55,32767,32767
9135469,32767,32767,32767,32767,32767,32767,-11
9139475,32767,32767,32767,32767,32767,-64,32767
9143478,32767,32767,32767,32767,-67,32767,32767
9147470,32767,32767,32767,32767,32767,-40,-14
9151518,32767,32767,32767,32767,32767,32767,32767
9155470,32767,32767,32767,32767,32767,32767,32767
9159480,32767,32767,32767,32767,32767,-56,-23
9163476,32767,32767,32767,32767,-54,32767,32767
9167470,32767,32767,32767,32767,32767,-40,-28
9171479,32767,32767,32767,32767,32767,32767,32767
9175470,32767,32767,32767,32767,-63,32767,-11
9179470,32767,32767,32767,32767,32767,-72,32767
9183476,32767,32767,32767,32767,32767,32767,32767
9187480,32767,32767,32767,32767,-74,-40,-22
9191507,32767,32767,32767,32767,32767,32767,32767
9195483,32767,32767,32767,32767,32767,32767,32767
9199489,32767,32767,32767,32767,32767,-72,-29
9203470,32767,32767,32767,32767,32767,32767,32767
9207470,32767,32767,32767,32767,-54,32767,-29
9211476,32767,32767,32767,32767,32767,32767,32767
9215494,32767,32767,32767,32767,32767,-40,-9
9219470,32767,32767,32767,32767,-63,32767,32767
9223470,32767,32767,32767,32767,32767,32767,32767
9227470,32767,32767,32767,32767,32767,-64,-21
9231476,32767,32767,32767,32767,-66,32767,32767
9235479,32767,32767,32767,32767,32767,-40,32767
9239509,32767,32767,32767,32767,32767,32767,-28
9243480,32767,32767,32767,32767,32767,32767,32767
9247470,32767,32767,32767,32767,32767,-64,-4
9251476,32767,32767,32767,32767,-54,32767,32767
9255470,32767,32767,32767,32767,32767,-40,32767
9259498,32767,32767,32767,32767,32767,32767,-14
9263470,32767,32767,32767,32767,-61,32767,-2
9267470,32767,32767,32767,32767,32767,-72,32767
9271488,32767,32767,32767,32767,32767,32767,32767
9275470,32767,32767,32767,32767,-74,-40,-19
9279493,32767,32767,32767,32767,32767,32767,32767
9283470,32767,32767,32767,32767,32767,32767,-2
9287470,32767,32767,32767,32767,32767,-72,32767
9291476,32767,32767,32767,32767,32767,32767,32767
9295470,32767,32767,32767,32767,-54,-40,-2
9299502,32767,32767,32767,32767,32767,32767,32767
9303470,32767,32767,32767,32767,32767,-40,32767
9307470,32767,32767,32767,32767,-64,32767,-25
9311470,32767,32767,32767,32767,32767,32767,32767
9315469,32767,32767,32767,32767,32767,-56,-20
9319508,32767,32767,32767,32767,-70,32767,32767
9323469,32767,32767,32767,32767,32767,-40,32767
9327480,32767,32767,32767,32767,32767,32767,-4
9331470,32767,32767,32767,32767,32767,32767,32767
9335470,32767,32767,32767,32767,32767,-64,32767
9339476,32767,32767,32767,32767,-63,32767,-28
9343470,32767,32767,32767,32767,32767,-40,32767
9347470,32767,32767,32767,32767,32767,32767,-19
9351470,32767,32767,32767,32767,-66,32767,32767
9355479,32767,32767,32767,32767,32767,-72,-1
9359476,32767,32767,32767,32767,-44,32767,32767
9363483,32767,32767,32767,32767,32767,-40,32767
9367470,32767,32767,32767,32767,32767,32767,-28
9371470,32767,32767,32767,32767,32767,32767,32767
9375470,32767,32767,32767,32767,32767,-72,-11
9379476,32767,32767,32767,32767,32767,32767,32767
9383510,32767,32767,32767,32767,-67,-41,32767
9387508,32767,32767,32767,32767,32767,32767,-22
9391469,32767,32767,32767,32767,-54,32767,32767
9395470,32767,32767,32767,32767,32767,-71,32767
9399470,32767,32767,32767,32767,32767,32767,-22
9403481,32767,32767,32767,32767,-63,-64,32767
9407526,32767,32767,32767,32767,32767,32767,-5
9411480,32767,32767,32767,32767,32767,-39,32767
9415470,32767,32767,32767,32767,32767,32767,32767
9419476,32767,32767,32767,32767,32767,32767,-30
9423470,32767,32767,32767,32767,-44,-64,32767
9427489,32767,32767,32767,32767,32767,32767,-14
9431470,32767,32767,32767,32767,32767,-40,32767
9435470,32767,32767,32767,32767,-54,32767,32767
9439481,32767,32767,32767,32767,32767,32767,-23
