timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
8612178,0.16857602,0.0066810055,0.09022433
10672061,0.16849765,0.0068009854,0.09091158
10871663,0.17008479,0.004700852,0.0914308
11075404,0.16329096,0.0067006955,0.089204684
11280555,0.16889264,0.003643547,0.08866447
11481390,0.17018463,0.0058619394,0.089972906
