timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
11254900,-0.026042545,0.033655006,-3.4906585,0.0,0.0,0.0
11259062,-0.025651317,0.033445723,-3.4906585,0.0,0.0,0.0
11290957,-0.022389866,0.032302942,-3.4906585,0.0,0.0,0.0
11322400,-0.019463649,0.031246632,-3.4906585,0.0,0.0,0.0
11354134,-0.016808484,0.030470774,-3.4906585,0.0,0.0,0.0
11382356,-0.01472312,0.029908542,-3.4906585,0.0,0.0,0.0
11413398,-0.012547086,0.029081184,-3.4906585,0.0,0.0,0.0
11446143,-0.010771979,0.028280543,-3.4906585,0.0,0.0,0.0
11480540,-0.009018597,0.027673097,-3.4906585,0.0,0.0,0.0
11508601,-0.008006836,0.027375344,-3.4906585,0.0,0.0,0.0
11540522,-0.006993252,0.027076077,-3.4906585,0.0,0.0,0.0
11574999,-0.0062828986,0.026709525,-3.4906585,0.0,0.0,0.0
11606162,-0.0058688615,0.026530052,-3.4906585,0.0,0.0,0.0
11634257,-0.0056177597,0.026386665,-3.4906585,0.0,0.0,0.0
11666209,-0.0052539883,0.02631806,-3.4906585,0.0,0.0,0.0
