timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
30684323,0,1200.0,0.25786987,0.0,0.521254,0.0,0,0,0,0,0,0,0,1,0,1,36
30820184,30819806,80000.0,1.0,12.308792,23.389795,0.0,1,240,18,4,0,2,0,0,1,1,43
31128752,31127222,80000.0,1.0,12.308792,23.389795,0.0,255,0,6,4,0,2,0,0,1,1,43
31691524,0,1200.0,0.25786987,0.0,0.37413004,0.0,0,0,0,0,0,0,0,1,0,1,36
31824527,31824233,80000.0,1.0,12.9828415,24.835657,0.0,1,240,18,4,0,2,0,0,1,1,43
32132334,32131621,80000.0,1.0,12.9828415,24.835657,0.0,255,0,6,4,0,2,0,0,1,1,43
32699053,0,1200.0,0.25786987,0.0,0.4347226,0.0,0,0,0,0,0,0,0,1,0,1,36
32822145,32821329,80000.0,1.0,13.089683,24.845493,0.0,1,240,18,4,0,2,0,0,1,1,43
33126979,33125566,80000.0,1.0,13.089683,24.845493,0.0,255,0,6,4,0,2,0,0,1,1,43
33705346,0,1200.0,0.25786987,0.0,0.46115628,0.0,0,0,0,0,0,0,0,1,0,1,36
33821571,33820297,80000.0,1.0,12.977135,24.771992,0.0,1,240,18,4,0,2,0,0,1,1,43
34124988,34124436,80000.0,1.0,12.977135,24.771992,0.0,255,0,6,4,0,2,0,0,1,1,43
34710407,0,1200.0,0.25786987,0.0,0.5439994,0.0,0,0,0,0,0,0,0,1,0,1,36
34824174,34823692,80000.0,1.0,12.999476,24.860487,0.0,1,240,18,4,0,2,0,0,1,1,43
35143783,35141159,80000.0,1.0,12.999476,24.860487,0.0,255,0,6,4,0,2,0,0,1,1,43
35714943,0,1200.0,0.25786987,0.0,0.44993657,0.0,0,0,0,0,0,0,0,1,0,1,36
35824288,35823585,80000.0,0.9988788,13.119981,24.9051,0.027955214,1,240,18,4,0,2,0,0,1,1,43
36130635,36127175,80000.0,0.9988788,13.119981,24.9051,0.027955214,255,0,6,4,0,2,0,0,1,1,43
36716284,0,1200.0,0.25786987,0.0,0.3005966,0.0,0,0,0,0,0,0,0,1,0,1,36
36823357,36822525,80000.0,1.0,12.960761,24.89636,0.0,1,240,18,4,0,2,0,0,1,1,43
37134708,37133812,80000.0,1.0,12.960761,24.89636,0.0,255,0,6,4,0,2,0,0,1,1,43
37721910,0,1200.0,0.25786987,0.0,0.54100066,0.0,0,0,0,0,0,0,0,1,0,1,36
37821401,37821246,80000.0,1.0,13.034307,24.911007,0.0,1,240,18,4,0,2,0,0,1,1,43
38132928,38130168,80000.0,1.0,13.034307,24.911007,0.0,255,0,6,4,0,2,0,0,1,1,43
38723487,0,1200.0,0.25786987,0.0,0.45724142,0.0,0,0,0,0,0,0,0,1,0,1,36
38825903,38825369,80000.0,1.0,13.04382,24.930164,0.0,1,240,18,4,0,2,0,0,1,1,43
39124215,39123801,80000.0,1.0,13.04382,24.930164,0.0,255,0,6,4,0,2,0,0,1,1,43
39729645,0,1200.0,0.25786987,0.0,0.34395996,0.0,0,0,0,0,0,0,0,1,0,1,36
39823481,39823054,80000.0,1.0,12.971356,24.914696,0.0,1,240,18,4,0,2,0,0,1,1,43
40130882,40128295,80000.0,1.0,12.971356,24.914696,0.0,255,0,6,4,0,2,0,0,1,1,43
40741618,0,1200.0,0.25786987,0.0,0.56275344,0.0,0,0,0,0,0,0,0,1,0,1,36
40827191,40824226,80000.0,1.0,13.001596,24.826311,0.0,1,240,18,4,0,2,0,0,1,1,43
41131350,41128294,80000.0,1.0,13.001596,24.826311,0.0,255,0,6,4,0,2,0,0,1,1,43
41745694,0,1200.0,0.25786987,0.0,0.51442116,0.0,0,0,0,0,0,0,0,1,0,1,36
41825371,41823379,80000.0,1.0,13.014136,25.016495,0.0,1,240,18,4,0,2,0,0,1,1,43
42129709,42128573,80000.0,1.0,13.014136,25.016495,0.0,255,0,6,4,0,2,0,0,1,1,43
42755217,0,1200.0,0.25786987,0.0,0.40906966,0.0,0,0,0,0,0,0,0,1,0,1,36
42822062,42820413,80000.0,1.0,13.095715,25.373257,0.0,1,240,18,4,0,2,0,0,1,1,43
43129058,43128238,80000.0,1.0,13.095715,25.373257,0.0,255,0,6,4,0,2,0,0,1,1,43
43763778,0,1200.0,0.25786987,0.0,0.41245288,0.0,0,0,0,0,0,0,0,1,0,1,36
43824981,43823958,80000.0,0.99874514,12.996023,25.427958,0.031948432,1,240,18,4,0,2,0,0,1,1,43
44131591,44128149,80000.0,0.99874514,12.996023,25.427958,0.031948432,255,0,6,4,0,2,0,0,1,1,43
44771803,0,1200.0,0.25786987,0.0,0.5933216,0.0,0,0,0,0,0,0,0,1,0,1,36
44826929,44824556,80000.0,1.0,12.999255,25.439478,0.0,1,240,18,4,0,2,0,0,1,1,43
45136208,45132493,80000.0,1.0,12.999255,25.439478,0.0,255,0,6,4,0,2,0,0,1,1,43
45779793,0,1200.0,0.25786987,0.0,0.48420528,0.0,0,0,0,0,0,0,0,1,0,1,36
45823369,45821361,80000.0,0.99638665,12.97769,25.292389,0.09172217,1,240,18,4,0,2,0,0,1,1,43
46127530,46126521,80000.0,0.99638665,12.97769,25.292389,0.09172217,255,0,6,4,0,2,0,0,1,1,43
46790230,0,1200.0,0.25786987,0.0,0.3561835,0.0,0,0,0,0,0,0,0,1,0,1,36
46824668,46824208,80000.0,1.0,13.098455,25.458311,0.0,1,240,18,4,0,2,0,0,1,1,43
47128906,47127193,80000.0,1.0,13.098455,25.458311,0.0,255,0,6,4,0,2,0,0,1,1,43
47794229,0,1200.0,0.25786987,0.0,0.37260234,0.0,0,0,0,0,0,0,0,1,0,1,36
47825847,47825011,80000.0,1.0,12.953432,25.598139,0.0,1,240,18,4,0,2,0,0,1,1,43
48128502,48126127,80000.0,1.0,12.953432,25.598139,0.0,255,0,6,4,0,2,0,0,1,1,43
48799677,0,1200.0,0.25786987,0.0,0.61651975,0.0,0,0,0,0,0,0,0,1,0,1,36
48826827,48825074,80000.0,1.0,13.099611,25.970457,0.0,1,240,18,4,0,2,0,0,1,1,43
49128412,49127395,80000.0,1.0,13.099611,25.970457,0.0,255,0,6,4,0,2,0,0,1,1,43
49803599,0,1200.0,0.25786987,0.0,0.5288902,0.0,0,0,0,0,0,0,0,1,0,1,36
49824626,49823576,80000.0,1.0,12.977341,25.642635,0.0,1,240,18,4,0,2,0,0,1,1,43
50134155,50131405,80000.0,1.0,12.977341,25.642635,0.0,255,0,6,4,0,2,0,0,1,1,43
50813989,0,1200.0,0.25786987,0.0,0.36719146,0.0,0,0,0,0,0,0,0,1,0,1,36
50827857,50823035,80000.0,1.0,13.081348,25.402164,0.0,1,240,18,4,0,2,0,0,1,1,43
52132398,52130035,80000.0,1.0,12.981599,25.351864,0.0,255,0,6,4,0,2,0,0,1,1,43
52824531,52823556,80000.0,1.0,13.014838,25.576752,0.0,1,240,18,4,0,2,0,0,1,1,43
52827385,0,1200.0,0.25786987,0.0,0.48093894,0.0,0,0,0,0,0,0,0,1,0,1,36
53137444,53133051,80000.0,1.0,13.014838,25.576752,0.0,255,0,6,4,0,2,0,0,1,1,43
53824559,53824196,80000.0,1.0,12.96049,25.491682,0.0,1,240,18,4,0,2,0,0,1,1,43
53833896,0,1200.0,0.25786987,0.0,0.448969,0.0,0,0,0,0,0,0,0,1,0,1,36
54135592,54132092,80000.0,1.0,12.96049,25.491682,0.0,255,0,6,4,0,2,0,0,1,1,43
54821978,54821567,80000.0,0.9987491,13.12458,25.517076,0.031960018,1,240,18,4,0,2,0,0,1,1,43
54843670,0,1200.0,0.25786987,0.0,0.43200353,0.0,0,0,0,0,0,0,0,1,0,1,36
55129339,55127605,80000.0,0.9987491,13.12458,25.517076,0.031960018,255,0,6,4,0,2,0,0,1,1,43
55821727,55821351,80000.0,1.0,13.005255,25.575602,0.0,1,240,18,4,0,2,0,0,1,1,43
55854654,0,1200.0,0.25786987,0.0,0.34222963,0.0,0,0,0,0,0,0,0,1,0,1,36
56133259,56129096,80000.0,1.0,13.005255,25.575602,0.0,255,0,6,4,0,2,0,0,1,1,43
56824796,56824130,80000.0,1.0,12.990691,25.36406,0.0,1,240,18,4,0,2,0,0,1,1,43
56864259,0,1200.0,0.25786987,0.0,0.56898403,0.0,0,0,0,0,0,0,0,1,0,1,36
57131844,57130031,80000.0,1.0,12.990691,25.36406,0.0,255,0,6,4,0,2,0,0,1,1,43
57823738,57823228,80000.0,1.0,13.003995,25.700298,0.0,1,240,18,4,0,2,0,0,1,1,43
57864572,0,1200.0,0.25786987,0.0,0.52558017,0.0,0,0,0,0,0,0,0,1,0,1,36
58130263,58128219,80000.0,1.0,13.003995,25.700298,0.0,255,0,6,4,0,2,0,0,1,1,43
58828214,58824086,80000.0,1.0,13.098225,25.57415,0.0,1,240,18,4,0,2,0,0,1,1,43
58869889,0,1200.0,0.25786987,0.0,0.45554686,0.0,0,0,0,0,0,0,0,1,0,1,36
59130673,59127032,80000.0,1.0,13.098225,25.57415,0.0,255,0,6,4,0,2,0,0,1,1,43
59825855,59823060,80000.0,1.0,12.966423,25.456148,0.0,1,240,18,4,0,2,0,0,1,1,43
59871807,0,1200.0,0.25786987,0.0,0.40432033,0.0,0,0,0,0,0,0,0,1,0,1,36
60129300,60128247,80000.0,1.0,12.966423,25.456148,0.0,255,0,6,4,0,2,0,0,1,1,43
60824568,60823838,80000.0,1.0,13.046106,25.40085,0.0,1,240,18,4,0,2,0,0,1,1,43
60873869,0,1200.0,0.25786987,0.0,0.5070194,0.0,0,0,0,0,0,0,0,1,0,1,36
61125581,61124795,80000.0,1.0,13.046106,25.40085,0.0,255,0,6,4,0,2,0,0,1,1,43
61822745,61821263,80000.0,1.0,12.995972,25.452816,0.0,1,240,18,4,0,2,0,0,1,1,43
61881395,0,1200.0,0.25786987,0.0,0.5149959,0.0,0,0,0,0,0,0,0,1,0,1,36
62125023,62124201,80000.0,1.0,12.995972,25.452816,0.0,255,0,6,4,0,2,0,0,1,1,43
62826960,62824109,80000.0,0.99835,13.010949,25.401188,0.04198048,1,240,18,4,0,2,0,0,1,1,43
62890944,0,1200.0,0.25786987,0.0,0.4229406,0.0,0,0,0,0,0,0,0,1,0,1,36
63131204,63127055,80000.0,0.99835,13.010949,25.401188,0.04198048,255,0,6,4,0,2,0,0,1,1,43
63821861,63821472,80000.0,1.0,12.986935,25.4421,0.0,1,240,18,4,0,2,0,0,1,1,43
63899856,0,1200.0,0.25786987,0.0,0.3677232,0.0,0,0,0,0,0,0,0,1,0,1,36
64124506,64124458,80000.0,1.0,12.986935,25.4421,0.0,255,0,6,4,0,2,0,0,1,1,43
64821580,64821193,80000.0,1.0,13.045394,25.716753,0.0,1,240,18,4,0,2,0,0,1,1,43
64902188,0,1200.0,0.25786987,0.0,0.67740536,0.0,0,0,0,0,0,0,0,1,0,1,36
65129471,65128211,80000.0,1.0,13.045394,25.716753,0.0,255,0,6,4,0,2,0,0,1,1,43
65825432,65822230,80000.0,1.0,13.02732,25.441074,0.0,1,240,18,4,0,2,0,0,1,1,43
65907756,0,1200.0,0.25786987,0.0,0.38882336,0.0,0,0,0,0,0,0,0,1,0,1,36
66128469,66127806,80000.0,1.0,13.02732,25.441074,0.0,255,0,6,4,0,2,0,0,1,1,43
66823581,66822220,80000.0,1.0,12.9756975,25.652348,0.0,1,240,18,4,0,2,0,0,1,1,43
66908498,0,1200.0,0.25786987,0.0,0.45169374,0.0,0,0,0,0,0,0,0,1,0,1,36
67129986,67127789,80000.0,1.0,12.9756975,25.652348,0.0,255,0,6,4,0,2,0,0,1,1,43
67829987,67827352,80000.0,1.0,13.004424,25.597246,0.0,1,240,18,4,0,2,0,0,1,1,43
67909929,0,1200.0,0.25786987,0.0,0.5213051,0.0,0,0,0,0,0,0,0,1,0,1,36
68125385,68125225,80000.0,1.0,13.004424,25.597246,0.0,255,0,6,4,0,2,0,0,1,1,43
68829828,68825993,80000.0,1.0,13.053337,25.46905,0.0,1,240,18,4,0,2,0,0,1,1,43
68913877,0,1200.0,0.25786987,0.0,0.5367996,0.0,0,0,0,0,0,0,0,1,0,1,36
69133437,69131082,80000.0,1.0,13.053337,25.46905,0.0,255,0,6,4,0,2,0,0,1,1,43
69828001,69825041,80000.0,1.0,13.03697,25.315144,0.0,1,240,18,4,0,2,0,0,1,1,43
69915436,0,1200.0,0.25786987,0.0,0.3594737,0.0,0,0,0,0,0,0,0,1,0,1,36
70129565,70128209,80000.0,1.0,13.03697,25.315144,0.0,255,0,6,4,0,2,0,0,1,1,43
70827787,70824121,80000.0,1.0,13.037811,25.486897,0.0,1,240,18,4,0,2,0,0,1,1,43
70920201,0,1200.0,0.25786987,0.0,0.34434438,0.0,0,0,0,0,0,0,0,1,0,1,36
71127806,71127064,80000.0,1.0,13.037811,25.486897,0.0,255,0,6,4,0,2,0,0,1,1,43
71826681,71826122,80000.0,1.0,12.978815,25.589712,0.0,1,240,18,4,0,2,0,0,1,1,43
71931519,0,1200.0,0.25786987,0.0,0.6089878,0.0,0,0,0,0,0,0,0,1,0,1,36
72130536,72128111,80000.0,1.0,12.978815,25.589712,0.0,255,0,6,4,0,2,0,0,1,1,43
72821964,72821470,80000.0,1.0,13.109042,25.53922,0.0,1,240,18,4,0,2,0,0,1,1,43
72935865,0,1200.0,0.25786987,0.0,0.49638748,0.0,0,0,0,0,0,0,0,1,0,1,36
73125221,73124528,80000.0,1.0,13.109042,25.53922,0.0,255,0,6,4,0,2,0,0,1,1,43
73829500,73826572,80000.0,1.0,12.985796,25.41436,0.0,1,240,18,4,0,2,0,0,1,1,43
73935867,0,1200.0,0.25786987,0.0,0.3869827,0.0,0,0,0,0,0,0,0,1,0,1,36
74132416,74130065,80000.0,1.0,12.985796,25.41436,0.0,255,0,6,4,0,2,0,0,1,1,43
74828758,74825171,80000.0,1.0,13.01277,25.573687,0.0,1,240,18,4,0,2,0,0,1,1,43
74935981,0,1200.0,0.25786987,0.0,0.41594923,0.0,0,0,0,0,0,0,0,1,0,1,36
75130665,75128459,80000.0,1.0,13.01277,25.573687,0.0,255,0,6,4,0,2,0,0,1,1,43
75827508,75824093,80000.0,1.0,13.010572,25.489408,0.0,1,240,18,4,0,2,0,0,1,1,43
75938931,0,1200.0,0.25786987,0.0,0.6241294,0.0,0,0,0,0,0,0,0,1,0,1,36
76130958,76127057,80000.0,1.0,13.010572,25.489408,0.0,255,0,6,4,0,2,0,0,1,1,43
76825405,76825238,80000.0,1.0,13.000852,25.590216,0.0,1,240,18,4,0,2,0,0,1,1,43
78129619,78126151,80000.0,1.0,13.117833,25.692625,0.0,255,0,6,4,0,2,0,0,1,1,43
78825290,78824448,80000.0,1.0,12.975148,25.612324,0.0,1,240,18,4,0,2,0,0,1,1,43
78952625,0,1200.0,0.25786987,0.0,0.46661186,0.0,0,0,0,0,0,0,0,1,0,1,36
79128343,79128280,80000.0,1.0,12.975148,25.612324,0.0,255,0,6,4,0,2,0,0,1,1,43
