timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
30442520,32767,32767,32767,32767,32767,32767,32767
30446484,32767,32767,32767,32767,32767,-72,32767
30450489,32767,32767,32767,32767,-71,32767,-12
30454477,32767,32767,32767,32767,32767,-40,32767
30458469,32767,32767,32767,32767,32767,32767,32767
30462478,32767,32767,32767,32767,32767,32767,-22
30466519,32767,32767,32767,32767,32767,-73,32767
30470511,32767,32767,32767,32767,-55,32767,-22
30474470,32767,32767,32767,32767,32767,-39,32767
30478470,32767,32767,32767,32767,32767,32767,-12
30482474,32767,32767,32767,32767,-62,32767,32767
30486478,32767,32767,32767,32767,32767,-72,32767
30490472,32767,32767,32767,32767,32767,32767,-22
30494470,32767,32767,32767,32767,-67,-64,32767
30498476,32767,32767,32767,32767,32767,32767,32767
30502504,32767,32767,32767,32767,32767,-41,-31
30506470,32767,32767,32767,32767,32767,32767,32767
30510471,32767,32767,32767,32767,32767,32767,-26
30514470,32767,32767,32767,32767,-53,-64,32767
30518476,32767,32767,32767,32767,32767,32767,32767
30522470,32767,32767,32767,32767,32767,-40,-22
30526470,32767,32767,32767,32767,-64,32767,32767
30530520,32767,32767,32767,32767,32767,32767,-20
30534469,32767,32767,32767,32767,32767,-64,32767
30538476,32767,32767,32767,32767,-68,32767,32767
30542469,32767,32767,32767,32767,32767,-40,-20
30546470,32767,32767,32767,32767,32767,32767,32767
30550504,32767,32767,32767,32767,32767,32767,-31
30554470,32767,32767,32767,32767,32767,-72,32767
30558476,32767,32767,32767,32767,-54,32767,32767
30562471,32767,32767,32767,32767,32767,-40,-26
30566470,32767,32767,32767,32767,32767,32767,32767
30570518,32767,32767,32767,32767,-64,32767,-26
30574469,32767,32767,32767,32767,32767,-72,32767
30578476,32767,32767,32767,32767,-43,32767,-8
30582470,32767,32767,32767,32767,32767,-40,32767
30586476,32767,32767,32767,32767,32767,32767,32767
30590479,32767,32767,32767,32767,32767,-40,-11
30594470,32767,32767,32767,32767,32767,32767,32767
30598476,32767,32767,32767,32767,32767,32767,-1
30602469,32767,32767,32767,32767,-69,-64,32767
30606475,32767,32767,32767,32767,32767,32767,32767
30610493,32767,32767,32767,32767,-43,-40,-3
30614484,32767,32767,32767,32767,32767,32767,32767
30618470,32767,32767,32767,32767,32767,32767,32767
