timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
30462677,-0.45973715,0.41761306,2.9906883,0.0,0.024706416,-0.21806805,-0.20705143,0.9533969,0.0,0.0,-0.08,1,0,0,0,0,0
30562736,-0.26105028,0.2799334,3.0527775,0.0,0.025444891,-0.14390852,-0.122614354,0.98163575,0.0,0.0,-0.08,1,0,0,0,0,0
30666671,-0.003153916,0.0005672921,3.0897658,0.0,0.025910053,-0.00032441027,-0.0015690783,0.99966294,0.0,0.0,-0.08,1,0,0,0,0,0
30766701,0.00013393027,-0.00015615998,3.089957,0.0,0.025814954,7.978267e-05,6.492719e-05,0.99966675,0.0,0.0,-0.08,1,0,0,0,0,0
30870820,3.0805954e-06,9.80714e-07,3.0904863,0.0,0.025550403,-4.5084172e-07,1.5523237e-06,0.99967355,0.0,0.0,-0.08,1,0,0,0,0,0
30973987,-9.291231e-09,6.906257e-08,3.0900261,0.0,0.0257804,-3.4639577e-08,-3.753841e-09,0.99966764,0.0,0.0,-0.08,1,0,0,0,0,0
31077991,-1.1501362e-09,1.6743483e-09,3.0896108,0.0,0.025987994,-8.518363e-10,-5.531174e-10,0.9996623,0.0,0.0,-0.08,1,0,0,0,0,0
31181904,0.0,-0.0,3.089674,0.0,0.025956413,0.0,0.0,0.99966305,0.0,0.0,-0.08,1,0,0,0,0,0
31285852,0.0,-0.0,3.0904624,0.0,0.02556232,0.0,0.0,0.99967325,0.0,0.0,-0.08,1,0,0,0,0,0
31385952,0.0,-0.0,3.0911741,0.0,0.025206594,0.0,0.0,0.99968225,0.0,0.0,-0.08,1,0,0,0,0,0
31490041,0.0,-0.0,3.0908484,0.0,0.025369382,0.0,0.0,0.99967813,0.0,0.0,-0.08,1,0,0,0,0,0
31589999,0.0,-0.0,3.0895388,0.0,0.026023982,0.0,0.0,0.9996613,0.0,0.0,-0.08,1,0,0,0,0,0
31689966,0.0,-0.0,3.0904317,0.0,0.025577692,0.0,0.0,0.99967283,0.0,0.0,-0.08,1,0,0,0,0,0
31793901,0.0,-0.0,3.091174,0.0,0.025206713,0.0,0.0,0.99968225,0.0,0.0,-0.08,1,0,0,0,0,0
31893131,0.0,-0.0,3.0909328,0.0,0.025327194,0.0,0.0,0.9996792,0.0,0.0,-0.08,1,0,0,0,0,0
31997099,0.0,-0.0,3.0908327,0.0,0.025377247,0.0,0.0,0.99967796,0.0,0.0,-0.08,1,0,0,0,0,0
32097186,0.0,-0.0,3.0904393,0.0,0.025573878,0.0,0.0,0.99967295,0.0,0.0,-0.08,1,0,0,0,0,0
32197166,0.0,-0.0,3.090688,0.0,0.025449583,0.0,0.0,0.9996761,0.0,0.0,-0.08,1,0,0,0,0,0
32301170,0.0,-0.0,3.0909524,0.0,0.025317423,0.0,0.0,0.99967945,0.0,0.0,-0.08,1,0,0,0,0,0
32401194,0.0,-0.0,3.0912676,0.0,0.025159879,0.0,0.0,0.99968344,0.0,0.0,-0.08,1,0,0,0,0,0
32505068,0.0,-0.0,3.0913968,0.0,0.025095288,0.0,0.0,0.99968505,0.0,0.0,-0.08,1,0,0,0,0,0
32609182,0.0,-0.0,3.0911415,0.0,0.02522292,0.0,0.0,0.99968183,0.0,0.0,-0.08,1,0,0,0,0,0
32713062,0.0,-0.0,3.0912957,0.0,0.025145816,0.0,0.0,0.9996838,0.0,0.0,-0.08,1,0,0,0,0,0
32815535,0.0,-0.0,3.0914917,0.0,0.025047857,0.0,0.0,0.99968624,0.0,0.0,-0.08,1,0,0,0,0,0
32916361,0.0,-0.0,3.0918171,0.0,0.024885187,0.0,0.0,0.9996903,0.0,0.0,-0.090566546,1,0,0,0,0,0
33016310,0.0,-0.0,3.0917008,-4.36987e-39,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.1258175,1,0,0,0,0,0
33120289,0.0,-0.0,3.0917008,-1.0595e-41,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.124523394,1,0,0,0,0,0
33220305,0.0,-0.0,3.0917008,1.453e-42,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.12561795,1,0,0,0,0,0
33324308,0.0,-0.0,3.0917008,3.9e-44,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.1255431,1,0,0,0,0,0
33424288,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.12554213,1,0,0,0,0,0
33524319,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.12554216,1,0,0,0,0,0
33627525,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.12554216,1,0,0,0,0,0
33727532,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.12554216,1,0,0,0,0,0
33831491,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.12554216,1,0,0,0,0,0
33931610,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.12554216,1,0,0,0,0,0
34031557,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.12554216,1,0,0,0,0,0
34135595,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.12575123,1,0,0,0,0,0
34235562,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.16055943,1,0,0,0,0,0
34335548,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.15903197,1,0,0,0,0,0
34435572,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.1966504,1,0,0,0,0,0
34538765,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.22005183,1,0,0,0,0,0
34638662,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.22071074,1,0,0,0,0,0
34738664,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.25237635,1,0,0,0,0,0
34842697,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.25101957,1,0,0,0,0,0
34942815,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.25124344,1,0,0,0,0,0
35042664,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.25274494,1,0,0,0,0,0
35146660,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.28298625,1,0,0,0,0,0
35245903,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.2942802,1,0,0,0,0,0
35349974,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.31155288,1,0,0,0,0,0
35449893,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.3117688,1,0,0,0,0,0
35553870,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.3434158,1,0,0,0,0,0
35653861,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.34282458,1,0,0,0,0,0
35753860,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.3543468,1,0,0,0,0,0
35857911,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.37227964,1,0,0,0,0,0
35957969,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.37249267,1,0,0,0,0,0
36057870,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.37248218,1,0,0,0,0,0
36161178,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.37248194,1,0,0,0,0,0
36261109,0.0,-0.0,3.0917008,0.0,0.024943344,0.0,0.0,0.99968886,0.0,0.0,-0.3735703,1,0,0,0,0,0
36365078,0.0,-0.016379325,3.0917008,0.0,0.024942508,0.008187023,-0.00020427529,0.9996553,0.0,0.0,-0.37349495,1,0,0,0,0,0
36465122,0.0,-0.027722294,3.0917008,0.0,0.024940947,0.01385639,-0.0003457323,0.99959284,0.0,0.0,-0.3741984,1,0,0,0,0,0
36565163,0.0,-0.03285274,3.0917008,0.0,0.02493998,0.016420519,-0.00040971013,0.99955404,0.0,0.0,-0.40019357,1,0,0,0,0,0
36669072,0.0,-0.032777574,3.0917008,0.0,0.024939995,0.016382955,-0.00040877284,0.99955463,0.0,0.0,-0.40275323,1,0,0,0,0,0
36769152,0.0,-0.034688085,3.0917008,0.0,0.024939593,0.017337777,-0.00043259672,0.99953854,0.0,0.0,-0.40522906,1,0,0,0,0,0
36873254,0.0,-0.040717997,3.0917008,0.0,0.024938175,0.020351257,-0.0005077864,0.9994817,0.0,0.0,-0.43657663,1,0,0,0,0,0
36972384,0.0,-0.04202556,3.0917008,0.0,0.024937838,0.021004695,-0.0005240904,0.99946815,0.0,0.0,-0.4351796,1,0,0,0,0,0
37076466,0.0,-0.04502326,3.0917008,0.0,0.024937024,0.022502724,-0.0005614679,0.99943554,0.0,0.0,-0.43522778,1,0,0,0,0,0
37176379,0.0,-0.04621856,3.0917008,0.0,0.024936683,0.023100033,-0.00057637144,0.9994219,0.0,0.0,-0.43543795,1,0,0,0,0,0
37276442,0.0039235526,-0.046188604,3.0916102,0.0,0.02493663,0.023134004,0.001383597,0.99942034,0.0,0.0,-0.43734902,1,0,0,0,0,0
37376330,0.043708418,-0.04790023,3.0906537,0.0,0.02493021,0.024490694,0.021229388,0.9991636,0.0,0.0,-0.4372545,1,0,0,0,0,0
37480315,0.00088514603,-0.030188724,3.0916874,0.0,0.024940493,0.01510013,6.5794586e-05,0.99957484,0.0,0.0,-0.4374621,1,0,0,0,0,0
37580488,0.00010821654,-0.031033352,3.0916991,0.0,0.024940334,0.015512574,-0.00033295024,0.9995685,0.0,0.0,-0.45912182,1,0,0,0,0,0
37684336,1.0575269e-06,-0.036972016,3.0917008,0.0,0.024939071,0.018479217,-0.0004605481,0.99951804,0.0,0.0,-0.46469566,1,0,0,0,0,0
37783619,-1.1973899e-09,-0.036080744,3.0917008,0.0,0.024939286,0.018033782,-0.0004499634,0.9995262,0.0,0.0,-0.46558142,1,0,0,0,0,0
37887513,-1.2974563e-09,-0.036597237,3.0917008,0.0,0.024939168,0.018291906,-0.00045640394,0.9995215,0.0,0.0,-0.46559098,1,0,0,0,0,0
37987580,0.004654294,-0.0523386,3.091579,0.0,0.024934739,0.02621623,0.0016713537,0.99934393,0.0,0.0,-0.46559036,1,0,0,0,0,0
38087572,0.024137376,-0.07684313,3.0907729,0.0,0.024923136,0.038703315,0.011079723,0.9988784,0.0,0.0,-0.46559036,1,0,0,0,0,0
38191579,0.02732441,-0.06637047,3.0907936,0.0,0.0249273,0.033512127,0.01280729,0.9990454,0.0,0.0,-0.46559036,1,0,0,0,0,0
38291530,0.024910673,-0.0629139,3.0909169,0.0,0.024929076,0.03175462,0.011648083,0.99911696,0.0,0.0,-0.46559036,1,0,0,0,0,0
38395526,0.020827118,-0.062254246,3.0910523,0.0,0.024929898,0.031373464,0.00961867,0.9991504,0.0,0.0,-0.49679303,1,0,0,0,0,0
38495497,0.02657603,-0.044336688,3.0911114,0.0,0.024935061,0.022492781,0.01272074,0.999355,0.0,0.0,-0.49494624,1,0,0,0,0,0
38595581,0.028666155,-0.052759122,3.0909443,0.0,0.024932144,0.026728133,0.013655184,0.99923855,0.0,0.0,-0.5027239,1,0,0,0,0,0
38698706,0.040215842,-0.05469394,3.0906005,0.0,0.02492903,0.02784154,0.01939558,0.99911314,0.0,0.0,-0.53128135,1,0,0,0,0,0
38798715,0.046441697,-0.06132622,3.090276,0.0,0.024924923,0.031235361,0.022413867,0.99894977,0.0,0.0,-0.53218466,1,0,0,0,0,0
38902744,0.049302313,-0.06915414,3.0899951,0.0,0.024920816,0.035183635,0.023734232,0.9987882,0.0,0.0,-0.53252244,1,0,0,0,0,0
39002746,0.049265157,-0.07621077,3.0898223,0.0,0.024917658,0.038708866,0.023618247,0.99866056,0.0,0.0,-0.5325301,1,0,0,0,0,0
39102813,0.049268592,-0.07853965,3.0897646,0.0,0.024916582,0.039872393,0.023587592,0.9986155,0.0,0.0,-0.5333687,1,0,0,0,0,0
39206732,0.04926957,-0.0789221,3.089755,0.0,0.024916425,0.04006346,0.023582757,0.998608,0.0,0.0,-0.5349837,1,0,0,0,0,0
39306688,0.04429242,-0.081529796,3.0898938,0.0,0.02491657,0.041301884,0.021065528,0.9986138,0.0,0.0,-0.5548444,1,0,0,0,0,0
39410748,0.036632158,-0.0819059,3.0901997,0.0,0.024918197,0.04139131,0.017241897,0.9986834,0.0,0.0,-0.5725362,1,0,0,0,0,0
39509938,0.035885226,-0.0861211,3.0901544,0.0,0.02491623,0.043487042,0.016812252,0.9986017,0.0,0.0,-0.572312,1,0,0,0,0,0
39613902,0.03615914,-0.08790498,3.0901103,0.0,0.024915192,0.04438147,0.016924426,0.9985605,0.0,0.0,-0.57228935,1,0,0,0,0,0
39713982,0.03837753,-0.09009136,3.0899706,0.0,0.024913501,0.045501854,0.0179998,0.9984913,0.0,0.0,-0.57228917,1,0,0,0,0,0
39813858,0.046808317,-0.10310957,3.0892851,0.0,0.02490334,0.05211138,0.022015706,0.9980879,0.0,0.0,-0.57228917,1,0,0,0,0,0
39917879,0.049743142,-0.09622765,3.0893052,0.0,0.02490677,0.048713304,0.02357488,0.9982239,0.0,0.0,-0.57228917,1,0,0,0,0,0
40017897,0.041626483,-0.07906846,3.090054,0.0,0.02491846,0.04003808,0.019770402,0.99869174,0.0,0.0,-0.57228917,1,0,0,0,0,0
40118056,0.011817711,-0.060699176,3.091342,0.0,0.024931442,0.030483197,0.005141903,0.9992111,0.0,0.0,-0.57228917,1,0,0,0,0,0
40221860,0.005789788,-0.055561356,3.0915399,0.0,0.024933638,0.027840706,0.0021977813,0.99929893,0.0,0.0,-0.57228917,1,0,0,0,0,0
40321908,0.06099462,-0.07248709,3.0894885,0.0,0.024915371,0.037000258,0.029518751,0.99856836,0.0,0.0,-0.57228917,1,0,0,0,0,0
40425073,0.06708994,-0.068418205,3.0894039,0.0,0.024914782,0.03504611,0.03261576,0.99854255,0.0,0.0,-0.57228917,1,0,0,0,0,0
40525065,0.06713601,-0.06379649,3.0895576,0.0,0.024916671,0.03273673,0.032704066,0.998618,0.0,0.0,-0.57228917,1,0,0,0,0,0
40625150,0.07355613,-0.06408519,3.0893419,0.0,0.024913756,0.032964546,0.035902042,0.99850076,0.0,0.0,-0.57228917,1,0,0,0,0,0
40729240,0.07310693,-0.06616638,3.0892801,0.0,0.024913106,0.03399901,0.035648335,0.99847513,0.0,0.0,-0.57228917,1,0,0,0,0,0
40829094,0.067912385,-0.06711551,3.08942,0.0,0.02491494,0.034405727,0.03304438,0.9985507,0.0,0.0,-0.57228917,1,0,0,0,0,0
40933132,0.065608636,-0.0654931,3.0895507,0.0,0.024916604,0.0335649,0.031918366,0.9986159,0.0,0.0,-0.57228917,1,0,0,0,0,0
41033117,0.06596694,-0.06550661,3.0895386,0.0,0.024916435,0.0335763,0.032096885,0.9986099,0.0,0.0,-0.57228917,1,0,0,0,0,0
41133162,0.068647414,-0.063903786,3.0895057,0.0,0.024915991,0.03280999,0.033456407,0.9985907,0.0,0.0,-0.57228917,1,0,0,0,0,0
41235618,0.06863537,-0.06556755,3.089449,0.0,0.024915302,0.033641443,0.033426873,0.998564,0.0,0.0,-0.57228917,1,0,0,0,0,0
41336385,0.06760537,-0.06865057,3.0893784,0.0,0.024914458,0.03516896,0.03286948,0.99853,0.0,0.0,-0.57228917,1,0,0,0,0,0
41440378,0.07646243,-0.08092477,-3.1374626,0.0,-0.0036079434,0.040342834,0.038274013,0.9984461,0.0,0.0,-0.51700497,1,0,0,0,0,0
41540526,0.084789015,-0.0943246,-3.1374626,0.0,-0.004058946,0.047014933,0.042431857,0.9979843,0.0,0.0,-0.52666235,1,0,0,0,0,0
41640616,0.04017928,-0.031123238,-3.1217344,0.0,-0.010238346,0.015357653,0.02023934,0.9996248,0.0,0.0,-0.53107035,1,0,0,0,0,0
41740744,0.110018864,-0.09485902,-3.1217344,0.0,-0.012509455,0.046792384,0.055387195,0.9972894,0.0,0.0,-0.546142,1,0,0,0,0,0
41840593,0.16669032,-0.06643448,-3.1217344,0.0,-0.012653697,0.032268096,0.083527274,0.99590254,0.0,0.0,-0.5556528,1,0,0,0,0,0
