timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
30358470,0.0,0.0,0.0,-2.5764108e-05,-0.00020962954,0.0022084974,0.0,0.0,0.0,0.0015563965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011688188,0.00011688247,0.0001157589,0.0,0.0,0.0,0.0025142266,0.0,0.0,0.0,0.0,0.0,0.00036786238,0.0017966123,0.0009109039,0.0,0.0,0.0,0.0,0.0,0.0
30558476,0.0,0.0,0.0,6.957352e-05,-0.00017523766,0.0021583885,0.0,0.0,0.0,0.0015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011577695,0.00011577729,0.000114795504,0.0,0.0,0.0,0.0025142813,0.0,0.0,0.0,0.0,0.0,0.00046015644,0.0009124037,0.00038183134,0.0,0.0,0.0,0.0,0.0,0.0
30758516,0.0,0.0,0.0,1.1906028e-05,-6.6161156e-05,0.002029594,0.0,0.0,0.0,0.0013055801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011432601,0.0001143262,0.000113438946,0.0,0.0,0.0,0.002514194,0.0,0.0,0.0,0.0,0.0,0.0005240849,0.001112701,0.0005600962,0.0,0.0,0.0,0.0,0.0,0.0
30966470,0.0,0.0,0.0,-1.0550022e-05,-4.0352345e-05,0.0021911375,0.0,0.0,0.0,0.0025820732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011479619,0.00011479631,0.00011384317,0.0,0.0,0.0,0.002514131,0.0,0.0,0.0,0.0,0.0,0.0005121673,0.00043729343,0.00040238854,0.0,0.0,0.0,0.0,0.0,0.0
31165677,0.0,0.0,0.0,-0.00026613474,-7.760525e-05,0.0021101497,0.0,0.0,0.0,0.0021190643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011463127,0.000114631315,0.00011371854,0.0,0.0,0.0,0.00251408,0.0,0.0,0.0,0.0,0.0,0.0005510351,0.0012887217,0.0007144271,0.0,0.0,0.0,0.0,0.0,0.0
31373681,0.0,0.0,0.0,-8.183718e-05,-9.119511e-06,0.0019765347,0.0,0.0,0.0,-0.002411604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011323408,0.00011323411,0.00011244751,0.0,0.0,0.0,0.0025139241,0.0,0.0,0.0,0.0,0.0,0.00060693384,0.001396201,0.0008079928,0.0,0.0,0.0,0.0,0.0,0.0
31573679,0.0,0.0,0.0,2.7954578e-05,8.940697e-07,0.002065029,0.0,0.0,0.0,-0.0018568039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001142528,0.00011425294,0.00011333374,0.0,0.0,0.0,0.0025138303,0.0,0.0,0.0,0.0,0.0,0.00060670497,0.0010031112,0.0006539508,0.0,0.0,0.0,0.0,0.0,0.0
31773713,0.0,0.0,0.0,-0.00018420815,0.00012904406,0.0022191554,0.0,0.0,0.0,-0.0034620762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011503175,0.000115032,0.00011404967,0.0,0.0,0.0,0.0025137851,0.0,0.0,0.0,0.0,0.0,0.0005606319,0.0004994103,0.000493826,0.0,0.0,0.0,0.0,0.0,0.0
31976881,0.0,0.0,0.0,-0.0004079193,-0.00021898746,0.0021419786,0.0,0.0,0.0,0.004883051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011496507,0.00011496538,0.000113993105,0.0,0.0,0.0,0.002513726,0.0,0.0,0.0,0.0,0.0,0.00052479387,0.0009105883,0.00057051115,0.0,0.0,0.0,0.0,0.0,0.0
32176887,0.0,0.0,0.0,-8.092821e-05,-0.00022804737,0.0022146031,0.0,0.0,0.0,-0.0022175312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011392297,0.000113923306,0.00011306639,0.0,0.0,0.0,0.0025136254,0.0,0.0,0.0,0.0,0.0,0.00046377632,0.0010564707,0.0005450109,0.0,0.0,0.0,0.0,0.0,0.0
