timestamp,load,ram_usage
29660516,0.64064837,0.80492115
30661414,0.71184677,0.8487629
31664879,0.7110913,0.8487629
32672556,0.7129447,0.8487629
33676182,0.7226855,0.8480832
34678101,0.712675,0.85059816
35680805,0.7059499,0.85059816
36682129,0.70386994,0.85059816
37683335,0.71334934,0.85059816
38684232,0.7143359,0.848491
39685304,0.7054314,0.848491
40687192,0.7101425,0.8487629
41691562,0.7145942,0.8548804
42692965,0.7149612,0.85474443
43698406,0.70350593,0.8572594
44700333,0.7071385,0.8572594
45702665,0.70655334,0.8572594
46706064,0.7184435,0.8572594
47708464,0.71496916,0.85515225
48709286,0.7103081,0.85515225
49715655,0.71258825,0.85542417
50718172,0.7167649,0.85542417
52722127,0.70551896,0.8572594
53723332,0.71354645,0.8572594
54727189,0.72216046,0.8572594
55729957,0.7184646,0.8572594
56731541,0.7144958,0.85515225
57732244,0.7134933,0.85515225
58735757,0.7164167,0.85542417
59737825,0.71385694,0.85542417
60738184,0.70620275,0.85542417
61743472,0.7060956,0.85474443
62744175,0.70704144,0.8572594
63747685,0.7153737,0.8572594
64749326,0.7217842,0.8572594
65750355,0.7072661,0.8572594
66753128,0.7053671,0.85515225
67754128,0.7039091,0.85515225
68758879,0.7147939,0.85542417
69760332,0.7143996,0.85542417
70761127,0.7071258,0.85474443
71763682,0.71594894,0.8572594
72766220,0.72070354,0.8572594
73768739,0.71477413,0.8572594
74769156,0.70438075,0.8572594
75771198,0.7039213,0.85515225
76773377,0.71387327,0.85515225
78780664,0.7127695,0.85542417
79791825,0.7106663,0.85542417
80792179,0.7109828,0.8572594
81797582,0.71185875,0.8572594
82798707,0.71638024,0.8572594
83800396,0.7065464,0.8572594
84801900,0.7135396,0.85515225
85802128,0.7080545,0.85515225
86804940,0.7100421,0.85515225
87809362,0.7132871,0.85542417
88812261,0.71210074,0.85542417
89816389,0.71196604,0.85474443
90817828,0.710964,0.8572594
91818734,0.71409094,0.8572594
92819833,0.7115869,0.8572594
93820794,0.7090932,0.8572594
94821888,0.7121186,0.85515225
95822141,0.7175194,0.85515225
96823988,0.713722,0.85542417
97825127,0.69957733,0.85542417
98827745,0.70861644,0.85542417
99829826,0.7213198,0.8572594
100830670,0.7169373,0.8572594
101832620,0.71149707,0.8572594
102833321,0.7114719,0.8572594
103838358,0.7151814,0.85515225
104839315,0.715604,0.85515225
105841963,0.71646535,0.85542417
106843765,0.70862466,0.85542417
107844915,0.70801294,0.85542417
108847783,0.7115984,0.8572594
109853309,0.7103689,0.8572594
110854211,0.718063,0.8572594
111856759,0.7034612,0.8572594
112857174,0.704479,0.8572594
113858671,0.7029675,0.85515225
114859600,0.7191474,0.85515225
115861633,0.7174793,0.85542417
116864248,0.70393586,0.85542417
117865309,0.71041083,0.85474443
118866127,0.7129955,0.8572594
119867196,0.71855843,0.8572594
120872502,0.6967672,0.8572594
121873311,0.70581245,0.8572594
122879474,0.70885766,0.85515225
123887415,0.7121443,0.85515225
124889858,0.71422005,0.85542417
125890168,0.7193129,0.85542417
126891537,0.7063633,0.85542417
127892247,0.70760417,0.8572594
128895998,0.7051568,0.8572594
129901961,0.71584207,0.8572594
130903761,0.7179507,0.8572594
131904196,0.70631343,0.85515225
132906737,0.7047668,0.85515225
133907604,0.6986891,0.85542417
134910608,0.72215056,0.85542417
135913877,0.7115655,0.85542417
136914762,0.7003932,0.8572594
137916225,0.71210754,0.8572594
138921592,0.71243805,0.8572594
139922128,0.7148688,0.8572594
140924312,0.71262354,0.8572594
141925367,0.6985711,0.85515225
142927821,0.69355,0.85515225
143928228,0.7064415,0.85542417
144930691,0.7144004,0.85542417
145933745,0.7165104,0.85474443
