timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
30362568,30362493,-0.44455564,0.43512875,-0.0015767899,0.08,0.0,0.0,0.0,-1.0
30462553,30462478,-0.4451203,0.43505576,-0.0016402254,0.08,0.0,0.0,0.0,-1.0
30562598,30562471,-0.2773524,0.29567763,-0.001342499,0.08,0.0,0.0,0.0,-1.0
30666551,30666476,-0.029108014,0.013787555,-0.00022555607,0.08,0.0,0.0,0.0,-1.0
30766543,30766470,-0.032978907,0.016038945,-0.0006204906,0.08,0.0,0.0,0.0,-1.0
30870567,30870470,-0.025270462,0.030478638,0.001010449,0.08,0.0,0.0,0.0,-1.0
30973816,30973726,-0.03363965,0.0074948305,-0.003032482,0.08,0.0,0.0,0.0,-1.0
31077806,31077695,-0.03137339,0.021378174,-0.0030582275,0.08,0.0,0.0,0.0,-1.0
31181794,31181670,-0.028925203,0.02239672,0.00092659314,0.08,0.0,0.0,0.0,-1.0
31285742,31285670,-0.031531952,0.011691089,0.010028619,0.08,0.0,0.0,0.0,-1.0
31385783,31385692,-0.03806751,-0.0035487649,-0.001176293,0.08,0.0,0.0,0.0,-1.0
31489785,31489676,-0.01879459,0.011238046,-0.0055922596,0.08,0.0,0.0,0.0,-1.0
31589761,31589672,-0.029312287,0.043065373,-0.0016179559,0.08,0.0,0.0,0.0,-1.0
31689791,31689700,-0.037390135,0.011193417,0.0052416576,0.08,0.0,0.0,0.0,-1.0
31793786,31793683,-0.046276953,0.01993663,0.0013753757,0.08,0.0,0.0,0.0,-1.0
31892942,31892870,-0.04465513,0.034629848,-0.007975976,0.08,0.0,0.0,0.0,-1.0
31996959,31996868,-0.062100116,0.0010077978,-0.0040752715,0.08,0.0,0.0,0.0,-1.0
32097052,32096876,-0.035414565,0.049215484,-0.002545029,0.08,0.0,0.0,0.0,-1.0
32197031,32196885,-0.03954157,0.024478065,-0.00048720549,0.08,0.0,0.0,0.0,-1.0
32300979,32300891,-0.031996712,-0.016588202,0.0033516993,0.08,0.0,0.0,0.0,-1.0
32401021,32400925,-0.037249867,0.0057384316,0.0029574293,0.08,0.0,0.0,0.0,-1.0
32504942,32504870,-0.03747087,0.03552556,-0.00073581934,0.08,0.0,0.0,0.0,-1.0
32608998,32608904,-0.045436405,0.016722843,-0.000374883,0.08,0.0,0.0,0.0,-1.0
32712948,32712876,-0.036892094,0.030908786,0.001274546,0.08,0.0,0.0,0.0,-1.0
32815385,32815311,-0.051825393,0.0046482454,0.0020076914,0.08,0.0,0.0,0.0,-1.0
32916218,32916084,-0.025463803,0.013746456,-0.0026669013,0.090566546,0.0,0.0,0.0,-1.0
33016199,33016120,0.01045113,-0.014057642,0.00085750676,0.1258175,0.0,0.0,0.0,-1.0
33120175,33120070,-0.034102462,0.0010530835,-0.004397601,0.124523394,0.0,0.0,0.0,-1.0
33220146,33220069,-0.06243539,0.04310202,0.00014207869,0.12561795,0.0,0.0,0.0,-1.0
33324195,33324119,0.0012479031,0.026186524,0.0013929454,0.1255431,0.0,0.0,0.0,-1.0
33424147,33424070,-0.032874104,0.023706159,0.0007843366,0.12554213,0.0,0.0,0.0,-1.0
33524201,33524119,-0.0137723675,0.008507927,0.0026704064,0.12554216,0.0,0.0,0.0,-1.0
33627398,33627293,-0.03560161,0.027938493,0.001960248,0.12554216,0.0,0.0,0.0,-1.0
33727403,33727279,-0.052805394,0.027642291,-0.00051700394,0.12554216,0.0,0.0,0.0,-1.0
33831349,33831276,-0.059840705,0.008496751,-0.004532321,0.12554216,0.0,0.0,0.0,-1.0
33931361,33931270,-0.029258002,0.019194221,-0.0043606465,0.12554216,0.0,0.0,0.0,-1.0
34031399,34031307,-0.027615666,0.084405474,-0.004922076,0.12554216,0.0,0.0,0.0,-1.0
34135379,34135288,-0.05949494,0.034922376,0.0012084919,0.12575123,0.0,0.0,0.0,-1.0
34239343,34239269,-0.035304707,0.011242229,0.0032927636,0.16055943,0.0,0.0,0.0,-1.0
34342554,34342469,-0.045299035,-0.0011160788,0.0015633078,0.16173127,0.0,0.0,0.0,-1.0
34443377,34443302,-0.03003857,-0.009438665,-0.0009418862,0.1966504,0.0,0.0,0.0,-1.0
34542605,34542473,-0.020626383,0.052949257,-0.0016929323,0.22005183,0.0,0.0,0.0,-1.0
34646570,34646479,-0.0284765,0.026077766,0.003563149,0.22071074,0.0,0.0,0.0,-1.0
34746543,34746470,-0.07658916,0.0068882606,0.0035937827,0.25237635,0.0,0.0,0.0,-1.0
34846552,34846470,-0.05946747,0.03166672,6.194867e-05,0.25101957,0.0,0.0,0.0,-1.0
34950579,34950479,-0.1519439,0.0584992,-0.004207684,0.25124344,0.0,0.0,0.0,-1.0
35050559,35050469,-0.020065624,0.043635275,0.0025674994,0.25274494,0.0,0.0,0.0,-1.0
35154557,35154476,0.061408225,0.056850936,-0.0029362375,0.28298625,0.0,0.0,0.0,-1.0
35253752,35253679,0.037264634,0.061822824,-0.0007187563,0.2942802,0.0,0.0,0.0,-1.0
35353770,35353670,-0.040963095,0.013589584,-0.008070603,0.31155288,0.0,0.0,0.0,-1.0
35457761,35457688,0.088972755,-0.013709518,0.004601622,0.3117688,0.0,0.0,0.0,-1.0
35557761,35557671,-0.03726627,0.0315306,-0.0037742564,0.3434158,0.0,0.0,0.0,-1.0
35661744,35661670,0.0323948,0.037451502,0.00015464355,0.34282458,0.0,0.0,0.0,-1.0
35765793,35765681,-0.016176984,-0.025673745,-0.002886869,0.36678028,0.0,0.0,0.0,-1.0
35865770,35865670,-0.14659256,-0.006376614,-0.007967104,0.37227964,0.0,0.0,0.0,-1.0
35969760,35969670,-0.29326922,-0.0002940853,-4.0945248e-05,0.37248144,0.0,0.0,0.0,-1.0
36069761,36069669,-0.086215444,-0.02406302,-0.0017985186,0.37248218,0.0,0.0,0.0,-1.0
36172966,36172876,-0.23079042,0.027153095,0.00016155979,0.37248194,0.0,0.0,0.0,-1.0
36276975,36276898,-0.09857441,0.031131357,-0.007919157,0.37351364,0.0,0.0,0.0,-1.0
36377007,36376880,-0.0701599,-0.077762865,-0.0007276623,0.37349495,0.0,0.0,0.0,-1.0
36476971,36476878,0.0046499213,-0.036709942,-0.007782421,0.37454963,0.0,0.0,0.0,-1.0
36580983,36580892,0.05040957,-0.11298521,-0.0021341625,0.4046193,0.0,0.0,0.0,-1.0
36680953,36680879,0.1632569,-0.021923384,-0.008702228,0.40275323,0.0,0.0,0.0,-1.0
36784943,36784870,0.12827583,-0.023200035,0.013335638,0.40877137,0.0,0.0,0.0,-1.0
36884943,36884870,0.0275405,-0.05579624,-0.0004363199,0.43657663,0.0,0.0,0.0,-1.0
36988155,36988069,0.12957755,-0.03510193,-0.0010526173,0.4352378,0.0,0.0,0.0,-1.0
37088158,37088070,-0.101189695,0.007734385,-0.002354807,0.43522778,0.0,0.0,0.0,-1.0
37188215,37188119,0.037296332,-0.0040532895,0.0052664154,0.43543795,0.0,0.0,0.0,-1.0
37292206,37292071,-0.1418212,-0.004291783,-0.0068428144,0.43726504,0.0,0.0,0.0,-1.0
37392147,37392070,0.068105556,-0.06192435,0.0022825932,0.43725356,0.0,0.0,0.0,-1.0
37496235,37496108,-0.09173898,-0.034646776,-0.011763553,0.4374621,0.0,0.0,0.0,-1.0
37596189,37596081,0.14403555,-0.06280979,0.0003141894,0.46503842,0.0,0.0,0.0,-1.0
37696188,37696070,-0.13659939,-0.018769786,0.011217879,0.46469566,0.0,0.0,0.0,-1.0
37799351,37799276,0.060763527,-0.09646082,0.006143819,0.46558142,0.0,0.0,0.0,-1.0
37899394,37899283,0.00720529,-0.053629458,-0.0029296442,0.4655904,0.0,0.0,0.0,-1.0
38003427,38003301,-0.03285047,-0.14194816,0.011368595,0.46559036,0.0,0.0,0.0,-1.0
38103413,38103323,-0.03819366,-0.13798575,0.009523333,0.46559036,0.0,0.0,0.0,-1.0
38207429,38207269,0.059022434,-0.0629571,-0.002499524,0.46559036,0.0,0.0,0.0,-1.0
38311356,38311281,-0.0137000205,-0.16022657,0.011694074,0.46935347,0.0,0.0,0.0,-1.0
38411380,38411290,-0.14481845,-0.088501245,0.008664181,0.49613363,0.0,0.0,0.0,-1.0
38511415,38511319,0.03711549,-0.058825444,0.016223587,0.49494624,0.0,0.0,0.0,-1.0
38615344,38615270,-0.111468114,-0.122982986,0.013364317,0.5175557,0.0,0.0,0.0,-1.0
38714543,38714470,-0.04763257,-0.12052473,0.014190327,0.53128135,0.0,0.0,0.0,-1.0
38818551,38818476,-0.0995153,-0.106129415,0.033243872,0.53258646,0.0,0.0,0.0,-1.0
38918543,38918470,0.020144885,-0.17048511,0.030152012,0.53252906,0.0,0.0,0.0,-1.0
39018554,39018473,-0.19946426,-0.0970595,0.00971923,0.53253,0.0,0.0,0.0,-1.0
39122644,39122476,-0.024769848,-0.15595345,-0.0007227645,0.5337868,0.0,0.0,0.0,-1.0
39222543,39222470,0.02374868,-0.10157677,-0.0053316955,0.5349837,0.0,0.0,0.0,-1.0
39326556,39326476,-0.087663956,-0.080432564,-0.02016914,0.5548444,0.0,0.0,0.0,-1.0
39426555,39426482,-0.061981723,-0.13376687,-0.02758057,0.57207793,0.0,0.0,0.0,-1.0
