timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
30454748,-2.964612,2.9007244,-0.0076416815,0.0,0.0,-0.08
30486755,-2.992188,2.8733954,-0.0073377574,0.0,0.0,-0.08
30518724,-2.9979465,2.867656,-0.0072458778,0.0,0.0,-0.08
30550753,-2.9634135,2.9029932,-0.007652141,0.0,0.0,-0.08
30582830,-0.6429697,0.8838965,-0.0042589945,0.0,0.0,-0.08
30614764,-0.049958758,0.18392056,-0.0020801523,0.0,0.0,-0.08
30646758,-0.19326182,0.09158059,-0.0007512892,0.0,0.0,-0.08
30674858,-0.23516814,0.14585479,-0.0009409912,0.0,0.0,-0.08
30706716,-0.21515526,0.14574425,-0.0010358253,0.0,0.0,-0.08
30738818,-0.21228075,0.14211953,-0.0010201291,0.0,0.0,-0.08
30770842,-0.21338527,0.14178199,-0.0010109777,0.0,0.0,-0.08
30802946,-0.21415211,0.14386284,-0.0010192202,0.0,0.0,-0.08
30834831,-0.21451956,0.14292651,-0.0010154381,0.0,0.0,-0.08
30866763,-0.21323283,0.14257668,-0.001007841,0.0,0.0,-0.08
30898768,-0.2147411,0.14277242,-0.0010161415,0.0,0.0,-0.08
30926758,-0.21805963,0.14321429,-0.001034696,0.0,0.0,-0.08
30958738,-0.21488251,0.14354816,-0.0010220129,0.0,0.0,-0.08
30990702,-0.21264692,0.14295514,-0.0010075922,0.0,0.0,-0.08
31022711,-0.21703784,0.14169802,-0.0010192811,0.0,0.0,-0.08
31054765,-0.21732172,0.14268722,-0.0010276507,0.0,0.0,-0.08
31085961,-0.21471398,0.1428467,-0.0010164093,0.0,0.0,-0.08
31118029,-0.21468809,0.14205794,-0.0010106554,0.0,0.0,-0.08
31149967,-0.21432863,0.14254357,-0.0010122855,0.0,0.0,-0.08
31181946,-0.2157712,0.14218555,-0.0010164421,0.0,0.0,-0.08
31213936,-0.21523413,0.14103784,-0.0010058047,0.0,0.0,-0.08
31241931,-0.20745659,0.13981648,-0.0009614525,0.0,0.0,-0.08
31274538,-0.20550495,0.13749623,-0.00093662145,0.0,0.0,-0.08
31305900,-0.21145669,0.13934992,-0.0009767088,0.0,0.0,-0.08
31338107,-0.20787254,0.1381914,-0.0009522963,0.0,0.0,-0.08
31369962,-0.20231421,0.13794014,-0.00092471065,0.0,0.0,-0.08
31402164,-0.20504162,0.13993298,-0.000951021,0.0,0.0,-0.08
31434035,-0.20762365,0.1396401,-0.0009609564,0.0,0.0,-0.08
31465912,-0.20937571,0.13854598,-0.000961637,0.0,0.0,-0.08
31493907,-0.2036826,0.13694204,-0.00092404097,0.0,0.0,-0.08
31526050,-0.20355047,0.13797541,-0.0009305707,0.0,0.0,-0.08
31557933,-0.21041588,0.13849244,-0.00096583564,0.0,0.0,-0.08
31590134,-0.20741826,0.13918921,-0.0009567552,0.0,0.0,-0.08
