timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
30454477,0.0017327641,0.00038692576,0.0013362503,0.025722984,0.011241795,0.016157964,0.99947536,0.5582889,0.011964722,0.018731754,0.8293489,3
30486478,-0.00054772216,0.001041175,-0.0007415046,0.025729883,0.011253945,0.016178248,0.99947464,0.5582889,0.011964722,0.018731754,0.8293489,3
30518476,-8.195348e-06,8.150833e-05,0.00051653106,0.025727024,0.011271552,0.016174339,0.99947464,0.5582889,0.011964722,0.018731754,0.8293489,3
30550504,0.0007590846,-0.000773064,0.0010307976,0.025729958,0.011295623,0.016191615,0.99947405,0.5582889,0.011964722,0.018731754,0.8293489,3
30582470,9.5676776e-05,0.00029943907,0.00085507135,0.0257245,0.011314061,0.0161977,0.99947387,0.5582889,0.011964722,0.018731754,0.8293489,3
30614484,0.00045045494,-0.0016266527,0.0014729544,0.025727704,0.011326877,0.016216783,0.9994733,0.5582889,0.011964722,0.018731754,0.8293489,3
30646476,-0.00021474343,-0.002178599,0.00083622965,0.025728129,0.011347018,0.01622258,0.9994729,0.5582889,0.011964722,0.018731754,0.8293489,3
30674492,-0.00075453176,0.0004989238,-0.00010742096,0.025726337,0.011359152,0.016225902,0.99947286,0.5582889,0.011964722,0.018731754,0.8293489,3
30706470,7.5299555e-05,-0.0028072963,-0.00012193574,0.025731541,0.011378311,0.01623902,0.9994723,0.5582889,0.011964722,0.018731754,0.8293489,3
30738519,0.0077828625,0.010731638,0.0046235165,0.025660628,0.01140612,0.016226286,0.999474,0.5582889,0.011964722,0.018731754,0.8293489,3
30770471,-0.0051571005,-0.015314355,0.001212681,0.025624959,0.011436974,0.016184283,0.9994752,0.5582889,0.011964722,0.018731754,0.8293489,3
30802485,0.04682587,0.037605006,-0.0051641827,0.025659747,0.011405319,0.016265294,0.9994734,0.5582889,0.011964722,0.018731754,0.8293489,3
30834498,-0.022378573,-0.07722427,0.04055083,0.025539145,0.0115659535,0.01616152,0.99947625,0.5582889,0.011964722,0.018731754,0.8293489,3
30866515,-0.05347085,-0.03047253,-0.0069149896,0.02536576,0.011441172,0.016012665,0.99948454,0.5582889,0.011964722,0.018731754,0.8293489,3
30898469,-0.005697068,-0.019172687,-0.027981922,0.025769306,0.011444664,0.016220462,0.99947083,0.5582889,0.011964722,0.018731754,0.8293489,3
30926505,0.020373363,0.01417564,0.0042041084,0.025898423,0.011423515,0.016525408,0.9994627,0.5582889,0.011964722,0.018731754,0.8293489,3
30958471,0.0071872915,-0.0008624845,0.016311647,0.025676036,0.011469408,0.016255286,0.9994724,0.5582889,0.011964722,0.018731754,0.8293489,3
30990473,0.030161316,-0.03842968,0.0037617777,0.025544986,0.01149279,0.016130794,0.99947745,0.5582889,0.011964722,0.018731754,0.8293489,3
31022484,0.014926229,-0.028897816,-0.017484047,0.025740972,0.011386866,0.016439786,0.9994686,0.5582889,0.011964722,0.018731754,0.8293489,3
31054523,-0.008781655,0.0035572902,0.0015863539,0.02590289,0.011401046,0.016410861,0.9994648,0.5582889,0.011964722,0.018731754,0.8293489,3
31085669,0.0056616906,-0.021512972,0.020093476,0.025703229,0.011456653,0.016239287,0.999472,0.5582889,0.011964722,0.018731754,0.8293489,3
31117701,-0.0013145786,-0.008898523,0.0035867193,0.025491325,0.011366256,0.016228724,0.9994787,0.5582889,0.011964722,0.018731754,0.8293489,3
31149669,-0.0007067055,0.036534466,-0.018046323,0.025656484,0.011313537,0.016203038,0.9994755,0.5582889,0.011964722,0.018731754,0.8293489,3
31181670,-0.0070212022,0.010549051,-0.0093022995,0.025787845,0.01134297,0.016298795,0.9994702,0.5582889,0.011964722,0.018731754,0.8293489,3
