timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
27527173,3.1785054,2.2194207,0.0070693525,0.0,0.0,-0.08
27558549,2.8514433,2.611175,0.007316525,0.0,0.0,-0.08
27590429,2.7632244,2.6957269,0.008120432,0.0,0.0,-0.08
27622525,2.7689536,2.6830804,0.00919019,0.0,0.0,-0.08
27650322,2.7744825,2.6717315,0.009359488,0.0,0.0,-0.08
27682415,2.7653692,2.6745882,0.009217525,0.0,0.0,-0.08
27714394,2.7661572,2.6736012,0.009406469,0.0,0.0,-0.08
27746441,2.7660332,2.6686249,0.009897355,0.0,0.0,-0.08
27778354,2.7643669,2.663572,0.010226207,0.0,0.0,-0.08
27810510,2.7623005,2.6619792,0.010193561,0.0,0.0,-0.08
27842441,2.7659724,2.661887,0.010562535,0.0,0.0,-0.08
27874769,2.7635972,2.6616573,0.0103549035,0.0,0.0,-0.08
27906307,2.7638621,2.6629004,0.010254552,0.0,0.0,-0.08
27938420,2.7653108,2.6595058,0.010739335,0.0,0.0,-0.08
27970352,2.7638428,2.658505,0.0106978975,0.0,0.0,-0.08
28002342,2.7639902,2.6593788,0.010623729,0.0,0.0,-0.08
28034355,2.7626402,2.6610498,0.010322752,0.0,0.0,-0.08
28066338,2.7600017,2.6595767,0.0102155,0.0,0.0,-0.08
28098390,2.7627876,2.6580372,0.010642156,0.0,0.0,-0.08
28125613,2.761238,2.6565373,0.010644045,0.0,0.0,-0.08
28161654,2.7617958,2.6544688,0.010908063,0.0,0.0,-0.08
28193591,2.7633905,2.6577995,0.010725253,0.0,0.0,-0.08
28225594,2.7621465,2.656112,0.010775129,0.0,0.0,-0.08
28257505,2.7624776,2.6572978,0.010687418,0.0,0.0,-0.08
28289572,2.762719,2.6558723,0.010855414,0.0,0.0,-0.08
28321558,2.7612228,2.653925,0.010907196,0.0,0.0,-0.08
28353570,2.7599592,2.6532028,0.010857864,0.0,0.0,-0.08
28385550,2.7637453,2.6534896,0.011196032,0.0,0.0,-0.08
28417513,2.7603242,2.6552281,0.0106878,0.0,0.0,-0.08
28449570,2.7621555,2.6529088,0.011101102,0.0,0.0,-0.08
28481600,2.7623074,2.653794,0.011025951,0.0,0.0,-0.08
28513512,2.7628012,2.6509557,0.011361155,0.0,0.0,-0.08
28545692,2.7620268,2.6529498,0.011084294,0.0,0.0,-0.08
28577583,2.764023,2.653047,0.011268426,0.0,0.0,-0.08
28609644,2.7608418,2.6520104,0.011064759,0.0,0.0,-0.08
28641592,2.7598205,2.6517892,0.010988168,0.0,0.0,-0.08
28673547,2.7617526,2.6492796,0.011429698,0.0,0.0,-0.08
28704743,-0.076711185,-0.095010534,3.4906585,0.0,0.0,0.0
28737581,-0.074659094,-0.09711985,3.4906585,0.0,0.0,0.0
28768710,-0.072212905,-0.092450455,3.4906585,0.0,0.0,0.0
28800866,-0.06997897,-0.090770654,3.4906585,0.0,0.0,0.0
28832752,-0.06686381,-0.08600454,3.4906585,0.0,0.0,0.0
28864852,-0.06702123,-0.085569754,3.4906585,0.0,0.0,0.0
28896708,-0.065736145,-0.08467669,3.4906585,0.0,0.0,0.0
28924847,-0.06405192,-0.08488526,3.4906585,0.0,0.0,0.0
28956699,-0.06182468,-0.0817495,3.4906585,0.0,0.0,0.0
28988756,-0.06043635,-0.0805987,3.4906585,0.0,0.0,0.0
29020748,-0.06042497,-0.07980214,3.4906585,0.0,0.0,0.0
29052708,-0.06025071,-0.07953519,3.4906585,0.0,0.0,0.0
29084732,-0.058778077,-0.07904262,3.4906585,0.0,0.0,0.0
29116794,-0.05823275,-0.07705188,3.4906585,0.0,0.0,0.0
29148860,-0.057070404,-0.07601008,3.4906585,0.0,0.0,0.0
29180954,-0.05749071,-0.07641499,3.4906585,0.0,0.0,0.0
29212723,-0.05658116,-0.07568868,3.4906585,0.0,0.0,0.0
29244852,-0.055657458,-0.07479836,3.4906585,0.0,0.0,0.0
29280801,-0.055620864,-0.07430425,3.4906585,0.0,0.0,0.0
29312954,-0.055082344,-0.07438212,3.4906585,0.0,0.0,0.0
29344135,-0.05533933,-0.07498526,3.4906585,0.0,0.0,0.0
29376177,-0.054660212,-0.0743445,3.4906585,0.0,0.0,0.0
29403992,-0.054701503,-0.073592186,3.4906585,0.0,0.0,0.0
29435932,-0.0543797,-0.07407983,3.4906585,0.0,0.0,0.0
29467909,-0.054527786,-0.073511116,3.4906585,0.0,0.0,0.0
29499978,-0.0544697,-0.073273316,3.4906585,0.0,0.0,0.0
29531929,-0.05305633,-0.07316135,3.4906585,0.0,0.0,0.0
29564233,-0.05289251,-0.07273426,3.4906585,0.0,0.0,0.0
29595965,-0.053233944,-0.07193987,3.4906585,0.0,0.0,0.0
29627978,-0.05268015,-0.07293334,3.4906585,0.0,0.0,0.0
29660023,-0.05198236,-0.07190677,3.4906585,0.0,0.0,0.0
29691944,-0.052891314,-0.07186648,3.4906585,0.0,0.0,0.0
