timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
27498869,32767,32767,32767,32767,32767,32767,-29
27502893,32767,32767,32767,32767,32767,-48,32767
27506901,32767,32767,32767,32767,32767,32767,-23
27510869,32767,32767,32767,32767,-68,-40,32767
27514888,32767,32767,32767,32767,32767,32767,-5
27518869,32767,32767,32767,32767,32767,32767,32767
27522879,32767,32767,32767,32767,-68,-48,32767
27526881,32767,32767,32767,32767,32767,32767,32767
27530114,32767,32767,32767,32767,32767,-33,-20
27534077,32767,32767,32767,32767,-64,32767,32767
27538075,32767,32767,32767,32767,32767,32767,-10
27542086,32767,32767,32767,32767,32767,-40,32767
27545311,32767,32767,32767,32767,32767,32767,32767
27550082,32767,32767,32767,32767,32767,32767,32767
27554068,32767,32767,32767,32767,-49,-72,-5
27558069,32767,32767,32767,32767,32767,32767,32767
27562080,32767,32767,32767,32767,32767,-64,32767
27566075,32767,32767,32767,32767,-60,32767,-6
27570107,32767,32767,32767,32767,32767,-41,32767
27574088,32767,32767,32767,32767,32767,32767,32767
27578069,32767,32767,32767,32767,-68,32767,32767
27582070,32767,32767,32767,32767,32767,-64,-28
27586087,32767,32767,32767,32767,32767,32767,32767
27590088,32767,32767,32767,32767,32767,-40,32767
27594084,32767,32767,32767,32767,32767,32767,-27
27598069,32767,32767,32767,32767,-50,32767,-21
27602069,32767,32767,32767,32767,32767,-64,32767
27606090,32767,32767,32767,32767,32767,32767,32767
27610088,32767,32767,32767,32767,-59,-40,-22
27614083,32767,32767,32767,32767,32767,32767,-6
27618073,32767,32767,32767,32767,32767,32767,32767
27622084,32767,32767,32767,32767,-70,-72,32767
27626075,32767,32767,32767,32767,32767,32767,32767
27630089,32767,32767,32767,32767,32767,-40,-10
27634069,32767,32767,32767,32767,32767,32767,32767
27638068,32767,32767,32767,32767,32767,32767,32767
27642069,32767,32767,32767,32767,-50,-72,-30
27646075,32767,32767,32767,32767,32767,32767,-13
27650074,32767,32767,32767,32767,32767,-40,32767
27654070,32767,32767,32767,32767,-67,32767,32767
27658118,32767,32767,32767,32767,32767,32767,-7
27662069,32767,32767,32767,32767,-36,-72,32767
27666069,32767,32767,32767,32767,32767,32767,-7
27670085,32767,32767,32767,32767,32767,-64,32767
27674079,32767,32767,32767,32767,32767,32767,-26
27678072,32767,32767,32767,32767,32767,-40,32767
27682069,32767,32767,32767,32767,32767,32767,-4
27686069,32767,32767,32767,32767,-70,32767,32767
27690074,32767,32767,32767,32767,32767,-64,32767
27694075,32767,32767,32767,32767,-49,32767,32767
27698112,32767,32767,32767,32767,32767,-41,-21
27702072,32767,32767,32767,32767,32767,32767,32767
27706072,32767,32767,32767,32767,-54,32767,32767
27710104,32767,32767,32767,32767,32767,-65,32767
27714075,32767,32767,32767,32767,32767,32767,-29
27718092,32767,32767,32767,32767,32767,-40,-14
27722069,32767,32767,32767,32767,32767,32767,32767
27726069,32767,32767,32767,32767,-49,-32,32767
27730069,32767,32767,32767,32767,32767,32767,32767
27734075,32767,32767,32767,32767,32767,32767,-7
27738106,32767,32767,32767,32767,-69,-41,-26
27742091,32767,32767,32767,32767,32767,32767,32767
27746070,32767,32767,32767,32767,32767,32767,32767
27750069,32767,32767,32767,32767,-71,-72,-11
27754069,32767,32767,32767,32767,32767,32767,-14
27758069,32767,32767,32767,32767,32767,32767,32767
27762104,32767,32767,32767,32767,32767,32767,32767
27766069,32767,32767,32767,32767,32767,-40,-17
27770072,32767,32767,32767,32767,-62,32767,32767
27774069,32767,32767,32767,32767,32767,32767,32767
27778108,32767,32767,32767,32767,-48,-65,32767
