timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
27426869,0.01117597,0.0047326973,0.0002612278,-0.9999263,-7.4860756e-05,4.8790942e-05,0.010716883,0.34802887,0.41595867,-0.034605294,-7.179234e-06,-1.0171706e-05,-4.5366146e-06,2.9792196e-05,0.00010480236,0.0004363362,0.07746891,-6.3841994e-09,0.21428035,0.0,0.0,0.0,0.0,0.0,1.1424618e-08,0.00014579129,0.0021639324,3.94863e-06,7.192392e-05,7.19869e-05,2.1676872e-06,0.00038987905,0.00038987497,0.00033576353,1.8308732e-05,1.830876e-05,1.6947426e-05,1.36839385e-11,1.3678018e-11,2.0301852e-11,1.7106091e-06,1.7125766e-06,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.006051239,0.004116725,0.03849212,0.0,0.0028917824,0.031595394,0.0,0.0,0.0,0.016,0,0,0,831,24,0,0,0
27626075,0.010773262,0.004646662,0.00026254292,-0.9999312,0.00019038159,0.001158904,0.011102108,0.34804127,0.4160825,-0.035004962,-7.1590403e-06,-1.01682335e-05,-4.630857e-06,2.730488e-05,0.000104947394,0.0004367588,0.07746891,-6.3841994e-09,0.21428035,0.0,0.0,0.0,0.0,0.0,4.6029463e-08,0.00025528602,0.003625222,3.9278425e-06,7.188778e-05,7.1951166e-05,2.1657274e-06,0.0003468001,0.0003467933,0.00030293872,1.470889e-05,1.4708824e-05,1.3836552e-05,1.34817236e-11,1.3475865e-11,1.9923087e-11,1.7105647e-06,1.7125525e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.00542381,0.0037197517,0.0059033656,0.0,0.008935726,0.03328235,0.0,0.0,0.0,0.016,0,0,0,831,24,0,0,0
27834069,0.010961265,0.007408298,0.00051138,-0.9999124,-0.0016524757,-0.003636598,0.011620777,0.34822172,0.4158396,-0.03554151,-7.191673e-06,-1.0074277e-05,-4.6993728e-06,2.6218593e-05,0.00010560469,0.00043716867,0.07746891,-6.3841994e-09,0.21428035,0.0,0.0,0.0,0.0,0.0,6.882708e-08,0.00034695218,0.005083945,3.871728e-06,7.187259e-05,7.193538e-05,2.1653468e-06,0.00034197475,0.0003419675,0.000299072,1.31082525e-05,1.3108156e-05,1.2320436e-05,1.3319445e-11,1.3313679e-11,1.9476669e-11,1.7105233e-06,1.7125243e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005120196,0.003510048,0.028834427,0.0,0.020097382,0.02948201,0.0,0.0,0.0,0.016,0,0,0,831,24,0,0,0
28034092,0.012275253,0.00831597,0.0005623527,-0.9998899,-0.002057307,-0.00075579504,0.010731721,0.34711245,0.41603532,-0.035485346,-7.155923e-06,-9.971268e-06,-5.0077306e-06,2.2191305e-05,0.0001051405,0.00043736678,0.07746891,-6.3841994e-09,0.21428035,0.0,0.0,0.0,0.0,0.0,7.521656e-08,0.00042973706,0.0061785127,3.832921e-06,7.186902e-05,7.193512e-05,2.1644778e-06,0.00033732512,0.00033731555,0.00029569858,1.3070832e-05,1.3070703e-05,1.2291307e-05,1.3167274e-11,1.3161613e-11,1.9095904e-11,1.7104478e-06,1.7125174e-06,5.0000008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0051128794,0.003505896,0.013588411,0.0,0.0038750966,0.03368743,0.0,0.0,0.0,0.016,0,0,0,831,24,0,0,0
28233275,0.010756238,0.00873553,0.0002639369,-0.999904,-0.0023535565,0.0014136122,0.010851237,0.3465777,0.41588253,-0.03544351,-7.134713e-06,-9.974179e-06,-5.1566767e-06,1.2622763e-05,0.000104687104,0.00043766416,0.07746891,-6.3841994e-09,0.21428035,0.0,0.0,0.0,0.0,0.0,7.680028e-08,0.00047118255,0.007449628,3.8179296e-06,7.185752e-05,7.193567e-05,2.1633e-06,0.00034151445,0.00034150234,0.0002991457,1.3804352e-05,1.3804165e-05,1.2972202e-05,1.303013e-11,1.3024575e-11,1.877464e-11,1.7101064e-06,1.7125047e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005254381,0.0036016942,0.059653405,0.0,0.0055841072,0.03164675,0.0,0.0,0.0,0.016,0,0,0,831,24,0,0,0
28433269,0.01194297,0.009070776,0.00029432937,-0.9998875,-0.0012726511,-0.0010231675,0.011573678,0.34647474,0.41618225,-0.035427768,-7.126103e-06,-9.994167e-06,-5.288557e-06,-8.345468e-07,0.000104688326,0.00043796096,0.07746891,-6.3841994e-09,0.21428035,0.0,0.0,0.0,0.0,0.0,8.300815e-08,0.0005129041,0.007855576,3.8024107e-06,7.183195e-05,7.193774e-05,2.162065e-06,0.0003417247,0.00034171197,0.00029934535,1.3858885e-05,1.3858667e-05,1.3032861e-05,1.28967505e-11,1.28913095e-11,1.8466135e-11,1.7094509e-06,1.7124938e-06,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0052647465,0.0036101055,0.006128877,0.0,0.002131065,0.0330362,0.0,0.0,0.0,0.016,0,0,0,831,24,0,0,0
28633269,0.012321875,0.009345206,0.00010625519,-0.9998805,0.0017149062,0.005543298,0.012639423,0.34630418,0.4163709,-0.03531128,-7.128599e-06,-1.0004405e-05,-5.447971e-06,-1.6009282e-05,0.00010541843,0.00043820648,0.07746891,-6.3841994e-09,0.21428035,0.0,0.0,0.0,0.0,0.0,7.8006195e-08,0.00052471354,0.008040083,3.787959e-06,7.180827e-05,7.194969e-05,2.1608835e-06,0.000350714,0.00035070264,0.00030635737,1.4495649e-05,1.4495402e-05,1.3590999e-05,1.2774888e-11,1.27695675e-11,1.8170972e-11,1.7085933e-06,1.7124892e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005384334,0.003686597,0.025142953,0.0,0.0032251072,0.033588663,0.0,0.0,0.0,0.016,0,0,0,831,24,0,0,0
28836469,0.01159913,0.009660376,-9.0018796e-07,-0.99988616,0.0012496935,0.0026523522,0.010773864,0.3462582,0.4162789,-0.035278622,-7.1456643e-06,-1.0023942e-05,-5.5608193e-06,-3.3358578e-05,0.000106582396,0.0004384642,0.07746891,-6.3841994e-09,0.21428035,0.0,0.0,0.0,0.0,0.0,6.6943855e-08,0.0004939531,0.007850168,3.7523998e-06,7.176306e-05,7.194793e-05,2.15972e-06,0.00035262268,0.00035261066,0.0003077871,1.4239953e-05,1.4239721e-05,1.3334894e-05,1.26519385e-11,1.2646751e-11,1.7852117e-11,1.7075179e-06,1.7124752e-06,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005336635,0.0036516974,0.03296987,0.0,0.000730251,0.03234589,0.0,0.0,0.0,0.016,0,0,0,831,24,0,0,0
29044469,0.0117731895,0.008668889,0.00015031053,-0.9998931,-6.29368e-05,0.0007094182,0.009895551,0.34607336,0.41608787,-0.035020173,-7.1580303e-06,-1.0054545e-05,-5.6210074e-06,-5.287132e-05,0.00010813052,0.00043853687,0.07746891,-6.3841994e-09,0.21428035,0.0,0.0,0.0,0.0,0.0,5.0506404e-08,0.00042130167,0.00607095,3.72801e-06,7.163032e-05,7.18678e-05,2.1571116e-06,0.000354995,0.00035498364,0.00031014296,1.4487264e-05,1.4487029e-05,1.3571563e-05,1.2533339e-11,1.25283004e-11,1.7562929e-11,1.7059275e-06,1.7121425e-06,5.000049e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0053827777,0.0036839603,0.014800234,0.0,0.009272731,0.027498873,0.0,0.0,0.0,0.016,0,0,0,831,24,0,0,0
29244480,0.012356724,0.007785029,0.00032936476,-0.99989337,0.0017309568,0.00039490263,0.011992641,0.3466079,0.4161804,-0.035116494,-7.1495892e-06,-1.0099951e-05,-5.6015765e-06,-7.40751e-05,0.00010851481,0.00043851166,0.07746891,-6.3841994e-09,0.21428035,0.0,0.0,0.0,0.0,0.0,3.574823e-08,0.00034694,0.0048319045,3.6723175e-06,7.142601e-05,7.171331e-05,2.1545504e-06,0.00032750441,0.00032749644,0.00028841943,1.2425801e-05,1.242565e-05,1.173658e-05,1.2398439e-11,1.2393569e-11,1.7239276e-11,1.704091e-06,1.7114955e-06,5.000102e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.004985123,0.0034258692,0.036539074,0.0,0.0032312616,0.03325559,0.0,0.0,0.0,0.016,0,0,0,831,24,0,0,0
