timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
27526881,-0.11088315,0.05318398,0.04154119,0.012584957,0.005056047,0.000585862,-0.9999079,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27558069,0.06775128,0.031667337,0.0105449855,0.01299469,0.0056113456,0.00038648685,-0.99989974,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27590088,0.09976122,0.15600483,-0.054527834,0.012566113,0.0065296823,0.00051058386,-0.9998996,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27622084,0.0075838086,0.063683555,-0.057066947,0.012090707,0.0070699994,0.000868477,-0.99990153,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27650074,-0.02520159,0.05848863,-0.0630433,0.0112638995,0.007355369,0.0007564332,-0.9999092,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27682069,-0.04790116,0.024281623,-0.058752436,0.010447913,0.007484315,0.00048708392,-0.9999173,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27714075,-0.048834782,0.057223085,-0.04576911,0.009671155,0.007637823,0.0005562104,-0.999924,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27746070,0.0059275776,0.057705488,0.010945926,0.009521578,0.008051805,0.0004492712,-0.9999222,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27778108,0.016367663,-0.051110502,0.04128183,0.009814519,0.008241291,0.00029636925,-0.9999178,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27810093,-0.041421976,0.05847178,0.044242,0.010611964,0.008592846,0.0002589966,-0.9999068,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27842075,0.07150662,0.0066419467,0.048290364,0.011549043,0.008503929,0.00034424535,-0.9998972,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27874069,-0.025716536,-0.08602014,0.033896744,0.012129756,0.008332153,0.0003462839,-0.99989164,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27906069,0.02798933,0.06990941,0.008655186,0.012343123,0.008541988,0.00026316388,-0.9998873,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27938069,0.037072424,-0.026289884,-0.034433816,0.011999843,0.0086333,0.0003731052,-0.99989074,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
27970069,-0.022565741,-0.026189342,-0.04546598,0.011481542,0.008712972,0.00036956806,-0.99989605,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
28002073,0.080730624,0.06335822,-0.030618612,0.010838911,0.008821988,0.000168562,-0.99990237,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
28034092,0.05492031,0.0037315334,-0.02533699,0.010493944,0.008562157,9.776481e-05,-0.99990827,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
28066075,-0.11955524,0.024016332,0.019839898,0.0105148,0.008717685,0.00023320543,-0.9999068,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
28098082,0.055034056,0.023235073,0.029342588,0.0108362995,0.008851275,0.00012162168,-0.9999022,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
28125308,0.014321894,0.008822436,0.041589223,0.011334378,0.008947013,7.7860386e-05,-0.9998958,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
28161293,-0.025278805,-0.056138434,0.038490623,0.011913746,0.008984716,0.00021982452,-0.99988866,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
28193269,0.14587423,0.06993964,0.0039923037,0.012253714,0.008967674,5.8916826e-06,-0.9998847,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
28225310,-0.0643487,-0.07731546,-0.015612202,0.012157959,0.008805202,0.0003261471,-0.9998873,0.8339043,0.0049911146,0.00093132106,-0.5518853,3
