timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
27498068,-0.035762776,0.06267361,0.23959512
27506892,-0.014593824,0.08279725,0.24401303
27518066,-0.05316658,0.08289072,0.22929886
27526872,-0.03200074,0.06271099,0.2334689
27538066,-0.02812272,0.08467595,0.23659502
27546878,-0.03374715,0.07911462,0.24727012
27555677,-0.03781282,0.093882546,0.229174
27566066,-0.049289975,0.08653597,0.23231234
27575667,-0.024437718,0.0737589,0.22432311
27586078,-0.022536099,0.093919925,0.22290345
27595693,-0.041614365,0.07554415,0.23214851
27606082,-0.039829295,0.06644972,0.22143142
27614876,-0.0320377,0.077385455,0.23051998
27626067,-0.024475532,0.077441536,0.22130658
27634867,-0.028238418,0.06641233,0.22736518
27646066,-0.03781282,0.093882546,0.229174
27654867,-0.03781282,0.093882546,0.229174
27663680,-0.03199876,0.08835859,0.23362663
27674070,-0.03982958,0.06278577,0.22140889
27683666,-0.02436181,0.07005757,0.23037869
27694066,-0.037736632,0.09384516,0.23525213
27703678,-0.037736632,0.09384516,0.23525213
27714066,-0.030213403,0.0829281,0.22293207
27722866,-0.04362773,0.08841467,0.2246538
27734066,-0.037814233,0.07556284,0.22906135
27742869,-0.031962078,0.070020184,0.23655301
27762095,-0.039751977,0.08106809,0.22759965
27771685,-0.024475813,0.07377759,0.22128405
27782066,-0.032075796,0.07740415,0.2274809
27791682,-0.028275382,0.081086785,0.22441629
27802070,-0.028275382,0.081086785,0.22441629
27810866,-0.014784866,0.07556284,0.22877267
27822066,-0.028275946,0.0737589,0.22437121
27830877,-0.0358384,0.07003888,0.23356208
27842066,-0.03967437,0.09935041,0.23379046
27850867,-0.03967437,0.09935041,0.23379046
27859691,-0.03773748,0.08285333,0.23518452
27870067,-0.034051064,0.09025599,0.22302525
27879699,-0.0398657,0.088452056,0.21852756
27890066,-0.028198909,0.08471334,0.23051693
27900493,-0.028198909,0.08471334,0.23051693
27910074,-0.03405276,0.06827233,0.22289005
27918883,-0.026374608,0.09025599,0.22292903
27930108,-0.03978979,0.08475073,0.22458315
27938882,-0.030137774,0.07556284,0.22896512
27958066,-0.034013536,0.082909405,0.22601923
27967670,-0.035760514,0.09198515,0.23977537
27978066,-0.024362657,0.059065748,0.23031108
27987680,-0.020523017,0.077385455,0.23037563
27998068,-0.020523017,0.077385455,0.23037563
28006867,-0.043552388,0.077385455,0.23066431
28018066,-0.04552878,0.07558153,0.2261185
28026916,-0.03211361,0.081086785,0.2244644
28038067,-0.031999607,0.07736676,0.23355904
28046900,-0.031999607,0.07736676,0.23355904
28056488,-0.024590664,0.06650579,0.21212181
28066066,-0.033861157,0.08283464,0.23817548
28076480,-0.031999044,0.08469465,0.2336041
28086066,-0.028236723,0.088395976,0.22750038
28097266,-0.022460474,0.08655466,0.2289365
28105299,-0.037775293,0.08653597,0.23216799
28114892,-0.034013536,0.082909405,0.22601923
28125299,-0.018583868,0.09019992,0.23194996
28134910,-0.028123848,0.070020184,0.2365049
28145347,-0.018622527,0.08289072,0.22886585
28154066,-0.028238134,0.070076264,0.22738771
28163667,-0.024399342,0.07740415,0.22738467
28174080,-0.037928235,0.07928286,0.21996671
28185284,-0.03781367,0.08289072,0.22910641
28194067,-0.03397572,0.079226784,0.22903576
28202892,-0.0146702975,0.079170704,0.23791237
28213266,-0.01660888,0.073684126,0.2363831
28222868,-0.03207693,0.06274838,0.22739077
28233266,-0.014861056,0.07560022,0.22269456
28242870,-0.05119047,0.081030704,0.23382214
28253266,-0.028123284,0.07734807,0.23654996
28262066,-0.034090005,0.07928286,0.2199186
28273266,-0.026337925,0.071917586,0.22585541
28282100,-0.030099396,0.07920809,0.2320267
28293266,-0.028200038,0.07005757,0.2304268
28302067,-0.028200038,0.07005757,0.2304268
28310875,-0.043514013,0.081030704,0.2337259
28321266,-0.0340141,0.07558153,0.22597417
28330880,-0.032037985,0.07372151,0.23049745
28341267,-0.016761545,0.07009496,0.22420435
28350867,-0.016761545,0.07009496,0.22420435
28361266,-0.034090854,0.06829102,0.21985099
28370072,-0.022576172,0.06829102,0.21970665
28381266,-0.026338208,0.06825364,0.22583288
28390083,-0.034128103,0.07930155,0.21687953
28409266,-0.037814233,0.07556284,0.22906135
28418869,-0.039828166,0.08110548,0.22152156
28429266,-0.030099116,0.082872026,0.23204924
28438867,-0.047352243,0.081030704,0.23377402
28449267,-0.047352243,0.081030704,0.23377402
28458073,-0.034053605,0.057280514,0.22282246
28469266,-0.03777501,0.09019992,0.23219052
28478098,-0.039751977,0.08106809,0.22759965
28489266,-0.04359105,0.070076264,0.22758017
28498108,-0.04359105,0.070076264,0.22758017
28506867,-0.022423226,0.07554415,0.23190795
28517266,-0.020293882,0.084601186,0.24865504
28526866,-0.03777642,0.07188021,0.23207787
28537267,-0.03975141,0.088395976,0.22764473
28547668,-0.03975141,0.088395976,0.22764473
28557266,-0.030176153,0.071917586,0.22590353
28566072,-0.03222705,0.09213469,0.21541482
28577301,-0.04161352,0.08653597,0.2322161
28586067,-0.034012686,0.09390123,0.22608683
28597266,-0.039905205,0.07015104,0.21537584
28605353,-0.030175025,0.08657335,0.22599365
28614870,-0.014861056,0.07560022,0.22269456
28625351,-0.030138057,0.0718989,0.22894259
28634867,-0.03389925,0.08285333,0.2351364
28645303,-0.024437718,0.0737589,0.22432311
28654067,-0.034013536,0.082909405,0.22601923
28665286,-0.026184697,0.08283464,0.23807925
28674109,-0.02827623,0.07009496,0.22434868
28684466,-0.022384565,0.08285333,0.23499207
28694067,-0.035951555,0.08475073,0.22453503
28704467,-0.035951555,0.08475073,0.22453503
28713281,-0.041690838,0.071917586,0.22604786
28724466,-0.016837452,0.07379629,0.21814875
28733327,-0.024475532,0.077441536,0.22130658
28742866,-0.039828166,0.08110548,0.22152156
28753279,-0.039828166,0.08110548,0.22152156
28762066,-0.024665443,0.08486288,0.20615634
28772466,-0.0417659,0.086610734,0.22005989
28782067,-0.043706466,0.05547658,0.21837288
28792466,-0.041766744,0.075618915,0.21999228
28802073,-0.041766744,0.075618915,0.21999228
28812471,-0.03598965,0.08476942,0.22149597
28821270,-0.028160531,0.08835859,0.23357852
28832466,-0.030290155,0.07563761,0.21680889
28841273,-0.04556603,0.08659204,0.22314705
28850920,-0.04556603,0.08659204,0.22314705
28860483,-0.024628194,0.07385236,0.2091278
28870067,-0.032190368,0.07379629,0.2183412
28880466,-0.045605537,0.06829102,0.21999533
28890070,-0.039676916,0.06637494,0.23358767
28900467,-0.039676916,0.06637494,0.23358767
28909267,-0.034166764,0.07199236,0.21379541
28920466,-0.028238982,0.05908444,0.22732012
28929293,-0.03416648,0.0756563,0.21381794
28940466,-0.022422943,0.07920809,0.23193048
28949272,-0.022422943,0.07920809,0.23193048
28958078,-0.047694534,0.08852682,0.20646755
28968512,-0.034051064,0.09025599,0.22302525
28978067,-0.0379288,0.07195497,0.21992163
28988480,-0.0361045,0.07749761,0.21233375
28998867,-0.0361045,0.07749761,0.21233375
29008503,-0.047505185,0.07377759,0.22157271
29017285,-0.02265095,0.08664812,0.2137412
29028466,-0.032229874,0.055495273,0.21518949
29037267,-0.04575707,0.07935763,0.20790671
29056493,-0.024285056,0.07734807,0.23650184
29066067,-0.030366063,0.07933894,0.2107533
29076484,-0.030099116,0.082872026,0.23204924
29086086,-0.018660624,0.082909405,0.22582678
29096490,-0.018660624,0.082909405,0.22582678
29105322,-0.02838995,0.07747892,0.21527657
29116486,-0.045718975,0.07933894,0.21094576
29125310,-0.035875365,0.08471334,0.23061316
29136492,-0.0361045,0.07749761,0.21233375
29145321,-0.037927106,0.09393862,0.22005683
29154067,-0.034052193,0.07560022,0.22293513
29164471,-0.035915155,0.06274838,0.22743888
29174070,-0.0379669,0.07197367,0.21688257
29184486,-0.035989366,0.08843336,0.2215185
29194067,-0.035913743,0.08106809,0.22755153
29204507,-0.028314324,0.07011365,0.22130962
29213267,-0.03773776,0.0791894,0.23516199
29224476,-0.041575707,0.08285333,0.23523264
29233271,-0.059209216,0.08852682,0.2066119
29244471,-0.008893199,0.08832121,0.23941606
29253267,-0.008893199,0.08832121,0.23941606
29262067,-0.018660624,0.082909405,0.22582678
29272466,-0.026375173,0.0829281,0.22288395
29282867,-0.035951555,0.08475073,0.22453503
29292470,-0.022690458,0.068347104,0.21058948
29302086,-0.022690458,0.068347104,0.21058948
29312498,-0.026376868,0.060944457,0.22274877
29321286,-0.028312912,0.08843336,0.22142228
29331666,-0.033824757,0.0608323,0.24107933
