timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
50273114,0,0.0,0.0,0.21848989,0.43404037,-0.038320366,0.21807839,0.42652187,-0.36287126,-0.0006024371,-0.0018658923,-0.0038037119,-0.0029463489,-0.00089223334,-0.0077571133,0.0,-0.0073572034,0.0032026446,0.004085943,-3.041129,0.0,0.10156247,0.0038037119,0.005253333,0.003619369,0.026238032,0.017478721,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
50369082,0,0.0,0.0,0.2184861,0.43413287,-0.038307283,0.21807839,0.42652187,-0.36287126,-5.280366e-05,-0.001645146,-0.0040734136,-0.0030168032,-0.00089223334,-0.0077571133,0.0,-0.005577495,-0.0014106293,-0.014616486,-3.0411685,0.0,0.101551846,0.0040734136,0.005261473,0.0036187978,0.026444532,0.01759988,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
50473086,0,0.0,0.0,0.218533,0.43428737,-0.03828619,0.21807839,0.42652187,-0.36287126,-0.00024097868,-0.0010095838,-0.004290517,-0.003026432,-0.00089223334,-0.0077571133,0.0,-0.07410744,0.04411262,0.029993515,-3.0411413,0.0,0.10162303,0.004290517,0.0051572225,0.0035474573,0.026207648,0.017457714,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
50577077,0,0.0,0.0,0.21861407,0.43444768,-0.038276166,0.21807839,0.42652187,-0.36287126,-0.00066448183,-0.0010734395,-0.0045160996,-0.0030794116,-0.00089223334,-0.0077571133,0.0,-0.38228497,0.10756595,-0.018126922,-3.041261,0.0,0.10164377,0.0045160996,0.0050494266,0.003477021,0.025815805,0.017222743,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
50673098,0,0.0,0.0,0.21864556,0.43456805,-0.03825236,0.21807839,0.42652187,-0.36287126,-0.0002550411,-0.00048136496,-0.0044819964,-0.0029213731,-0.00089223334,-0.0077571133,0.0,0.020384165,0.08866269,-0.031949133,-3.0414708,0.0,0.101580225,0.0044819964,0.005126161,0.0035275007,0.025926255,0.01728803,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
50776279,0,0.0,0.0,0.218661,0.4346373,-0.03820496,0.21807839,0.42652187,-0.36287126,-0.00039464547,-0.001556362,-0.003646585,-0.00197099,-0.00089223334,-0.0077571133,0.0,-0.04366884,-0.014786448,0.011561808,-3.0415194,0.0,0.10152564,0.003646585,0.004974163,0.0034291702,0.025449017,0.017000085,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
50880285,0,0.0,0.0,0.2186384,0.43468493,-0.03814017,0.21807839,0.42652187,-0.36287126,-0.00085284543,-0.0009807299,-0.0037691167,-0.0019948045,-0.00089223334,-0.0077571133,0.0,-0.13220343,0.14556828,-0.017490612,-3.0416796,0.0,0.10142956,0.0037691167,0.0051363017,0.0035359224,0.025825595,0.017226545,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
50984290,0,0.0,0.0,0.21858099,0.43472773,-0.03808979,0.21807839,0.42652187,-0.36287126,-0.0006640046,-0.00046247023,-0.004495014,-0.0026369367,-0.00089223334,-0.0077571133,0.0,0.036111258,0.043668017,-0.009139772,-3.0417783,0.0,0.10138959,0.004495014,0.005209718,0.0035857796,0.02588355,0.017256847,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
51088268,0,0.0,0.0,0.21850693,0.4347998,-0.03810113,0.21807839,0.42652187,-0.36287126,-0.00066277286,-0.00012100062,-0.004704189,-0.0027766048,-0.00089223334,-0.0077571133,0.0,0.17953253,0.061582007,-0.13417543,-3.0418196,0.0,0.101401575,0.004704189,0.0052414653,0.0036080778,0.02590824,0.017271066,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
51192276,0,0.0,0.0,0.21841022,0.43493327,-0.038159452,0.21807839,0.42652187,-0.36287126,-0.0018579175,-0.0007270095,-0.004546158,-0.002560638,-0.00089223334,-0.0077571133,0.0,-0.054492366,-0.16412929,-0.03351122,-3.0418937,0.0,0.101438425,0.004546158,0.005291807,0.0036401376,0.026126804,0.017399687,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
