timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
50228731,50227190,80000.0,1.0,12.982843,32.592194,0.0,255,0,6,4,0,2,0,0,1,1,43
50822014,50818587,80000.0,1.0,12.178739,30.43387,0.0,1,240,18,4,0,2,0,0,1,1,43
50834277,0,1200.0,0.25786987,0.0,0.48740035,0.0,0,0,0,0,0,0,0,1,0,1,36
51235212,51232058,80000.0,1.0,12.178739,30.43387,0.0,255,0,6,4,0,2,0,0,1,1,43
51816464,51815356,80000.0,1.0,13.101289,33.287106,0.0,1,240,18,4,0,2,0,0,1,1,43
51839002,0,1200.0,0.25786987,0.0,0.29959548,0.0,0,0,0,0,0,0,0,1,0,1,36
52230817,52229623,80000.0,1.0,13.101289,33.287106,0.0,255,0,6,4,0,2,0,0,1,1,43
52822237,52817126,80000.0,1.0,12.990396,28.391853,0.0,1,240,18,4,0,2,0,0,1,1,43
52848640,0,1200.0,0.25786987,0.0,0.52516323,0.0,0,0,0,0,0,0,0,1,0,1,36
53221590,53221387,80000.0,1.0,12.990396,28.391853,0.0,255,0,6,4,0,2,0,0,1,1,43
53817312,53815110,80000.0,1.0,13.020192,24.971228,0.0,1,240,18,4,0,2,0,0,1,1,43
53859409,0,1200.0,0.25786987,0.0,0.55778295,0.0,0,0,0,0,0,0,0,1,0,1,36
54231149,54230057,80000.0,1.0,13.020192,24.971228,0.0,255,0,6,4,0,2,0,0,1,1,43
54819600,54818772,80000.0,1.0,13.041676,25.36208,0.0,1,240,18,4,0,2,0,0,1,1,43
54864430,0,1200.0,0.25786987,0.0,0.30044386,0.0,0,0,0,0,0,0,0,1,0,1,36
55231259,55227045,80000.0,1.0,13.041676,25.36208,0.0,255,0,6,4,0,2,0,0,1,1,43
55818098,55817786,80000.0,1.0,12.990408,25.009804,0.0,1,240,18,4,0,2,0,0,1,1,43
55872501,0,1200.0,0.25786987,0.0,0.4113399,0.0,0,0,0,0,0,0,0,1,0,1,36
56229785,56228989,80000.0,1.0,12.990408,25.009804,0.0,255,0,6,4,0,2,0,0,1,1,43
56821784,56817228,80000.0,1.0,13.065766,24.877752,0.0,1,240,18,4,0,2,0,0,1,1,43
56880524,0,1200.0,0.25786987,0.0,0.6242036,0.0,0,0,0,0,0,0,0,1,0,1,36
57226366,57224646,80000.0,1.0,13.065766,24.877752,0.0,255,0,6,4,0,2,0,0,1,1,43
57817590,57816741,80000.0,1.0,12.968088,25.017376,0.0,1,240,18,4,0,2,0,0,1,1,43
57885231,0,1200.0,0.25786987,0.0,0.38007075,0.0,0,0,0,0,0,0,0,1,0,1,36
58227916,58225090,80000.0,1.0,12.968088,25.017376,0.0,255,0,6,4,0,2,0,0,1,1,43
58818316,58815649,80000.0,1.0,13.031236,24.866203,0.0,1,240,18,4,0,2,0,0,1,1,43
58894948,0,1200.0,0.25786987,0.0,0.4139782,0.0,0,0,0,0,0,0,0,1,0,1,36
59227495,59225376,80000.0,1.0,13.031236,24.866203,0.0,255,0,6,4,0,2,0,0,1,1,43
59815990,59815197,80000.0,1.0,13.008518,24.924747,0.0,1,240,18,4,0,2,0,0,1,1,43
59905295,0,1200.0,0.25786987,0.0,0.34284684,0.0,0,0,0,0,0,0,0,1,0,1,36
