timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
50069071,0.00017026144,-0.0019011721,-0.00080703717,3996,0,-0.04002549,0.0069667273,-9.776492,3996
50173114,-0.0016460497,-0.0026428828,-0.0009136361,4045,0,-0.05709186,0.018256344,-9.753522,4045
50177086,-0.0011077422,-0.001999298,-0.00036053552,3972,0,-0.05869616,0.008712035,-9.763972,3972
50181080,7.2946015e-05,-0.0013675244,-0.00071320875,3994,0,-0.048248854,0.010461562,-9.79014,3994
50185069,0.00038719655,0.00064330327,-0.00026239536,3989,0,-0.042260136,0.006828341,-9.814231,3989
50189068,-0.00034969873,-0.0013670987,-5.4389464e-05,3999,0,-0.049220182,0.003437617,-9.800581,3999
50193082,0.0012267078,-0.001890106,-0.001672602,4014,0,-0.057756286,-0.0030286887,-9.777829,4014
50197069,0.0011328673,-0.0014620151,-0.0013521876,3987,0,-0.05537645,-0.01158597,-9.78075,3987
50201069,6.508086e-05,-0.004134024,-0.00072261185,4000,0,-0.049612954,-0.0035019254,-9.777891,4000
50205069,0.0018829883,-0.001483517,0.0003357174,4000,0,-0.056651965,0.006416267,-9.762576,4000
50209068,0.00050387136,-0.0019238088,-0.0006032109,3999,0,-0.055274803,0.0064961757,-9.771266,3999
50213075,0.0004892955,0.0010794576,-0.00079307874,4007,0,-0.057710193,-0.010694614,-9.772666,4007
50217069,-0.0015157775,-0.00019073203,-0.0005722499,3994,0,-0.05380096,0.0053306613,-9.768318,3994
50221123,0.00040909642,0.00021767676,0.0005003129,4054,0,-0.04695846,0.00055144407,-9.753633,4054
50225070,0.00016399402,-0.0030930883,0.00044434489,3947,0,-0.042370316,-0.00784757,-9.76774,3947
50229092,0.00040063437,-0.0019152266,0.0011020122,4022,0,-0.058554556,0.013521333,-9.759277,4022
50233069,0.000831174,0.0012809152,0.0014377927,3977,0,-0.069608845,0.0077976286,-9.761581,3977
50237072,-0.0007700383,-0.00010065416,0.0006991799,4003,0,-0.07461194,0.019894354,-9.783615,4003
50241113,-0.0017409979,-0.0009583984,6.289797e-05,4041,0,-0.055883147,0.02219045,-9.77569,4041
50245071,0.0010626643,-0.0018908193,-0.00018506747,3958,0,-0.05723305,0.012667099,-9.777772,3958
50249070,0.0018630197,-0.0011449367,-0.0023190998,3999,0,-0.0655279,0.0028386822,-9.791901,3999
50253070,0.0007071256,-0.00094485667,-0.000279015,4000,0,-0.05816947,-0.011661056,-9.770781,4000
50257071,-0.000438907,-0.0021078663,0.0005686877,4001,0,-0.047169443,-0.00021373818,-9.771697,4001
50261125,0.0001828452,-0.0009398213,-0.00027678814,4054,0,-0.04247145,-0.0049126786,-9.776496,4054
50265070,0.0006236096,-0.0012923956,0.0023824985,3945,0,-0.047703125,0.003678277,-9.77499,3945
50269079,0.0009320013,-0.0026543555,0.000988385,4009,0,-0.046303727,-0.0010433686,-9.784041,4009
50273114,0.0009408376,-0.0001027807,0.0019631279,4035,0,-0.040483855,0.003652661,-9.772618,4035
50277075,0.0014755225,-0.0011814703,0.0026887255,3961,0,-0.051890075,0.0049934154,-9.764099,3961
50281083,0.0025328726,-0.0019165659,0.0017162607,4008,0,-0.05634979,0.0003978087,-9.784874,4008
50285069,-0.00024868353,-0.0010560588,0.0003688921,3986,0,-0.044905294,0.01951033,-9.788645,3986
50289069,0.00028195648,-0.0014768214,-0.00027871417,4000,0,-0.05492738,0.0189659,-9.782871,4000
50293088,6.3892585e-05,-0.00073866354,-0.0002751198,4019,0,-0.06224883,0.008590455,-9.798479,4019
50297068,-0.00025489592,-0.0016846055,-0.0010204496,3980,0,-0.047761496,-0.0034826102,-9.780269,3980
50301081,0.00038864076,-0.00021468905,-0.00038179973,4013,0,-0.053815145,0.0055072657,-9.771643,4013
50305081,0.0009324151,-0.0015927047,0.0015182106,4000,0,-0.082207374,0.020382423,-9.78548,4000
50309079,5.6745885e-05,2.077614e-05,-0.0016533304,3998,0,-0.081313804,0.0109254895,-9.790277,3998
50313070,-0.00120435,-0.0021192648,0.00015484904,3991,0,-0.066498436,0.011391066,-9.789923,3991
50317073,-0.0005559472,0.00032180655,0.0013372526,4003,0,-0.053061806,-9.769483e-05,-9.786347,4003
50321110,-0.00012915117,-0.0012753684,0.0007935176,4037,0,-0.036722034,0.011424071,-9.788666,4037
50325083,0.00019602966,-0.0019139308,0.0016397944,3973,0,-0.037601605,0.0026174677,-9.770398,3973
50329081,-3.201607e-05,-0.0025510413,0.0006823159,3998,0,-0.04956827,0.01218004,-9.770689,3998
50333073,0.00030671695,-0.0041507594,0.0018290066,3992,0,-0.039979886,0.017956186,-9.778294,3992
50337073,0.0012472369,-0.0014793848,2.8875138e-05,4000,0,-0.039691664,0.020973578,-9.797673,4000
50341069,-0.0011726357,-0.0018097889,0.0022865946,3996,0,-0.051706936,0.023856388,-9.794637,3996
50345075,-0.0014047689,-0.0013765191,0.0006995702,4006,0,-0.048035767,0.0244688,-9.813151,4006
50349094,7.386447e-05,0.00042767392,0.00081009406,4019,0,-0.046493027,0.01387415,-9.804655,4019
50353069,-0.000447583,-0.000418289,0.0009080939,3975,0,-0.057310723,0.01650446,-9.773805,3975
50357077,-0.00016283902,-0.0007156149,-0.002384306,4008,0,-0.042515554,0.010395514,-9.773949,4008
50361073,4.666283e-05,-0.0020943827,-0.002835845,3996,0,-0.044806246,0.008399974,-9.775469,3996
50365072,-0.00034562222,-0.0011612551,-0.0003825928,3999,0,-0.061633185,0.0075196926,-9.787947,3999
50369082,0.0016726318,-9.550586e-05,0.0005667436,4010,0,-0.04155182,0.009016418,-9.791068,4010
50373070,0.0021920593,0.0019318336,-0.0012284904,3988,0,-0.0491745,0.012732974,-9.780136,3988
50377069,0.0025091683,-0.0015764014,-0.00061859,3999,0,-0.04542709,-0.0034197343,-9.783581,3999
50381075,0.0012600822,-0.0021301438,0.0015140671,4006,0,-0.041449573,0.0012528879,-9.779847,4006
50385069,0.0011453056,-0.0022380743,0.001517153,3994,0,-0.037146635,-0.0015810782,-9.777493,3994
50389118,5.7432848e-05,-0.0026506884,0.0001387298,4049,0,-0.040402636,-0.007989912,-9.7646885,4049
50393069,-0.00023364848,-0.001601682,0.0012143131,3951,0,-0.048632775,-0.014504723,-9.774211,3951
50397069,0.0003775282,-0.0026553522,-0.00081572525,4000,0,-0.056448527,0.011810631,-9.789099,4000
50401069,0.00038559551,-0.001575517,-0.0010260853,4000,0,-0.0563567,0.011827841,-9.781943,4000
