timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
50564055,5.0966306,0.0,0,0,1,0,0,0,0
51074053,5.0901856,0.0,0,0,1,0,0,0,0
51574057,5.08374,0.0,0,0,1,0,0,0,0
52074053,5.08374,0.0,0,0,1,0,0,0,0
52584067,5.0901856,0.0,0,0,1,0,0,0,0
53084053,5.078906,0.0,0,0,1,0,0,0,0
53584053,5.078906,0.0,0,0,1,0,0,0,0
54084082,5.091797,0.0,0,0,1,0,0,0,0
54584054,5.0869627,0.0,0,0,1,0,0,0,0
55084053,5.078906,0.0,0,0,1,0,0,0,0
55584057,5.0901856,0.0,0,0,1,0,0,0,0
56084058,5.0869627,0.0,0,0,1,0,0,0,0
56584054,5.0756836,0.0,0,0,1,0,0,0,0
57084053,5.091797,0.0,0,0,1,0,0,0,0
57594084,5.0901856,0.0,0,0,1,0,0,0,0
58094053,5.0998535,0.0,0,0,1,0,0,0,0
58594053,5.0740724,0.0,0,0,1,0,0,0,0
59094053,5.0966306,0.0,0,0,1,0,0,0,0
59594053,5.106299,0.0,0,0,1,0,0,0,0
