timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
50193082,0.0007371648,-0.00035352854,0.00016879954,0.050225597,-0.0022119933,0.00019374081,-0.9987355,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50225070,-0.00032601814,-0.0015561978,0.0022753747,0.05021242,-0.0022084117,0.00019984104,-0.99873614,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50257071,-0.00092945993,-0.0005709202,0.0023887567,0.050204825,-0.0021984582,0.00020877029,-0.99873656,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50289069,-0.00020905127,6.025913e-05,0.0015308633,0.05021323,-0.0021934512,0.00020767146,-0.99873614,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50321110,-0.0006203447,0.0002618354,0.002598065,0.050202206,-0.0021823663,0.0002215455,-0.99873674,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50353069,-0.000939192,0.001119087,0.0027024478,0.05020673,-0.0021830646,0.00023576798,-0.9987365,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50385069,0.0006531967,-0.0007005753,0.0033012382,0.050185516,-0.002172417,0.00023118878,-0.9987376,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50417071,-0.0013455099,0.0010945355,0.0054510967,0.050178446,-0.0021728214,0.00024873175,-0.99873793,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50449069,0.009444752,0.011349957,0.0079689175,0.050204843,-0.00213798,0.00025543408,-0.9987367,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50481069,-0.0051205526,0.021142157,-0.0029865569,0.050184242,-0.002119342,0.00030053785,-0.9987377,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50513069,0.002142977,-0.033536777,0.00370506,0.050146077,-0.0021629634,0.00026203325,-0.9987396,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50545084,-0.015141193,-0.00950033,0.001622032,0.050118875,-0.0021521794,0.00027288,-0.998741,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
50581069,-0.008367137,-0.026333038,0.0062973835,0.05015054,-0.0021884716,0.0002901808,-0.99873924,0.7119834,-0.0033026163,0.0003681828,-0.70218843,3
