timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
50173114,32767,32767,32767,32767,32767,32767,32767
50177086,32767,32767,32767,32767,32767,-39,-7
50181080,32767,32767,32767,32767,-49,32767,32767
50185069,32767,32767,32767,32767,32767,32767,32767
50189068,32767,32767,32767,32767,32767,-72,-8
50193082,32767,32767,32767,32767,-60,32767,32767
50197069,32767,32767,32767,32767,32767,-40,32767
50201069,32767,32767,32767,32767,-36,32767,-40
50205069,32767,32767,32767,32767,32767,32767,32767
50209068,32767,32767,32767,32767,32767,-72,-30
50213075,32767,32767,32767,32767,32767,32767,32767
50217069,32767,32767,32767,32767,32767,-40,32767
50221123,32767,32767,32767,32767,32767,32767,-8
50225070,32767,32767,32767,32767,-66,32767,32767
50229092,32767,32767,32767,32767,32767,-72,-13
50233069,32767,32767,32767,32767,-40,32767,32767
50237072,32767,32767,32767,32767,32767,-64,-6
50241113,32767,32767,32767,32767,32767,32767,32767
50245071,32767,32767,32767,32767,-59,-39,-14
50249070,32767,32767,32767,32767,32767,32767,32767
50253070,32767,32767,32767,32767,32767,32767,32767
50257071,32767,32767,32767,32767,32767,-64,32767
50261125,32767,32767,32767,32767,32767,32767,-23
50265070,32767,32767,32767,32767,-49,-39,32767
50269079,32767,32767,32767,32767,32767,32767,32767
50273114,32767,32767,32767,32767,32767,32767,-30
50277075,32767,32767,32767,32767,-60,-56,32767
50281083,32767,32767,32767,32767,32767,32767,-31
50285069,32767,32767,32767,32767,-33,-40,32767
50289069,32767,32767,32767,32767,32767,32767,32767
50293088,32767,32767,32767,32767,32767,32767,-28
50297068,32767,32767,32767,32767,32767,-72,-23
50301081,32767,32767,32767,32767,32767,32767,32767
50305081,32767,32767,32767,32767,32767,-40,-5
50309079,32767,32767,32767,32767,-66,32767,32767
50313070,32767,32767,32767,32767,32767,32767,32767
50317073,32767,32767,32767,32767,-33,-72,32767
50321110,32767,32767,32767,32767,32767,32767,-27
50325083,32767,32767,32767,32767,32767,32767,32767
50329081,32767,32767,32767,32767,-55,32767,-10
50333073,32767,32767,32767,32767,32767,-40,32767
50337073,32767,32767,32767,32767,32767,32767,-12
50341069,32767,32767,32767,32767,32767,32767,32767
50345075,32767,32767,32767,32767,32767,-63,32767
50349094,32767,32767,32767,32767,-47,32767,-14
50353069,32767,32767,32767,32767,32767,-40,32767
50357077,32767,32767,32767,32767,32767,32767,0
50361073,32767,32767,32767,32767,-59,32767,32767
50365072,32767,32767,32767,32767,32767,-64,32767
50369082,32767,32767,32767,32767,-37,32767,32767
50373070,32767,32767,32767,32767,32767,-40,-27
50377069,32767,32767,32767,32767,32767,32767,-31
50381075,32767,32767,32767,32767,32767,32767,32767
50385069,32767,32767,32767,32767,32767,-72,-8
50389118,32767,32767,32767,32767,32767,32767,32767
50393069,32767,32767,32767,32767,-60,-39,32767
50397069,32767,32767,32767,32767,32767,32767,-18
50401069,32767,32767,32767,32767,32767,32767,32767
50405069,32767,32767,32767,32767,-69,-72,32767
50409143,32767,32767,32767,32767,32767,32767,-5
50413069,32767,32767,32767,32767,-49,-39,32767
50417071,32767,32767,32767,32767,32767,32767,32767
50421085,32767,32767,32767,32767,32767,32767,-15
50425073,32767,32767,32767,32767,32767,-72,-1
50429069,32767,32767,32767,32767,32767,32767,32767
50433074,32767,32767,32767,32767,-36,-64,-6
50437075,32767,32767,32767,32767,32767,32767,32767
50441069,32767,32767,32767,32767,32767,-40,32767
50445069,32767,32767,32767,32767,-50,32767,-5
50449069,32767,32767,32767,32767,32767,32767,32767
50453069,32767,32767,32767,32767,32767,-64,32767
50457080,32767,32767,32767,32767,-48,32767,32767
50461069,32767,32767,32767,32767,32767,-40,-10
50465071,32767,32767,32767,32767,32767,32767,-22
50469068,32767,32767,32767,32767,32767,32767,32767
50473086,32767,32767,32767,32767,32767,-56,32767
50477107,32767,32767,32767,32767,32767,32767,32767
50481069,32767,32767,32767,32767,-65,-40,-30
50485072,32767,32767,32767,32767,32767,32767,32767
50489076,32767,32767,32767,32767,-36,-32,-6
50493111,32767,32767,32767,32767,32767,32767,32767
50497119,32767,32767,32767,32767,32767,32767,-29
50501069,32767,32767,32767,32767,-59,-39,32767
50505072,32767,32767,32767,32767,32767,32767,-4
50509069,32767,32767,32767,32767,32767,32767,32767
50513069,32767,32767,32767,32767,32767,-72,32767
50517101,32767,32767,32767,32767,32767,32767,-4
50521069,32767,32767,32767,32767,-49,32767,32767
50525099,32767,32767,32767,32767,32767,32767,32767
50529069,32767,32767,32767,32767,32767,-40,-14
50533069,32767,32767,32767,32767,-60,32767,32767
50537080,32767,32767,32767,32767,32767,32767,32767
50541069,32767,32767,32767,32767,32767,-64,-22
50545084,32767,32767,32767,32767,-66,32767,32767
50549070,32767,32767,32767,32767,32767,-40,32767
50553074,32767,32767,32767,32767,32767,32767,-15
50557115,32767,32767,32767,32767,32767,32767,-27
50565076,32767,32767,32767,32767,-59,32767,32767
50569069,32767,32767,32767,32767,32767,-40,-11
50573068,32767,32767,32767,32767,32767,32767,-11
50577077,32767,32767,32767,32767,-58,32767,32767
50581069,32767,32767,32767,32767,32767,-72,32767
50585093,32767,32767,32767,32767,32767,32767,32767
50589069,32767,32767,32767,32767,-67,-40,-13
50593069,32767,32767,32767,32767,32767,32767,-6
50597089,32767,32767,32767,32767,32767,32767,32767
50601080,32767,32767,32767,32767,32767,-72,32767
50605076,32767,32767,32767,32767,32767,32767,-6
50609069,32767,32767,32767,32767,-50,-40,32767
50613069,32767,32767,32767,32767,32767,32767,32767
50617070,32767,32767,32767,32767,32767,32767,-26
50621070,32767,32767,32767,32767,-60,-72,32767
50625083,32767,32767,32767,32767,32767,32767,-9
50629069,32767,32767,32767,32767,32767,-64,32767
50633075,32767,32767,32767,32767,-61,32767,-6
50637069,32767,32767,32767,32767,32767,-40,32767
50641080,32767,32767,32767,32767,32767,32767,32767
50645079,32767,32767,32767,32767,32767,32767,32767
50649080,32767,32767,32767,32767,32767,-64,-22
50653089,32767,32767,32767,32767,-60,32767,32767
50657075,32767,32767,32767,32767,32767,-40,-8
50661069,32767,32767,32767,32767,32767,32767,32767
50665097,32767,32767,32767,32767,-62,32767,32767
50669074,32767,32767,32767,32767,32767,-56,-5
50673098,32767,32767,32767,32767,-35,32767,32767
50677068,32767,32767,32767,32767,32767,-40,-13
