timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
50058378,50058378,18,40,0,0,0,1094,1932,1094,1937,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
50254581,50254581,18,40,0,0,0,1361,1920,1094,1802,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
50474363,50474363,18,40,0,0,0,1515,1512,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
50678450,50678450,18,40,0,0,0,1515,1512,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
50873768,50873768,18,40,0,0,0,1515,1512,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
51073556,51073556,18,40,0,0,0,1515,1512,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
51277965,51277965,18,40,0,0,0,1515,1512,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
51477655,51477655,18,40,0,0,0,1515,1512,1094,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
51676767,51676767,18,40,0,0,0,1515,1512,1120,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
51896995,51896995,18,40,0,0,0,1515,1512,1153,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
52084985,52084985,18,40,0,0,0,1515,1512,1212,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
52300980,52300980,18,40,0,0,0,1515,1512,1270,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
52496875,52496875,18,40,0,0,0,1515,1512,1303,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
52696060,52696060,18,40,0,0,0,1515,1512,1327,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
52896326,52896326,18,40,0,0,0,1515,1512,1335,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
53092178,53092178,18,40,0,0,0,1515,1512,1388,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
53307160,53307160,18,40,0,0,0,1515,1512,1425,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
53511383,53511383,18,40,0,0,0,1515,1512,1457,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
53715362,53715362,18,40,0,0,0,1515,1512,1508,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
53919381,53919381,18,40,0,0,0,1515,1512,1518,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
54114575,54114575,18,40,0,0,0,1515,1512,1581,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
54310377,54310377,18,40,0,0,0,1515,1512,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
54510371,54510371,18,40,0,0,0,1515,1512,1687,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
54714568,54714568,18,40,0,0,0,1515,1512,1789,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
54932882,54932882,18,40,0,0,0,1515,1512,1934,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
55129745,55129745,18,40,0,0,0,1515,1512,1934,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
55325769,55325769,18,40,0,0,0,1515,1512,1922,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
55525769,55525769,18,40,0,0,0,1515,1512,1820,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
55741762,55741762,18,40,0,0,0,1515,1512,1588,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
55940970,55940970,18,40,0,0,0,1515,1512,1417,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
56144960,56144960,18,40,0,0,0,1515,1512,1238,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
56340765,56340765,18,40,0,0,0,1515,1512,1107,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
56541028,56541028,18,40,0,0,0,1515,1512,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
56744340,56744340,18,40,0,0,0,1515,1512,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
56944378,56944378,18,40,0,0,0,1515,1512,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
57160117,57160117,18,40,0,0,0,1515,1512,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
57364223,57364223,18,40,0,0,0,1515,1512,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
57563410,57563410,18,40,0,0,0,1678,1742,1094,1445,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
57763398,57763398,18,40,0,0,0,1884,1932,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
57959382,57959382,18,40,0,0,0,1934,1932,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
58159346,58159346,18,40,0,0,0,1934,1932,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
58378576,58378576,18,40,0,0,0,1934,1932,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
58578924,58578924,18,40,0,0,0,1934,1932,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
58782564,58782564,18,40,0,0,0,1934,1932,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
58982584,58982584,18,40,0,0,0,1934,1932,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
59181859,59181859,18,40,0,0,0,1934,1932,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
59381797,59381797,18,40,0,0,0,1934,1932,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
59593746,59593746,18,40,0,0,0,1934,1932,1094,1129,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
59793542,59793542,18,40,0,0,0,1680,1801,1094,1400,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
