timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
50085067,0.001339598,0.0735791,0.23548445
50173105,0.0052115214,0.054088894,0.23238103
50181888,0.011049399,0.075564,0.23103376
50193074,-0.012375773,0.07168389,0.22829773
50201867,-0.006538983,0.077548884,0.22683054
50213066,0.0013927853,0.0774368,0.24135084
50221878,-0.008448759,0.083369054,0.23127049
50230666,0.009113165,0.08140657,0.23255551
50241105,0.0168851,0.06581888,0.22944668
50250667,0.0051337793,0.0775713,0.22380628
50261116,0.013064732,0.065751635,0.23823665
50271477,0.013064732,0.065751635,0.23823665
50281074,0.00516078,0.08535393,0.22678442
50289887,0.0070964703,0.0717063,0.22520272
50301072,0.013011544,0.06189395,0.23237027
50309876,-0.0044969195,0.071616635,0.23698162
50329072,0.011022669,0.07168389,0.22808559
50338709,-0.00057126477,0.063789174,0.23980449
50349086,0.007070828,0.0834363,0.22237445
50358676,0.0032488303,0.059953894,0.23098455
50369074,0.0032488303,0.059953894,0.23098455
50377867,0.014949409,0.07946652,0.23102838
50389110,0.014895678,0.06780378,0.22510204
50397870,0.022749161,0.083369054,0.23098764
50409134,0.011129315,0.083301805,0.2398483
50417870,0.011129315,0.083301805,0.2398483
50426666,0.016910743,0.054088894,0.23227495
50437066,0.0012869544,0.077526465,0.22967803
50446667,-0.00067682395,0.06778137,0.22816168
50457071,0.028716883,0.06960932,0.24396157
50467470,0.028716883,0.06960932,0.24396157
50477099,0.0014200583,0.08912196,0.24435896
50485888,-0.008475217,0.08339147,0.22835231
50497110,0.0131451925,0.08129449,0.24711116
50505867,0.0070961984,0.06780378,0.22517276
50525090,-0.008448215,0.0911741,0.23133044
50534667,-0.0025587834,0.093091734,0.23566969
50545075,0.013013175,0.085309096,0.23255011
50554688,-0.012296672,0.06771411,0.23702236
50565067,-0.012296672,0.06771411,0.23702236
50573869,0.007176387,0.0794441,0.23401728
50585084,-0.0025069546,0.0774368,0.2413862
50593883,-0.004574934,0.09119652,0.2283769
50605067,0.0071755718,0.06773653,0.23392735
