timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
50069206,50069071,-0.41509557,0.41791588,0.0001857163,0.08,0.0,0.0,0.0,-1.0
50273241,50273114,-0.30396917,0.5052884,-0.00011498588,0.08,0.0,0.0,0.0,-1.0
50373155,50373070,0.004609723,0.08795103,-0.00019951431,0.08,0.0,0.0,0.0,-1.0
50473170,50473086,-0.0011527067,0.0065673357,-0.0002284062,0.08,0.0,0.0,0.0,-1.0
50577191,50577077,-0.002138539,-0.0017706603,-0.0008133528,0.08,0.0,0.0,0.0,-1.0
50677145,50677068,0.0034423629,0.004382665,0.0005972737,0.08,0.0,0.0,0.0,-1.0
50780399,50780291,-0.0006385098,0.0060399347,-0.0006833325,0.08,0.0,0.0,0.0,-1.0
50880376,50880285,-0.0014310341,0.0020432402,-0.0004811185,0.08,0.0,0.0,0.0,-1.0
50984418,50984290,0.00054425886,0.0043709516,-0.0007267363,0.08,0.0,0.0,0.0,-1.0
51088450,51088268,0.001064408,0.006502576,-0.00037144203,0.08,0.0,0.0,0.0,-1.0
51192386,51192276,0.0021998642,0.0039202212,-0.0002774965,0.08,0.0,0.0,0.0,-1.0
51292347,51292274,0.0033480283,0.004696437,-0.00023461641,0.08,0.0,0.0,0.0,-1.0
51396358,51396269,-0.0012626038,0.0029812981,0.0002568662,0.08,0.0,0.0,0.0,-1.0
51496364,51496275,-0.0012030781,0.00387424,-0.00028845438,0.08,0.0,0.0,0.0,-1.0
51596368,51596269,0.0017435278,0.0034285025,-0.000111576686,0.09703017,0.0,0.0,0.0,-1.0
51699568,51699479,0.0011818501,0.0029579056,-0.00028194266,0.09617056,0.0,0.0,0.0,-1.0
51799568,51799475,0.0021353238,0.0038571805,-0.00012588564,0.099823475,0.0,0.0,0.0,-1.0
51903606,51903513,-0.0010845967,0.005053701,7.377819e-05,0.12937589,0.0,0.0,0.0,-1.0
52003571,52003469,0.0004906501,0.0032505929,7.208848e-05,0.15672609,0.0,0.0,0.0,-1.0
52103564,52103475,0.00013928021,0.00359579,2.355336e-05,0.18809046,0.0,0.0,0.0,-1.0
52207560,52207486,-0.0025022207,-2.4780378e-05,-0.0002517849,0.21975882,0.0,0.0,0.0,-1.0
52307541,52307468,-0.010605811,0.0010979655,0.00021376631,0.22346811,0.0,0.0,0.0,-1.0
52410786,52410669,-0.010353922,0.008256684,0.00012219111,0.25284433,0.0,0.0,0.0,-1.0
52514824,52514696,0.007042645,0.009409778,-4.4737317e-06,0.27835435,0.0,0.0,0.0,-1.0
52614856,52614690,0.0007040279,-0.0070932144,0.00050386105,0.28127873,0.0,0.0,0.0,-1.0
52718759,52718668,0.015720781,0.013958908,0.00030517436,0.29260504,0.0,0.0,0.0,-1.0
52818821,52818689,0.0013004012,0.011832615,0.00013370223,0.31249297,0.0,0.0,0.0,-1.0
