timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
22107469,0.67888564,-0.0021138398,-0.0014563386,-0.73423964,0.0007018792,0.0007748985,-0.00078365265,0.0003750318,0.0010191354,0.058427103,3.8974813e-06,-1.2879977e-05,1.108724e-05,2.433297e-06,-7.470508e-07,0.00018623089,0.07835667,1.2972502e-09,0.23497805,0.0,0.0,0.0,0.0,0.0,1.351693e-09,4.7570302e-05,0.0011285215,8.404655e-05,7.660834e-05,7.6609555e-05,7.0606264e-05,0.00601795,0.0060178167,0.011794436,0.00786006,0.007859899,0.06210418,2.2604358e-11,2.2582117e-11,6.0929656e-10,1.7834377e-06,1.7835098e-06,5.000006e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12537925,0.24920711,0.064805195,0.0,2.0436744e-05,0.022330113,0.0,0.0,0.0,0.011985,0,0,0,165,24,0,0,0
22315497,0.68060786,-0.0021055322,-0.001442008,-0.7326435,0.0017917538,0.00044514937,0.0050797337,0.00047153147,0.0008622614,0.074229725,3.8787643e-06,-1.2871052e-05,7.0271917e-06,2.2511688e-06,-6.857991e-07,0.00017721315,0.07835667,1.2972502e-09,0.23497805,0.0,0.0,0.0,0.0,0.0,1.4191326e-09,5.486796e-05,0.0010075533,8.26713e-05,7.6519e-05,7.652026e-05,6.93818e-05,0.0059392108,0.0059391283,0.011714553,0.0077197803,0.007719646,0.061442297,2.1974632e-11,2.1953482e-11,5.8266963e-10,1.7833125e-06,1.7833855e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.124255486,0.24787557,0.057352636,0.0,1.7352575e-05,0.016490113,0.0,0.0,0.0,0.011985,0,0,0,165,24,0,0,0
22515471,0.68154085,-0.0020897936,-0.0014830695,-0.7317756,0.00065685896,0.00023684911,0.0053886296,0.000591289,0.0006941493,0.074445546,3.8695753e-06,-1.2864727e-05,4.70138e-06,2.2839326e-06,-6.4667665e-07,0.00017527395,0.07835667,1.2972502e-09,0.23497805,0.0,0.0,0.0,0.0,0.0,1.0895611e-09,4.948743e-05,0.0008337465,8.229055e-05,7.642709e-05,7.64283e-05,6.899103e-05,0.005826183,0.005826135,0.01160371,0.007515135,0.0075150295,0.060510196,2.1384138e-11,2.1363893e-11,5.629987e-10,1.7832061e-06,1.78328e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12259757,0.2459882,0.070217274,0.0,1.409283e-05,0.029368209,0.0,0.0,0.0,0.011985,0,0,0,165,24,0,0,0
22715469,0.683146,-0.0020897002,-0.0015225513,-0.73027736,0.0026597686,7.624674e-05,0.0038488817,0.0008162495,0.00053715485,0.06958854,3.8538983e-06,-1.2858909e-05,1.0451153e-06,2.3492553e-06,-6.0300016e-07,0.00017427783,0.07835667,1.2972502e-09,0.23497805,0.0,0.0,0.0,0.0,0.0,1.7682873e-09,6.1616796e-05,0.00093056326,8.081654e-05,7.640261e-05,7.640381e-05,6.771547e-05,0.005932304,0.0059322794,0.011713044,0.0077698645,0.007769775,0.061444238,2.0950231e-11,2.093091e-11,5.3899324e-10,1.7831317e-06,1.7832065e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12465809,0.24787948,0.21715617,0.0,1.6126305e-05,0.012672164,0.0,0.0,0.0,0.011985,0,0,0,165,24,0,0,0
22922670,0.68469316,-0.0021215447,-0.0015147699,-0.7288269,0.002947277,-0.0008413431,0.0066666296,0.0009704011,0.0003632624,0.07749244,3.84154e-06,-1.2853583e-05,-2.2178551e-06,2.2701233e-06,-5.9404726e-07,0.00016892681,0.07835667,1.2972502e-09,0.23497805,0.0,0.0,0.0,0.0,0.0,1.533535e-09,6.446726e-05,0.0014471635,8.0010286e-05,7.634639e-05,7.634761e-05,6.705302e-05,0.005928036,0.0059280284,0.011735481,0.007830438,0.0078303665,0.061707776,2.0459821e-11,2.0441378e-11,5.1878857e-10,1.7830566e-06,1.7831322e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12514314,0.2484105,0.082130075,0.0,1.930393e-05,0.033463754,0.0,0.0,0.0,0.011985,0,0,0,165,24,0,0,0
23122707,0.6854501,-0.0020979545,-0.0015423433,-0.728115,0.0012991694,-0.0019850768,0.0010580809,0.0011118185,5.386938e-05,0.06214649,3.837774e-06,-1.2851091e-05,-3.864713e-06,2.4810315e-06,-5.852882e-07,0.0001732739,0.07835667,1.2972502e-09,0.23497805,0.0,0.0,0.0,0.0,0.0,1.4661503e-09,7.3194286e-05,0.0014142365,7.9095844e-05,7.6289456e-05,7.629063e-05,6.629268e-05,0.005892432,0.005892427,0.011723363,0.007813428,0.007813374,0.061642185,2.0002132e-11,1.9984526e-11,4.995935e-10,1.7829923e-06,1.7830689e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1250072,0.24827844,0.06354467,0.0,2.1995527e-05,0.013440093,0.0,0.0,0.0,0.011985,0,0,0,165,24,0,0,0
23322668,0.68797916,-0.00210643,-0.0015266251,-0.7257258,0.0015044098,-0.0022319553,0.006239817,0.0011256277,-0.00030993056,0.07855362,3.8163503e-06,-1.2846421e-05,-9.237262e-06,2.2509096e-06,-5.9981767e-07,0.00016229681,0.07835667,1.2972502e-09,0.23497805,0.0,0.0,0.0,0.0,0.0,1.1779571e-09,7.155758e-05,0.0012843682,7.818974e-05,7.621085e-05,7.621203e-05,6.555375e-05,0.0057600234,0.005760026,0.011608744,0.0075854375,0.0075853965,0.060718257,1.9522642e-11,1.9505886e-11,4.813196e-10,1.7829296e-06,1.7830072e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.123169936,0.24641074,0.19895102,0.0,2.2620232e-05,0.014040755,0.0,0.0,0.0,0.011985,0,0,0,165,24,0,0,0
23522676,0.6887297,-0.0020888546,-0.0014901351,-0.7250137,0.0013282577,-0.0017955801,0.0072552813,0.0011190013,-0.00058509066,0.08402634,3.8143403e-06,-1.2846752e-05,-1.0601875e-05,2.206005e-06,-6.400755e-07,0.00015941035,0.07835667,1.2972502e-09,0.23497805,0.0,0.0,0.0,0.0,0.0,1.0924025e-09,7.528337e-05,0.0012404539,7.7277335e-05,7.6172146e-05,7.617328e-05,6.4849344e-05,0.0057587205,0.005758726,0.011615276,0.00761668,0.007616648,0.060787488,1.9133872e-11,1.9117888e-11,4.6391743e-10,1.7828764e-06,1.7829549e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12342337,0.24655119,0.14543404,0.0,2.216328e-05,0.006855546,0.0,0.0,0.0,0.011985,0,0,0,165,24,0,0,0
23725869,0.6898676,-0.0021183614,-0.0014496373,-0.72393095,0.0021693467,-0.0008117833,0.01453682,0.0011435583,-0.0006708109,0.10537826,3.8089252e-06,-1.2847179e-05,-1.2763752e-05,1.9522959e-06,-7.099069e-07,0.0001498979,0.07835667,1.2972502e-09,0.23497805,0.0,0.0,0.0,0.0,0.0,8.9346774e-10,7.3278956e-05,0.00179992,7.638669e-05,7.610833e-05,7.6109485e-05,6.415998e-05,0.0056515,0.0056515024,0.011517466,0.0074290293,0.007429005,0.059976004,1.8717179e-11,1.870197e-11,4.4735773e-10,1.7828153e-06,1.7828949e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12189354,0.24489999,0.30611998,0.0,2.321855e-05,0.009077291,0.0,0.0,0.0,0.011985,0,0,0,165,24,0,0,0
23933875,0.69144535,-0.0020892918,-0.001473089,-0.7224242,0.0021708764,-0.0002807802,0.015255907,0.0012809278,-0.00061979546,0.10635211,3.799105e-06,-1.2846835e-05,-1.5755862e-05,1.9388142e-06,-7.435411e-07,0.0001477579,0.07835667,1.2972502e-09,0.23497805,0.0,0.0,0.0,0.0,0.0,8.091829e-10,7.207939e-05,0.0014857161,7.515689e-05,7.608785e-05,7.608895e-05,6.321188e-05,0.005718838,0.0057188408,0.011581076,0.007591455,0.007591432,0.060567964,1.8393101e-11,1.8378648e-11,4.2969675e-10,1.7827513e-06,1.7828319e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12321886,0.2461056,0.16878755,0.0,2.5264999e-05,0.03413481,0.0,0.0,0.0,0.011985,0,0,0,165,24,0,0,0
