timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
22103954,23.8128,23.85655,0.2604,0.29375163,0.0,1.5645299,0.8735667,1.0174699,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
22607927,23.739,23.841255,0.32239997,0.26331127,0.0,1.5979099,0.88122183,1.0163949,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
23111265,23.6734,23.787401,0.6076,0.4418019,0.0,1.6757863,0.87296015,1.0175552,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
23615243,23.6898,23.754211,0.5952,0.53435445,0.0,1.7603022,0.8681856,1.018227,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
24118449,23.7062,23.733707,0.5704,0.5653608,0.0,1.8426837,0.8654366,1.0186142,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
24621851,21.4102,23.509624,5.5428,1.0198555,0.0,2.0021305,0.83748823,1.0225675,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
25125595,23.3126,23.429274,1.9467999,1.9597372,0.0,2.407859,0.9744287,1.0034847,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
25628775,23.771801,23.513687,0.4092,1.4217942,0.0,2.5700285,0.99464566,1.0007277,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
26132733,23.739,23.594498,0.5704,0.86855227,0.0,2.6321847,0.95395476,1.0062923,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
26624603,23.7226,23.634657,0.5704,0.69202775,0.0,2.7075846,0.92421156,1.0103993,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
27127090,23.698,23.659313,0.62,0.6309611,0.0,2.7890804,0.90338045,1.0132957,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
27631119,23.9194,23.716263,0.3472,0.5320034,0.0,2.8566718,0.89137703,1.0149721,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
28134550,23.862,23.771183,0.31,0.41684717,0.0,2.9031398,0.884512,1.0159335,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
