timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
22114053,5.088574,0.0,0,0,1,0,0,0,0
22614061,5.0982423,0.0,0,0,1,0,0,0,0
23114053,5.082129,0.0,0,0,1,0,0,0,0
23624053,5.0869627,0.0,0,0,1,0,0,0,0
24124053,5.0950193,0.0,0,0,1,0,0,0,0
24624053,5.057959,0.0,0,0,1,0,0,0,0
25124053,5.091797,0.0,0,0,1,0,0,0,0
25624053,5.0950193,0.0,0,0,1,0,0,0,0
26134108,5.0966306,0.0,0,0,1,0,0,0,0
26634053,5.0950193,0.0,0,0,1,0,0,0,0
27134064,5.093408,0.0,0,0,1,0,0,0,0
27634053,5.1256347,0.0,0,0,1,0,0,0,0
28134057,5.1208005,0.0,0,0,1,0,0,0,0
