timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
20625996,0,1200.0,0.36675593,0.0,0.5186877,0.0,0,0,0,0,0,0,0,1,0,1,36
22263182,18254023,80000.0,1.0,0.0,24.721647,0.0,1,240,18,4,0,2,0,0,1,1,43
22635195,0,1200.0,0.25786987,0.0,0.6577061,0.0,0,0,0,0,0,0,0,1,0,1,36
23264812,18254023,80000.0,1.0,0.0,23.175447,0.0,1,240,18,4,0,2,0,0,1,1,43
23636381,0,1200.0,0.25786987,0.0,0.4215283,0.0,0,0,0,0,0,0,0,1,0,1,36
24267387,18254023,80000.0,1.0,0.0,24.836332,0.0,1,240,18,4,0,2,0,0,1,1,43
24636407,0,1200.0,0.25786987,0.0,0.4215283,0.0,0,0,0,0,0,0,0,1,0,1,36
25270585,18254023,80000.0,1.0,0.0,24.694153,0.0,1,240,18,4,0,2,0,0,1,1,43
25643150,0,1200.0,0.25786987,0.0,0.36721838,0.0,0,0,0,0,0,0,0,1,0,1,36
26273229,18254023,80000.0,1.0,0.0,24.660812,0.0,1,240,18,4,0,2,0,0,1,1,43
26651257,0,1200.0,0.25786987,0.0,0.5929757,0.0,0,0,0,0,0,0,0,1,0,1,36
27277174,18254023,80000.0,1.0,0.0,24.720348,0.0,1,240,18,4,0,2,0,0,1,1,43
27660189,0,1200.0,0.25786987,0.0,0.41021055,0.0,0,0,0,0,0,0,0,1,0,1,36
28280023,18254023,80000.0,1.0,0.0,24.84739,0.0,1,240,18,4,0,2,0,0,1,1,43
