timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
22179479,0.011208145,0.07542949,0.24854296
22189067,0.011208145,0.07542949,0.24854296
22199472,0.005187238,0.085331514,0.22970264
22208280,0.00916608,0.08136174,0.2383919
22219507,-0.000649551,0.07946652,0.2311698
22228279,-0.008395844,0.08332422,0.2371069
22247466,-0.010384178,0.1009192,0.23288217
22257067,0.0052398816,0.08138416,0.23550905
22267476,-0.002453224,0.08909955,0.24731253
22277067,-0.006511982,0.085331514,0.2298087
22287489,-0.006511982,0.085331514,0.2298087
22296266,0.009085891,0.06972141,0.22954737
22307483,0.0033044636,0.09893431,0.23712073
22316273,-0.018157203,0.10089679,0.23587106
22327473,-0.006539527,0.06974383,0.22677058
22336280,-0.006539527,0.06974383,0.22677058
22345067,-0.004549292,0.07946652,0.23120515
22355466,-0.012347684,0.09507663,0.23139577
22365066,-0.006458251,0.096994266,0.23573501
22375476,-0.008423116,0.07163905,0.23409876
22385867,-0.008423116,0.07163905,0.23409876
22395466,0.0012340388,0.0775713,0.22384164
22404286,0.0012872261,0.08142899,0.22970802
22415479,0.00908562,0.06581888,0.2295174
22424281,-0.0044955607,0.091129266,0.2371315
22443473,0.003330106,0.08720432,0.239949
22453067,-0.0025598702,0.077481635,0.23554978
22463485,0.0012604964,0.077548884,0.22675982
22473080,0.007176659,0.083346635,0.23404726
22483467,0.007176659,0.083346635,0.23404726
22492267,0.011023756,0.08729399,0.22820549
22503486,0.015002595,0.08332422,0.23689477
22512267,-0.010253248,0.08129449,0.24732329
22523472,0.005345441,0.07739197,0.2471519
22532267,0.005345441,0.07739197,0.2471519
22541076,-0.0064585228,0.093091734,0.23570505
22551474,0.0091922665,0.0774368,0.24128012
22561099,-0.016167235,0.106716946,0.24027567
22571502,0.0013922418,0.06963174,0.2412909
22581867,0.0013922418,0.06963174,0.2412909
22591482,-0.0005963636,0.08332422,0.2370362
22600273,0.016938558,0.0735791,0.23534302
22611466,0.007150201,0.083369054,0.23112907
22620267,0.007176931,0.08724915,0.23407724
22639466,-0.006538711,0.08145141,0.22686051
22649066,-0.0006492793,0.083369054,0.23119977
22659468,0.020785384,0.07362393,0.22947128
22669077,-0.008396115,0.079421684,0.23707692
22679467,-0.008396115,0.079421684,0.23707692
22688267,0.01115523,0.07547433,0.24270655
22699470,0.001472974,0.08907713,0.25019538
22708267,0.0013676865,0.09697185,0.23858252
22719469,-0.0065640816,0.09708393,0.22406223
22728275,-0.0065640816,0.09708393,0.22406223
22737878,-0.01420536,0.08914438,0.2415822
22747467,0.0012864108,0.06972141,0.22961809
22757888,-0.0006487356,0.0911741,0.23125973
22767466,0.018955251,0.083279386,0.2426958
22778666,-0.0006236369,0.07163905,0.23402804
22786715,0.009218452,0.07351185,0.24416834
22796267,0.0071496577,0.075564,0.2310691
22806667,0.0012604964,0.077548884,0.22675982
22816267,0.014949952,0.08727157,0.23108833
22826703,-0.0025072265,0.073534265,0.24135622
22835467,0.0072025736,0.07551916,0.23690553
22846707,-0.004416459,0.087159485,0.24585612
22855466,-0.012401144,0.0873164,0.22549942
22866679,0.0052126087,0.06969899,0.23250093
22875467,0.011048312,0.059953894,0.23091385
22884267,0.009191451,0.065729216,0.2411902
22894666,-0.0046027508,0.0717063,0.2253088
22904294,0.0033822062,0.07545191,0.24569549
22914666,-0.016222054,0.0794441,0.23422943
22924311,-0.014259092,0.077481635,0.23565586
22934678,-0.014259092,0.077481635,0.23565586
22943467,-0.0064866114,0.06969899,0.232607
22954681,0.007229031,0.07549675,0.23982371
22963467,0.0013668712,0.085264266,0.2384926
22974689,0.0051858793,0.06581888,0.22955276
22983474,0.0051858793,0.06581888,0.22955276
22992313,0.0072014863,0.05990906,0.23678562
23002666,-0.0025857843,0.085309096,0.23269156
23012267,0.0033554765,0.071571805,0.24274729
23022666,-0.0026387,0.08535393,0.22685513
23032267,-0.0026387,0.08535393,0.22685513
23042666,0.01884915,0.07946652,0.23099302
23051467,0.0033292905,0.07549675,0.23985907
23062666,-0.01224294,0.079376854,0.24294868
23071467,0.013039633,0.085286684,0.23546831
23090666,-0.0046016634,0.0873164,0.2254287
23100267,0.011102586,0.079421684,0.23690015
23110666,-0.0025860562,0.08140657,0.23266158
23120267,0.011102314,0.07551916,0.23687017
23130667,0.011102314,0.07551916,0.23687017
23139517,0.0072822184,0.079354435,0.2456901
23150666,0.009059977,0.077548884,0.22668912
23159476,-0.00653844,0.08535393,0.22689049
23170666,-0.010333165,0.073556684,0.23850873
23179477,-0.010333165,0.073556684,0.23850873
23188267,0.0052927975,0.08133932,0.24134547
23198666,0.013039905,0.08918922,0.23549828
23208293,-0.01423372,0.061849117,0.23845416
23218666,-0.0025863277,0.077504046,0.2326316
23229096,-0.0025863277,0.077504046,0.2326316
23238666,-0.0026130574,0.07362393,0.22968341
23247467,0.011050214,0.08727157,0.23112369
23258666,0.0014457009,0.07739197,0.24718724
23267467,-0.00065009465,0.07166147,0.23110984
23286666,0.0032493738,0.06775895,0.23104452
23296282,-0.0006762805,0.075586416,0.22822164
23306666,-0.016329242,0.060021143,0.22240674
23316267,0.0052663395,0.08136174,0.23842727
23326667,0.0052663395,0.08136174,0.23842727
23335473,0.00529171,0.065729216,0.24122556
23346666,-0.01431092,0.093136564,0.22993937
23355469,-0.02012098,0.091151685,0.23435472
23366666,-0.012348771,0.07946652,0.23127587
23375467,-0.012348771,0.07946652,0.23127587
23384285,-0.012322585,0.07554158,0.23416409
23394705,-0.000597179,0.071616635,0.23694627
