timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
22179853,-2.7682178,2.7878876,0.003391298,0.0,0.0,-0.08
22211756,-2.7684128,2.788049,0.0033876991,0.0,0.0,-0.08
22243706,-2.7675507,2.787874,0.0034581602,0.0,0.0,-0.08
22275730,-2.7673028,2.7878807,0.003485282,0.0,0.0,-0.08
22307729,-2.7682326,2.7878606,0.0033869788,0.0,0.0,-0.08
22339773,-2.7569373,2.7994058,0.0034240542,0.0,0.0,-0.08
22371713,-2.673343,2.879331,0.0033829503,0.0,0.0,-0.08
22403721,-1.7438171,3.527892,0.0024412991,0.0,0.0,-0.08
22435763,-0.4963662,3.0878944,0.0009645415,0.0,0.0,-0.08
22467761,0.16972025,0.7691945,-7.734656e-05,0.0,0.0,-0.08
22499866,0.03051934,0.054480746,-1.9376052e-05,0.0,0.0,-0.08
22531766,-0.008871702,-0.015370859,1.2416901e-05,0.0,0.0,-0.08
22563716,0.0035039636,0.039144225,5.84971e-06,0.0,0.0,-0.08
22595848,0.0054448727,0.03629206,5.1643665e-06,0.0,0.0,-0.08
22627756,0.0046504936,0.032028694,5.4862467e-06,0.0,0.0,-0.08
22659897,0.004002013,0.032192804,5.051696e-06,0.0,0.0,-0.08
22691705,0.0035007999,0.033934664,3.8748803e-06,0.0,0.0,-0.08
22723239,0.004476177,0.033373702,4.830668e-06,0.0,0.0,-0.08
22755931,0.004976672,0.03348624,5.6019667e-06,0.0,0.0,-0.08
22787057,0.0036578884,0.033464044,4.754467e-06,0.0,0.0,-0.08
22818905,0.0038894748,0.0335185,4.3990067e-06,0.0,0.0,-0.08
22850981,0.0042368895,0.033472557,4.297437e-06,0.0,0.0,-0.08
22882913,0.0040601343,0.033499353,4.972696e-06,0.0,0.0,-0.08
22914946,0.0040634675,0.033831388,4.2361935e-06,0.0,0.0,-0.08
22946915,0.0040635923,0.03357273,4.7445446e-06,0.0,0.0,-0.08
22978974,0.004050593,0.033617366,4.7902613e-06,0.0,0.0,-0.08
23010961,0.0041118246,0.033986237,4.722429e-06,0.0,0.0,-0.08
23042951,0.0040056156,0.033616163,4.683306e-06,0.0,0.0,-0.08
23074929,0.0045372066,0.033962503,5.1141437e-06,0.0,0.0,-0.08
23102958,0.0043652854,0.033510875,5.1704787e-06,0.0,0.0,-0.08
23134938,0.0042638485,0.033346612,4.477371e-06,0.0,0.0,-0.08
23167068,0.004392525,0.033487666,5.3289396e-06,0.0,0.0,-0.08
23198914,0.0043818313,0.03311357,4.765364e-06,0.0,0.0,-0.08
23230962,0.0043107974,0.03350716,5.290565e-06,0.0,0.0,-0.08
23263064,0.0042581963,0.03333754,4.74826e-06,0.0,0.0,-0.08
23294979,0.004365704,0.03339914,4.990793e-06,0.0,0.0,-0.08
23327058,0.0044739633,0.03336514,5.320592e-06,0.0,0.0,-0.08
23355151,0.004428079,0.033439007,5.1200927e-06,0.0,0.0,-0.08
23386904,0.0044963304,0.033058688,5.5654655e-06,0.0,0.0,-0.08
23419042,0.004904503,0.032823365,5.206035e-06,0.0,0.0,-0.08
23450945,0.0051198974,0.033097547,5.5129813e-06,0.0,0.0,-0.08
23482979,0.00509921,0.033360373,5.4134944e-06,0.0,0.0,-0.08
23514901,0.005056667,0.032960445,5.5107307e-06,0.0,0.0,-0.08
23546944,0.005184699,0.032824386,5.653783e-06,0.0,0.0,-0.08
23579057,0.005297378,0.03305084,6.7296974e-06,0.0,0.0,-0.08
23610220,0.005431477,0.0328675,6.060796e-06,0.0,0.0,-0.08
23638929,0.00526561,0.032870956,6.0575467e-06,0.0,0.0,-0.08
23670982,0.005356824,0.0330413,6.0916796e-06,0.0,0.0,-0.08
23702185,0.0052504377,0.033122946,5.4542365e-06,0.0,0.0,-0.08
23734208,0.005102125,0.03266741,5.494607e-06,0.0,0.0,-0.08
23766361,0.0049719615,0.03306596,5.6044123e-06,0.0,0.0,-0.08
23798185,0.0050888523,0.032977097,5.529668e-06,0.0,0.0,-0.08
23830160,0.0051966934,0.03309957,5.4551588e-06,0.0,0.0,-0.08
23862162,0.004843766,0.03328032,5.531628e-06,0.0,0.0,-0.08
23894218,0.005069577,0.03315057,5.3379936e-06,0.0,0.0,-0.08
23926286,0.005101331,0.03353977,6.171357e-06,0.0,0.0,-0.08
23958116,0.0050484235,0.033498265,5.2319583e-06,0.0,0.0,-0.08
23990291,0.0050382707,0.033593256,5.441086e-06,0.0,0.0,-0.08
24022256,0.005109027,0.03341451,5.5479054e-06,0.0,0.0,-0.08
24054427,0.0052968245,0.03302186,5.887082e-06,0.0,0.0,-0.08
24086118,0.005225757,0.033192478,6.4492256e-06,0.0,0.0,-0.08
24118198,0.005496005,0.032756392,6.4815067e-06,0.0,0.0,-0.08
24150163,0.005376853,0.03305113,5.8236546e-06,0.0,0.0,-0.08
24182207,0.0054850313,0.032819603,6.601251e-06,0.0,0.0,-0.08
24214171,0.005635183,0.033015452,6.8714617e-06,0.0,0.0,-0.08
24246117,0.0056768823,0.033025313,6.903771e-06,0.0,0.0,-0.08
24278161,0.005810698,0.033130944,5.782825e-06,0.0,0.0,-0.08
24310155,0.0059061944,0.03285781,6.2796985e-06,0.0,0.0,-0.08
24342179,0.006114611,0.032945476,6.37937e-06,0.0,0.0,-0.08
24374217,0.0061705294,0.033100482,6.3059806e-06,0.0,0.0,-0.08
24406202,0.006436379,0.03263238,6.7712817e-06,0.0,0.0,-0.08
24438139,0.0064289793,0.032818735,6.814146e-06,0.0,0.0,-0.08
24470135,0.006481839,0.032891065,6.713831e-06,0.0,0.0,-0.1528755
24502206,0.0066629774,0.032926425,-0.00022366049,0.0,0.0,-0.2743082
