timestamp,load,ram_usage
21638221,0.6338904,0.80519307
22641785,0.7438263,0.8487629
23647857,0.7184708,0.8487629
24649611,0.7060423,0.85059816
25651133,0.71100724,0.85059816
26653449,0.70823497,0.85059816
27657292,0.708614,0.85059816
28658245,0.71044475,0.848491
29661376,0.7019563,0.848491
30664036,0.70106876,0.8487629
31669939,0.71344316,0.8487629
32673815,0.7046251,0.8487629
33677481,0.7132369,0.8480832
34678185,0.70237327,0.85059816
35679143,0.7124493,0.85059816
37684391,0.6873305,0.85059816
38686834,0.71130204,0.848491
39689431,0.7047224,0.848491
40691215,0.7125721,0.8487629
41693498,0.71068263,0.8487629
42697491,0.69980997,0.8480832
43698167,0.7103899,0.85059816
44705982,0.710512,0.85059816
45707726,0.701663,0.85059816
46709428,0.7095815,0.85059816
47710126,0.70144904,0.848491
48711677,0.7153252,0.848491
49713466,0.6999192,0.8487629
50714973,0.7069104,0.8487629
51718150,0.71159303,0.8487629
52720553,0.7061572,0.85059816
53720492,0.70345604,0.85059816
54725287,0.70810974,0.85059816
55727999,0.7048235,0.85059816
56730804,0.7086226,0.848491
57732538,0.70310414,0.848491
58735633,0.7074804,0.8487629
59741581,0.70924044,0.8487629
60744535,0.6991692,0.8487629
61746374,0.7034665,0.8480832
62747976,0.70521796,0.85059816
63749302,0.7053683,0.85059816
64750420,0.7060529,0.85059816
65753456,0.69896305,0.8507341
66754419,0.7096976,0.848491
67755126,0.69813794,0.848491
68756213,0.69884187,0.8487629
69758719,0.7124379,0.8487629
70761025,0.69992757,0.8480832
71765291,0.706944,0.85059816
72766328,0.7154188,0.8572594
73773611,0.70697856,0.8572594
74780274,0.71061087,0.8572594
75781416,0.70781803,0.85515225
76787935,0.7091106,0.85515225
77788659,0.71248585,0.85542417
78789983,0.7081046,0.85542417
79792066,0.7077757,0.85542417
81795916,0.6880311,0.8572594
82798939,0.7123161,0.8572594
83807181,0.7152548,0.8572594
84808636,0.7099607,0.85515225
85812478,0.7142682,0.85515225
86813197,0.71029544,0.85515225
87813215,0.71042097,0.85542417
88814930,0.7089977,0.85542417
89815267,0.70781744,0.85474443
90817175,0.70445466,0.8572594
91821571,0.7152289,0.8572594
92822209,0.705958,0.8572594
93827359,0.70880854,0.8572594
94829627,0.71321034,0.85515225
95832563,0.70755255,0.85515225
96836001,0.71146965,0.85542417
97839141,0.7119645,0.85542417
98848372,0.70459336,0.85542417
99850358,0.7160405,0.8572594
100851416,0.710405,0.8572594
101853178,0.7054373,0.8572594
102854723,0.71302706,0.8572594
103855230,0.7119132,0.85515225
104856471,0.7080203,0.85515225
105859794,0.709904,0.85542417
106860542,0.7094314,0.85542417
108863264,0.7154081,0.8572594
109864718,0.7092364,0.8572594
110864565,0.71192646,0.8572594
111869803,0.71383005,0.8572594
112870199,0.701678,0.8572594
113873533,0.7047262,0.85515225
114875870,0.71426076,0.85515225
115876989,0.7081605,0.85542417
116879862,0.71156764,0.85542417
117883396,0.7195889,0.85474443
118884750,0.70540535,0.8572594
119887560,0.71132183,0.8572594
120891183,0.7110506,0.8572594
121892449,0.70489717,0.8572594
122893932,0.71209717,0.85515225
123895127,0.7089082,0.85515225
124897220,0.70169187,0.85542417
125898328,0.7135276,0.85542417
126899185,0.71361786,0.85542417
127909605,0.70899236,0.8572594
128914954,0.7029726,0.8572594
129916494,0.7157948,0.8572594
130917213,0.70251286,0.8572594
131918737,0.7076356,0.85515225
132919658,0.7151075,0.85515225
133921001,0.70436597,0.85542417
134923834,0.709541,0.85542417
135923844,0.70973265,0.85542417
136924709,0.70368665,0.8572594
137926427,0.71420443,0.8572594
138927598,0.71543264,0.8572594
139929280,0.7045012,0.8572594
140931934,0.70494574,0.8572594
141935005,0.7147995,0.85515225
142938450,0.7055012,0.85515225
143947762,0.70593154,0.85542417
144949291,0.7188317,0.85542417
145950342,0.7105304,0.85474443
146953487,0.7085772,0.8572594
147954327,0.71396506,0.8572594
148955127,0.7124837,0.8572594
149956174,0.7027203,0.8572594
151959214,0.69630194,0.85515225
152965825,0.71068203,0.85542417
153968417,0.7141841,0.85542417
154970941,0.71522534,0.85542417
155977977,0.7044256,0.8572594
156979967,0.7083789,0.8572594
157982372,0.7184246,0.8572594
158985431,0.69919187,0.8572594
159988647,0.7092451,0.85515225
160991192,0.7183695,0.85515225
161993445,0.705999,0.85542417
162996953,0.7085859,0.85542417
164000838,0.7127911,0.85542417
165009005,0.7127035,0.85474443
166010127,0.7057396,0.8572594
167010724,0.70938754,0.8572594
168011944,0.71356636,0.8572594
