timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
22094883,-0.45973715,0.41761306,3.0222373,0.0,0.009664618,-0.21477492,-0.21046545,0.953668,0.0,0.0,-0.08,1,0,0,0,0,0
22194876,-0.46350375,0.41336584,3.02246,0.0,0.009655778,-0.21275628,-0.21250585,0.9536681,0.0,0.0,-0.08,1,0,0,0,0,0
22298147,0.026258504,-0.0037070196,3.1212943,0.0,0.010123797,0.0019864987,0.013109366,0.9998608,0.0,0.0,-0.08,1,0,0,0,0,0
22398120,-0.0013085725,0.0011054489,3.121366,0.0,0.010112776,-0.00055931293,-0.0006486628,0.99994844,0.0,0.0,-0.08,1,0,0,0,0,0
22502135,-2.3399052e-05,-7.3958454e-06,3.121242,0.0,0.0101751285,3.578687e-06,-1.1736547e-05,0.9999482,0.0,0.0,-0.08,1,0,0,0,0,0
22606193,1.7610083e-07,-4.946648e-07,3.1229231,0.0,0.009334624,2.4814355e-07,8.5737824e-08,0.9999564,0.0,0.0,-0.08,1,0,0,0,0,0
22706179,1.1725845e-08,-1.1885685e-08,3.1223302,0.0,0.009631083,5.9990333e-09,5.805415e-09,0.9999536,0.0,0.0,-0.08,1,0,0,0,0,0
22809501,4.0023537e-10,-3.6294225e-11,3.1209223,0.0,0.01033498,2.0214354e-11,1.9991946e-10,0.9999466,0.0,0.0,-0.08,1,0,0,0,0,0
22909359,0.0,-0.0,3.1205933,0.0,0.010499479,0.0,0.0,0.99994487,0.0,0.0,-0.08,1,0,0,0,0,0
23013364,0.0,-0.0,3.12128,0.0,0.010156175,0.0,0.0,0.99994844,0.0,0.0,-0.08,1,0,0,0,0,0
23113346,0.0,-0.0,3.1223476,0.0,0.009622382,0.0,0.0,0.9999537,0.0,0.0,-0.08,1,0,0,0,0,0
23213270,0.0,-0.0,3.1225379,0.0,0.009527257,0.0,0.0,0.99995464,0.0,0.0,-0.08,1,0,0,0,0,0
23316513,0.0,-0.0,3.1245587,0.0,0.008516881,0.0,0.0,0.99996376,0.0,0.0,-0.08,1,0,0,0,0,0
23416517,0.0,-0.0,3.1234531,0.0,0.009069633,0.0,0.0,0.9999589,0.0,0.0,-0.08,1,0,0,0,0,0
23520461,0.0,-0.0,3.1214585,0.0,0.010066891,0.0,0.0,0.99994934,0.0,0.0,-0.08,1,0,0,0,0,0
23624652,0.0,-0.0,3.1226525,0.0,0.00946992,0.0,0.0,0.9999552,0.0,0.0,-0.08,1,0,0,0,0,0
23724598,0.0,-0.0,3.122752,0.0,0.009420211,0.0,0.0,0.99995565,0.0,0.0,-0.08,1,0,0,0,0,0
23827717,0.0,-0.0,3.121945,0.0,0.009823716,0.0,0.0,0.9999517,0.0,0.0,-0.08,1,0,0,0,0,0
23927703,0.0,-0.0,3.1225193,0.0,0.009536555,0.0,0.0,0.9999545,0.0,0.0,-0.08,1,0,0,0,0,0
24031662,0.0,-0.0,3.1223316,0.0,0.009630368,0.0,0.0,0.9999536,0.0,0.0,-0.08,1,0,0,0,0,0
24135701,0.0,-0.0,3.1221392,0.0,0.009726565,0.0,0.0,0.9999527,0.0,0.0,-0.08,1,0,0,0,0,0
24235837,0.0,-0.0,3.122642,0.0,0.009475165,0.0,0.0,0.9999551,0.0,0.0,-0.08,1,0,0,0,0,0
24338979,0.0,-0.0,3.122313,0.0,0.009639666,0.0,0.0,0.9999535,0.0,0.0,-0.08,1,0,0,0,0,0
24438962,0.0,-0.0,3.122333,0.0,0.009629653,0.0,0.0,0.9999536,0.0,0.0,-0.08,1,0,0,0,0,0
24542873,0.0,-0.0,3.1226106,0.0,0.0094909,0.0,0.0,0.99995494,0.0,0.0,-0.08,1,0,0,0,0,0
