timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
22066686,32767,32767,32767,32767,-71,-40,32767
22070669,32767,32767,32767,32767,32767,32767,32767
22074669,32767,32767,32767,32767,32767,-32,-17
22078719,32767,32767,32767,32767,32767,32767,-4
22082678,32767,32767,32767,32767,32767,32767,32767
22086691,32767,32767,32767,32767,-54,-40,32767
22090670,32767,32767,32767,32767,32767,32767,32767
22094670,32767,32767,32767,32767,32767,32767,32767
22098684,32767,32767,32767,32767,-66,-72,-28
22102675,32767,32767,32767,32767,32767,32767,-21
22106673,32767,32767,32767,32767,-44,-40,32767
22110676,32767,32767,32767,32767,32767,32767,32767
22114684,32767,32767,32767,32767,32767,-40,-5
22118693,32767,32767,32767,32767,32767,32767,-11
22122669,32767,32767,32767,32767,32767,32767,32767
22126670,32767,32767,32767,32767,32767,-64,32767
22130676,32767,32767,32767,32767,-67,32767,-5
22134685,32767,32767,32767,32767,32767,-40,32767
22138672,32767,32767,32767,32767,-46,32767,32767
22142670,32767,32767,32767,32767,32767,32767,-6
22146692,32767,32767,32767,32767,32767,-64,32767
22150676,32767,32767,32767,32767,-58,32767,-12
22154678,32767,32767,32767,32767,32767,-40,32767
22158670,32767,32767,32767,32767,32767,32767,32767
22162669,32767,32767,32767,32767,32767,32767,-21
22166670,32767,32767,32767,32767,32767,-56,32767
22170676,32767,32767,32767,32767,-54,32767,32767
22174687,32767,32767,32767,32767,32767,-40,-26
22178669,32767,32767,32767,32767,32767,32767,32767
22182669,32767,32767,32767,32767,-59,32767,-26
22186680,32767,32767,32767,32767,32767,-72,32767
22190676,32767,32767,32767,32767,-45,32767,-21
22194683,32767,32767,32767,32767,32767,-40,32767
22198684,32767,32767,32767,32767,32767,32767,32767
22202670,32767,32767,32767,32767,32767,32767,-22
22206719,32767,32767,32767,32767,32767,-73,32767
22210670,32767,32767,32767,32767,32767,32767,-13
22214670,32767,32767,32767,32767,-61,32767,32767
22218725,32767,32767,32767,32767,32767,32767,-13
22225883,32767,32767,32767,32767,-62,32767,32767
22229876,32767,32767,32767,32767,32767,32767,-4
22233104,32767,32767,32767,32767,-40,-33,32767
22237870,32767,32767,32767,32767,32767,32767,-9
22241901,32767,32767,32767,32767,32767,-33,32767
22245869,32767,32767,32767,32767,32767,32767,32767
22249876,32767,32767,32767,32767,32767,32767,32767
22253910,32767,32767,32767,32767,32767,-41,-27
22257870,32767,32767,32767,32767,-70,32767,32767
22261884,32767,32767,32767,32767,32767,32767,32767
22265873,32767,32767,32767,32767,-47,-72,-27
22269869,32767,32767,32767,32767,32767,32767,32767
22273882,32767,32767,32767,32767,32767,-56,-5
22277876,32767,32767,32767,32767,-54,32767,32767
22281870,32767,32767,32767,32767,32767,-40,-12
22285880,32767,32767,32767,32767,32767,32767,32767
22289110,32767,32767,32767,32767,32767,32767,32767
22293875,32767,32767,32767,32767,32767,-64,-12
22297876,32767,32767,32767,32767,-46,32767,32767
22301870,32767,32767,32767,32767,32767,-40,-5
22305885,32767,32767,32767,32767,32767,32767,32767
22309886,32767,32767,32767,32767,-58,32767,32767
22313899,32767,32767,32767,32767,32767,-64,-20
22317876,32767,32767,32767,32767,32767,32767,32767
22321884,32767,32767,32767,32767,-69,-40,-12
22325869,32767,32767,32767,32767,32767,32767,32767
22329870,32767,32767,32767,32767,32767,32767,32767
22333870,32767,32767,32767,32767,32767,-72,-26
22337905,32767,32767,32767,32767,32767,32767,32767
22341875,32767,32767,32767,32767,-58,-40,-7
22345869,32767,32767,32767,32767,32767,32767,32767
22349873,32767,32767,32767,32767,32767,32767,32767
22353870,32767,32767,32767,32767,-70,-72,-23
22357876,32767,32767,32767,32767,32767,32767,32767
22361889,32767,32767,32767,32767,-55,-40,-16
22365897,32767,32767,32767,32767,32767,32767,32767
22369886,32767,32767,32767,32767,32767,32767,-7
22373870,32767,32767,32767,32767,32767,-72,32767
22377870,32767,32767,32767,32767,32767,32767,-11
22381875,32767,32767,32767,32767,-47,-63,32767
22385876,32767,32767,32767,32767,32767,32767,32767
22389905,32767,32767,32767,32767,32767,-41,-23
22393897,32767,32767,32767,32767,-58,32767,32767
22397910,32767,32767,32767,32767,32767,32767,32767
22401885,32767,32767,32767,32767,32767,-64,32767
22405876,32767,32767,32767,32767,-66,32767,-23
22409870,32767,32767,32767,32767,32767,-40,32767
22413870,32767,32767,32767,32767,32767,32767,-23
22417870,32767,32767,32767,32767,32767,32767,32767
22421917,32767,32767,32767,32767,32767,-64,-26
22425878,32767,32767,32767,32767,-57,32767,32767
22429901,32767,32767,32767,32767,32767,-41,32767
22433884,32767,32767,32767,32767,32767,32767,-8
22437869,32767,32767,32767,32767,-66,32767,32767
22441897,32767,32767,32767,32767,32767,-72,-2
22445876,32767,32767,32767,32767,-46,32767,32767
22449870,32767,32767,32767,32767,32767,-40,32767
22453888,32767,32767,32767,32767,32767,32767,-25
22457870,32767,32767,32767,32767,32767,32767,32767
22461893,32767,32767,32767,32767,32767,-72,-28
22465894,32767,32767,32767,32767,32767,32767,32767
22469892,32767,32767,32767,32767,-67,-40,-21
22473889,32767,32767,32767,32767,32767,32767,32767
22477904,32767,32767,32767,32767,32767,32767,32767
22481870,32767,32767,32767,32767,-69,-72,-24
22485870,32767,32767,32767,32767,32767,32767,32767
22489875,32767,32767,32767,32767,-55,-63,32767
22493876,32767,32767,32767,32767,32767,32767,32767
22497870,32767,32767,32767,32767,32767,-40,-7
22501870,32767,32767,32767,32767,32767,32767,32767
22505888,32767,32767,32767,32767,32767,32767,32767
22509879,32767,32767,32767,32767,-46,-64,32767
22513876,32767,32767,32767,32767,32767,32767,-21
22517884,32767,32767,32767,32767,32767,-40,32767
22521871,32767,32767,32767,32767,-58,32767,-12
22525869,32767,32767,32767,32767,32767,32767,32767
22529898,32767,32767,32767,32767,32767,-55,32767
22533876,32767,32767,32767,32767,-67,32767,-28
22537870,32767,32767,32767,32767,32767,-40,32767
22541870,32767,32767,32767,32767,32767,32767,-14
22545873,32767,32767,32767,32767,32767,32767,32767
22549913,32767,32767,32767,32767,32767,-72,-24
22553876,32767,32767,32767,32767,32767,32767,32767
22557879,32767,32767,32767,32767,-53,-40,-5
22561870,32767,32767,32767,32767,32767,32767,32767
22565870,32767,32767,32767,32767,32767,32767,32767
22569914,32767,32767,32767,32767,-69,-73,32767
22573876,32767,32767,32767,32767,32767,32767,-26
22577870,32767,32767,32767,32767,32767,-40,32767
22581876,32767,32767,32767,32767,-54,32767,-21
22585869,32767,32767,32767,32767,32767,-40,32767
22589898,32767,32767,32767,32767,32767,32767,-22
22593870,32767,32767,32767,32767,32767,32767,32767
22597872,32767,32767,32767,32767,32767,-64,-6
22601890,32767,32767,32767,32767,32767,32767,32767
22605869,32767,32767,32767,32767,-67,-40,32767
22609869,32767,32767,32767,32767,32767,32767,32767
22613870,32767,32767,32767,32767,32767,32767,-19
22617892,32767,32767,32767,32767,-67,-64,32767
22621914,32767,32767,32767,32767,32767,32767,32767
22625869,32767,32767,32767,32767,32767,-39,-26
22629870,32767,32767,32767,32767,-67,32767,-6
22633870,32767,32767,32767,32767,32767,32767,32767
22637872,32767,32767,32767,32767,32767,-56,32767
22641878,32767,32767,32767,32767,32767,32767,-14
22645870,32767,32767,32767,32767,32767,-40,32767
22649870,32767,32767,32767,32767,-47,32767,32767
22653869,32767,32767,32767,32767,32767,32767,-31
22657908,32767,32767,32767,32767,32767,-73,32767
22661876,32767,32767,32767,32767,-58,32767,-6
22665869,32767,32767,32767,32767,32767,-40,32767
22669870,32767,32767,32767,32767,32767,32767,32767
22673870,32767,32767,32767,32767,-68,-32,-11
22677923,32767,32767,32767,32767,32767,32767,32767
22681870,32767,32767,32767,32767,32767,32767,-7
22685884,32767,32767,32767,32767,32767,32767,32767
22689876,32767,32767,32767,32767,32767,32767,32767
22693870,32767,32767,32767,32767,-58,-40,-29
22697900,32767,32767,32767,32767,32767,32767,32767
22701891,32767,32767,32767,32767,32767,32767,-21
22705909,32767,32767,32767,32767,-69,-57,32767
22709878,32767,32767,32767,32767,32767,32767,32767
22713870,32767,32767,32767,32767,-46,-40,-21
22717875,32767,32767,32767,32767,32767,32767,-4
22721870,32767,32767,32767,32767,32767,32767,32767
22725887,32767,32767,32767,32767,32767,-63,32767
22729889,32767,32767,32767,32767,32767,32767,-19
22733870,32767,32767,32767,32767,32767,-40,32767
22737889,32767,32767,32767,32767,-67,32767,32767
22741870,32767,32767,32767,32767,32767,-32,-6
22745896,32767,32767,32767,32767,-46,32767,32767
22749870,32767,32767,32767,32767,32767,32767,-12
22753107,32767,32767,32767,32767,32767,-41,32767
22757070,32767,32767,32767,32767,-50,32767,32767
22761070,32767,32767,32767,32767,32767,32767,32767
22764314,32767,32767,32767,32767,32767,-57,-21
22769083,32767,32767,32767,32767,32767,32767,32767
22773076,32767,32767,32767,32767,32767,-40,-19
22777069,32767,32767,32767,32767,32767,32767,32767
22781069,32767,32767,32767,32767,-66,32767,32767
22785073,32767,32767,32767,32767,32767,-63,-6
22789077,32767,32767,32767,32767,32767,32767,32767
22793107,32767,32767,32767,32767,-68,-41,32767
22797070,32767,32767,32767,32767,32767,32767,-28
22801070,32767,32767,32767,32767,-35,32767,32767
22805104,32767,32767,32767,32767,32767,-73,-32
22809098,32767,32767,32767,32767,32767,32767,32767
22813085,32767,32767,32767,32767,32767,-40,-18
22817069,32767,32767,32767,32767,32767,32767,32767
22821069,32767,32767,32767,32767,32767,32767,-23
22825078,32767,32767,32767,32767,-58,-72,32767
22829076,32767,32767,32767,32767,32767,32767,32767
22833098,32767,32767,32767,32767,32767,-40,-27
22837086,32767,32767,32767,32767,-68,32767,32767
22841071,32767,32767,32767,32767,32767,32767,32767
22845070,32767,32767,32767,32767,-36,-72,-10
22849084,32767,32767,32767,32767,32767,32767,32767
22853069,32767,32767,32767,32767,32767,-64,-6
22857100,32767,32767,32767,32767,32767,32767,32767
22861074,32767,32767,32767,32767,32767,-40,-14
22865070,32767,32767,32767,32767,32767,32767,32767
22869069,32767,32767,32767,32767,-59,32767,32767
22873079,32767,32767,32767,32767,32767,-64,-13
22877094,32767,32767,32767,32767,32767,32767,32767
22881070,32767,32767,32767,32767,-69,-40,32767
22885074,32767,32767,32767,32767,32767,32767,-31
22889070,32767,32767,32767,32767,-36,32767,32767
22893119,32767,32767,32767,32767,32767,-64,32767
22897079,32767,32767,32767,32767,32767,32767,-26
22901077,32767,32767,32767,32767,32767,-40,32767
22905070,32767,32767,32767,32767,32767,32767,-27
22909076,32767,32767,32767,32767,32767,32767,32767
22913079,32767,32767,32767,32767,-59,-72,-6
22917082,32767,32767,32767,32767,32767,32767,32767
22921092,32767,32767,32767,32767,32767,-40,-19
22925070,32767,32767,32767,32767,-66,32767,32767
22929070,32767,32767,32767,32767,32767,32767,32767
22933078,32767,32767,32767,32767,-35,-72,32767
22937076,32767,32767,32767,32767,32767,32767,-27
22941101,32767,32767,32767,32767,32767,-41,32767
22945076,32767,32767,32767,32767,32767,32767,32767
22949070,32767,32767,32767,32767,32767,32767,-27
22953070,32767,32767,32767,32767,32767,-72,-21
22957074,32767,32767,32767,32767,-59,32767,32767
22961075,32767,32767,32767,32767,32767,-64,32767
