timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
21994676,-0.00025977718,0.00063219626,0.002328348,4006,0,0.03798679,-0.24430805,-9.8532,4006
22066686,-0.0008255802,0.0007616179,0.0005327862,4008,0,0.037672147,-0.21878386,-9.89043,4008
22070669,-0.0010177762,-9.868907e-05,0.0018121558,3983,0,0.038637776,-0.22157422,-9.891884,3983
22074669,-0.00068214646,-0.00052230834,0.0023359384,4000,0,0.030548278,-0.2307749,-9.886128,4000
22078719,0.0021922695,-0.00010095897,0.0020625864,4050,0,0.028503316,-0.23369215,-9.892204,4050
22082678,0.0032548981,-0.000114696435,0.0024838154,3959,0,0.0218078,-0.2327026,-9.879779,3959
22086691,0.002814749,0.0010624604,0.0020612048,4013,0,0.021413356,-0.23177823,-9.881674,4013
22090670,0.003037574,-0.00044140042,0.0025875976,3979,0,0.027861608,-0.22985554,-9.874242,3979
22094670,0.0008046595,-0.0009670541,0.0023122118,4000,0,0.03594142,-0.23130707,-9.879582,4000
22098684,-0.00082846405,0.0018129419,0.0008602972,4014,0,0.04190393,-0.22748722,-9.872119,4014
22102675,-0.00036438572,0.00010891685,0.002752082,3991,0,0.02970838,-0.22603552,-9.878965,3991
22106673,0.0007700636,0.0015963418,0.00082619936,3998,0,0.036716286,-0.22838709,-9.889962,3998
22110676,0.0012215695,0.0024489383,0.001777845,4003,0,0.03641132,-0.21484052,-9.903204,4003
22114684,0.00024891214,0.0029862325,0.0010568908,4008,0,0.020424237,-0.2086134,-9.905713,4008
22118693,-0.00018759308,0.0010649915,0.00041896358,4009,0,0.016239567,-0.23076995,-9.89712,4009
22122669,-0.0003885034,2.131622e-06,0.0014796224,3976,0,0.0255326,-0.2312318,-9.894061,3976
22126670,-0.002314984,0.00095821166,0.001000355,4001,0,0.028451059,-0.23317926,-9.892179,4001
22130676,-0.001037028,-0.0004203022,0.0008541961,4006,0,0.012975316,-0.23027445,-9.892355,4006
22134685,0.00017321947,0.0015892218,0.0028593568,4009,0,0.017650072,-0.21775725,-9.899007,4009
22138672,0.0015580336,-0.000110764544,0.0026081237,3987,0,0.028310008,-0.2188226,-9.877892,3987
22142670,0.0011400845,0.00010106492,0.0031569982,3998,0,0.024967596,-0.22938713,-9.8745575,3998
22146692,0.00089091697,0.00084308774,0.0015581812,4022,0,0.026048198,-0.2317081,-9.892115,4022
22150676,0.001840685,0.002025995,0.0010152227,3984,0,0.030415038,-0.23656183,-9.890362,3984
22154678,-6.190045e-05,0.0021280136,0.0016949462,4002,0,0.022148408,-0.251409,-9.893549,4002
22158670,-0.0005023589,1.8572894e-06,0.00095172395,3992,0,0.020593181,-0.23813221,-9.852256,3992
22162669,0.0006985408,-0.0022268442,0.001976813,3999,0,0.017971288,-0.22793885,-9.862909,3999
22166670,-0.001963247,-0.0007565645,0.00236773,4001,0,0.029173784,-0.25734162,-9.852031,4001
22170676,-0.00056524656,0.0019081025,0.0030883632,4006,0,0.051703572,-0.24291028,-9.865717,4006
22174687,-0.0014074624,-0.00075676787,0.0037337008,4011,0,0.046040375,-0.22983243,-9.883119,4011
22178669,7.8182384e-05,-0.0005340817,0.003068195,3982,0,0.041560426,-0.23125635,-9.888685,3982
22182669,0.0023096602,0.00041413767,0.0033418043,4000,0,0.046420645,-0.2240769,-9.887335,4000
22186680,-1.8603576e-05,-0.00084827456,0.003821267,4011,0,0.03937732,-0.2313076,-9.878276,4011
22190676,6.498476e-05,0.0012800742,0.0026485175,3996,0,0.05436137,-0.22262989,-9.878947,3996
22194683,0.00022667156,0.00011397978,0.00018846999,4007,0,0.04466223,-0.22119609,-9.878772,4007
22198684,0.00024147569,0.0020301682,0.00094400905,4001,0,0.04322615,-0.21916102,-9.901966,4001
22202670,-0.00026735963,0.0031972388,0.0021250937,3986,0,0.038628258,-0.19570306,-9.889912,3986
22206719,0.00039606672,0.0028623128,0.003067598,4049,0,0.020810753,-0.20483431,-9.887165,4049
22210670,-0.00079158857,0.00031188683,0.002772078,3951,0,0.024889804,-0.23425978,-9.878414,3951
22214670,-7.989229e-05,0.00074653036,0.0010541008,4000,0,0.038709994,-0.24627982,-9.862656,4000
22218725,0.0007950607,0.0011408261,0.0027573875,4055,0,0.04170951,-0.25200206,-9.879713,4055
22222669,-0.00029978759,0.00087594474,0.00018532792,3944,0,0.03150072,-0.25405812,-9.877006,3944
22225883,6.494578e-05,-0.0011734508,0.0025832772,3214,0,0.037868913,-0.24808864,-9.886903,3214
22229876,-0.00044155534,-0.0006458432,0.003926528,3993,0,0.02597584,-0.24478276,-9.871832,3993
22233104,-0.0010028102,3.0971427e-05,0.0019374504,3228,0,0.031725015,-0.24275908,-9.866527,3228
22237870,-0.0011579674,0.0029264975,-0.00020727125,4766,0,0.04264019,-0.24290812,-9.880953,4766
22241901,0.0003460533,0.0017079611,0.0011457424,4031,0,0.044341408,-0.23084967,-9.872141,4031
22245869,0.0014446338,-0.0009754257,0.002603061,3968,0,0.04128816,-0.22941971,-9.879706,3968
