timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
21992051,247.01724,44.36,98393.0,1.1690716
22081201,246.67638,44.36,98397.0,1.1691191
22092066,246.76094,44.36,98396.0,1.1691072
22102220,247.18636,44.36,98391.0,1.1690478
22123949,246.67638,44.36,98397.0,1.1691191
22134049,246.84813,44.36,98394.99,1.1690953
22144812,246.84813,44.36,98394.99,1.1690953
22165286,246.9327,44.36,98394.0,1.1690835
22176731,247.01724,44.36,98393.0,1.1690716
22186122,247.01724,44.36,98393.0,1.1690716
22208544,246.76094,44.36,98396.0,1.1691072
22219661,246.9327,44.36,98394.0,1.1690835
22229189,246.33553,44.36,98400.99,1.1691666
22250887,247.27354,44.36,98390.0,1.1690359
22261102,246.9327,44.36,98394.0,1.1690835
22272401,246.9327,44.36,98394.0,1.1690835
22293228,247.18636,44.36,98391.0,1.1690478
22304067,247.27354,44.36,98390.0,1.1690359
22314927,246.9327,44.36,98394.0,1.1690835
22336075,246.42007,44.36,98400.0,1.1691548
22346877,246.9327,44.36,98394.0,1.1690835
22356343,247.10179,44.36,98392.0,1.1690598
22377187,246.84813,44.37,98394.99,1.1690953
22388051,246.9327,44.37,98394.0,1.1690835
22399237,246.76094,44.37,98396.0,1.1691072
22420165,247.44266,44.36,98388.0,1.1690122
22431209,246.67638,44.36,98397.0,1.1691191
22441214,246.76094,44.36,98396.0,1.1691072
22463155,246.84813,44.36,98394.99,1.1690953
22474945,246.9327,44.36,98394.0,1.1690835
22484386,246.25098,44.36,98401.99,1.1691785
22505249,247.18636,44.37,98391.0,1.1690478
22516047,247.18636,44.37,98391.0,1.1690478
22527185,246.16377,44.37,98403.0,1.1691904
22552518,246.16377,44.37,98403.0,1.1691904
22563053,246.25098,44.37,98401.99,1.1691785
22576434,246.9327,44.37,98394.0,1.1690835
22599120,246.76094,44.36,98396.0,1.1691072
22611124,246.59183,44.36,98398.0,1.169131
22623159,246.67638,44.36,98397.0,1.1691191
22645138,247.18636,44.35,98391.0,1.1690478
22656060,247.01724,44.35,98393.0,1.1690716
22667088,247.27354,44.35,98390.0,1.1690359
22688049,247.18636,44.35,98391.0,1.1690478
22699075,247.35811,44.35,98388.99,1.169024
22709261,247.44266,44.35,98388.0,1.1690122
22731110,247.01724,44.35,98393.0,1.1690716
22741202,247.44266,44.35,98388.0,1.1690122
22752056,247.01724,44.35,98393.0,1.1690716
22774461,247.10179,44.35,98392.0,1.1690598
22786330,246.76094,44.35,98396.0,1.1691072
22797508,247.18636,44.35,98391.0,1.1690478
22819200,246.67638,44.35,98397.0,1.1691191
22830276,246.76094,44.35,98396.0,1.1691072
22841440,246.67638,44.35,98397.0,1.1691191
22863179,246.84813,44.35,98394.99,1.1690953
22874120,247.01724,44.35,98393.0,1.1690716
22885488,246.59183,44.35,98398.0,1.169131
22907142,246.59183,44.36,98398.0,1.169131
22918443,246.67638,44.36,98397.0,1.1691191
22929577,247.27354,44.36,98390.0,1.1690359
22951103,247.18636,44.35,98391.0,1.1690478
22962117,246.9327,44.35,98394.0,1.1690835
22973639,247.01724,44.35,98393.0,1.1690716
22994099,246.9327,44.36,98394.0,1.1690835
23006422,247.01724,44.36,98393.0,1.1690716
23017532,247.10179,44.36,98392.0,1.1690598
23039129,246.59183,44.36,98398.0,1.169131
23050105,247.18636,44.36,98391.0,1.1690478
23061411,246.33553,44.36,98400.99,1.1691666
23083112,246.67638,44.35,98397.0,1.1691191
23094434,246.59183,44.35,98398.0,1.169131
23105670,246.67638,44.35,98397.0,1.1691191
23127103,246.9327,44.36,98394.0,1.1690835
23138112,246.59183,44.36,98398.0,1.169131
23149391,246.25098,44.36,98401.99,1.1691785
23171256,246.59183,44.35,98398.0,1.169131
23182355,247.10179,44.35,98392.0,1.1690598
23193938,246.84813,44.35,98394.99,1.1690953
23215130,247.18636,44.36,98391.0,1.1690478
23226720,246.9327,44.36,98394.0,1.1690835
23238616,247.18636,44.36,98391.0,1.1690478
23260062,246.84813,44.36,98394.99,1.1690953
23271094,246.67638,44.36,98397.0,1.1691191
23282042,247.10179,44.36,98392.0,1.1690598
23304068,247.35811,44.35,98388.99,1.169024
