timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
21990670,0.010196709,-0.0035619983,0.013627221,0.9998488,0.0006040369,0.00013343609,0.01598219,0.23893975,0.61613625,-0.034018308,3.2946255e-06,5.7741604e-06,1.5166298e-05,-0.0002981517,0.00030503413,-0.0009938347,0.05757115,-4.9174966e-09,0.111542396,0.0,0.0,0.0,0.0,0.0,7.1042186e-11,8.904437e-06,0.0007805527,4.9500045e-06,7.7490324e-05,7.746302e-05,2.229809e-06,0.00040240973,0.00040245507,0.00034302316,1.9610196e-05,1.9611374e-05,1.8064586e-05,2.0736662e-11,2.0737759e-11,3.8645115e-11,1.8352671e-06,1.833615e-06,5.0006502e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0062627126,0.004250245,0.0011070588,0.0,0.001824766,0.04737897,0.0,0.0,0.0,0.01602,0,0,0,831,24,0,0,0
22190676,0.01018096,-0.0035945135,0.013705961,0.9998478,0.0009118242,-0.0001041287,0.012283053,0.23898178,0.61609095,-0.034959916,3.2845817e-06,5.8020796e-06,1.5160684e-05,-0.00030749248,0.0003165684,-0.0009934617,0.05757115,-4.9174966e-09,0.111542396,0.0,0.0,0.0,0.0,0.0,7.0751585e-11,8.728781e-06,0.00055439846,4.8579964e-06,7.743472e-05,7.740407e-05,2.2255253e-06,0.000336505,0.00033653027,0.0002931138,1.314846e-05,1.3148939e-05,1.2407602e-05,2.0079948e-11,2.0080273e-11,3.7118676e-11,1.835082e-06,1.833356e-06,5.0007095e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005128099,0.0035224427,0.00019182108,0.0,0.0024688335,0.03869099,0.0,0.0,0.0,0.01602,0,0,0,831,24,0,0,0
22397910,0.01016988,-0.0036006868,0.013743676,0.9998474,0.0006180612,0.00046657055,0.012847503,0.23898199,0.6161172,-0.034929037,3.2892206e-06,5.8322034e-06,1.515868e-05,-0.00031420696,0.0003251689,-0.0009932249,0.05757115,-4.9174966e-09,0.111542396,0.0,0.0,0.0,0.0,0.0,7.1898e-11,8.789813e-06,0.0009581475,4.818769e-06,7.7423036e-05,7.7389624e-05,2.2221782e-06,0.0003478592,0.0003478795,0.00030181115,1.370887e-05,1.3709298e-05,1.2855045e-05,1.9605739e-11,1.9605378e-11,3.5832493e-11,1.8349169e-06,1.8331284e-06,5.0007813e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0052362364,0.0035853933,0.0003325037,0.0,0.0025035618,0.037586465,0.0,0.0,0.0,0.01602,0,0,0,831,24,0,0,0
22597872,0.010150844,-0.0036700133,0.013799843,0.9998466,0.0002559623,0.0005826594,0.013887369,0.23884904,0.6161899,-0.03479233,3.2839444e-06,5.8566543e-06,1.5118497e-05,-0.00032128204,0.00033415772,-0.0009929952,0.05757115,-4.9174966e-09,0.111542396,0.0,0.0,0.0,0.0,0.0,1.2612127e-08,0.0001340282,0.0022101067,4.7354797e-06,7.740846e-05,7.7372e-05,2.218992e-06,0.00034756007,0.00034757715,0.00030183472,1.3519611e-05,1.35199525e-05,1.2656923e-05,1.9149335e-11,1.914828e-11,3.4504694e-11,1.8347506e-06,1.8328918e-06,5.0008527e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005199958,0.003557657,0.011780925,0.0,0.004518383,0.038554188,0.0,0.0,0.0,0.01602,0,0,0,831,24,0,0,0
22805104,0.009305886,-0.0036722487,0.013833271,0.99985427,-0.0002213209,0.0006532394,0.014594686,0.23887037,0.61622834,-0.03467027,3.2774226e-06,5.849564e-06,1.5059118e-05,-0.000330155,0.00034474587,-0.0009927308,0.05757115,-4.9174966e-09,0.111542396,0.0,0.0,0.0,0.0,0.0,9.423654e-09,0.00012486748,0.002208881,4.6677483e-06,7.738713e-05,7.7347024e-05,2.215483e-06,0.00033486364,0.000334875,0.00029235336,1.297258e-05,1.2972825e-05,1.2203597e-05,1.867775e-11,1.8676097e-11,3.326668e-11,1.8345595e-06,1.8326299e-06,5.0009252e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0050936635,0.0034933647,0.018973108,0.0,0.0008732651,0.045472857,0.0,0.0,0.0,0.01602,0,0,0,831,24,0,0,0
23005090,0.010529015,-0.003800609,0.013670353,0.99984396,-0.0013012603,-0.0007083316,0.013255258,0.23876402,0.61623967,-0.03468224,3.279369e-06,5.862799e-06,1.5103732e-05,-0.00033858515,0.00035470398,-0.0009924942,0.05757115,-4.9174966e-09,0.111542396,0.0,0.0,0.0,0.0,0.0,3.000757e-08,0.00024049425,0.0033600407,4.624282e-06,7.737673e-05,7.733522e-05,2.2123606e-06,0.00034569582,0.000345705,0.00030067694,1.3698584e-05,1.3698787e-05,1.28391675e-05,1.829658e-11,1.8294427e-11,3.2216937e-11,1.8343661e-06,1.8323827e-06,5.0009987e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.00523425,0.0035831784,0.010027835,0.0,0.002602185,0.043069717,0.0,0.0,0.0,0.01602,0,0,0,831,24,0,0,0
23205075,0.010063849,-0.0038356823,0.012961106,0.9998581,0.0011176907,-0.0025047357,0.011459728,0.23860289,0.6162967,-0.035053995,3.2410899e-06,5.8491696e-06,1.5031352e-05,-0.000348395,0.00036575017,-0.0009922569,0.05757115,-4.9174966e-09,0.111542396,0.0,0.0,0.0,0.0,0.0,3.3331343e-08,0.00030667827,0.0039381417,4.5186057e-06,7.735648e-05,7.7312194e-05,2.2077945e-06,0.0003315992,0.00033160864,0.00028988012,1.2325209e-05,1.2325345e-05,1.1599401e-05,1.7888677e-11,1.7886002e-11,3.102778e-11,1.8341457e-06,1.8321061e-06,5.0010712e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0049649323,0.0034057894,0.01838147,0.0,0.0050921645,0.03790034,0.0,0.0,0.0,0.01602,0,0,0,831,24,0,0,0
23408290,0.009394817,-0.0039656893,0.012883819,0.999865,-0.0016443897,0.00079748756,0.012440485,0.23863254,0.6160103,-0.03508575,3.2022233e-06,5.8356277e-06,1.5031336e-05,-0.0003572494,0.00037447814,-0.000992068,0.05757115,-4.9174966e-09,0.111542396,0.0,0.0,0.0,0.0,0.0,3.955814e-08,0.0003556307,0.0046242196,4.452715e-06,7.733337e-05,7.7288845e-05,2.2047443e-06,0.0003339291,0.00033393918,0.00029178942,1.27298335e-05,1.27299945e-05,1.196273e-05,1.7531653e-11,1.752858e-11,3.0023567e-11,1.8339097e-06,1.8318741e-06,5.001142e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005045773,0.003458718,0.0064655617,0.0,0.0022339525,0.038593594,0.0,0.0,0.0,0.01602,0,0,0,831,24,0,0,0
23608270,0.009597257,-0.003931554,0.013240081,0.9998586,-0.0024093483,0.0011732617,0.01252478,0.2386983,0.61592823,-0.035038162,3.1969096e-06,5.821149e-06,1.5218037e-05,-0.00036604487,0.0003807768,-0.0009920748,0.05757115,-4.9174966e-09,0.111542396,0.0,0.0,0.0,0.0,0.0,5.0427186e-08,0.00042585935,0.005133438,4.4265103e-06,7.721756e-05,7.717617e-05,2.2023357e-06,0.0003525846,0.00035259366,0.0003070623,1.4235152e-05,1.423534e-05,1.3323145e-05,1.721991e-11,1.7216565e-11,2.9191666e-11,1.8331891e-06,1.8312273e-06,5.001199e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0053357747,0.0036500883,0.017017853,0.0,0.0036503358,0.039925802,0.0,0.0,0.0,0.01602,0,0,0,831,24,0,0,0
23815484,0.009351311,-0.003669832,0.01309326,0.99986386,-0.00022314154,0.0008859794,0.014038178,0.23866957,0.61611855,-0.03506034,3.2021564e-06,5.803536e-06,1.5229455e-05,-0.00037553484,0.00038667195,-0.0009922469,0.05757115,-4.9174966e-09,0.111542396,0.0,0.0,0.0,0.0,0.0,5.070677e-08,0.0004729006,0.0055778567,4.376211e-06,7.702102e-05,7.698341e-05,2.1984151e-06,0.00033920057,0.00033921,0.00029645668,1.3520461e-05,1.3520619e-05,1.2716107e-05,1.6867027e-11,1.6863436e-11,2.8303474e-11,1.8320696e-06,1.83021e-06,5.0012073e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005200104,0.0035659652,0.005917691,0.0,0.0026905197,0.040117346,0.0,0.0,0.0,0.01602,0,0,0,831,24,0,0,0
