timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
22081165,inf,1,0,0,0,0
23100059,inf,1,0,0,0,0
24116405,inf,1,0,0,0,0
25129170,inf,1,0,0,0,0
26144770,inf,1,0,0,0,0
27149165,inf,1,0,0,0,0
28163058,inf,1,0,0,0,0
29172866,inf,1,0,0,0,0
30189205,inf,1,0,0,0,0
31199056,inf,1,0,0,0,0
32210203,inf,1,0,0,0,0
33219113,inf,1,0,0,0,0
34230114,inf,1,0,0,0,0
35241170,inf,1,0,0,0,0
37264336,inf,1,0,0,0,0
38278300,inf,1,0,0,0,0
39289773,inf,1,0,0,0,0
40300058,inf,1,0,0,0,0
41316057,inf,1,0,0,0,0
42325297,inf,1,0,0,0,0
43340171,inf,1,0,0,0,0
44347070,inf,1,0,0,0,0
45357125,inf,1,0,0,0,0
46366751,inf,1,0,0,0,0
47378057,inf,1,0,0,0,0
48380167,inf,1,0,0,0,0
49380503,inf,1,0,0,0,0
50389185,inf,1,0,0,0,0
51402358,inf,1,0,0,0,0
52406173,inf,1,0,0,0,0
53420062,inf,1,0,0,0,0
54425560,inf,1,0,0,0,0
55432040,inf,1,0,0,0,0
56444735,inf,1,0,0,0,0
57454058,inf,1,0,0,0,0
58461151,inf,1,0,0,0,0
59473575,inf,1,0,0,0,0
60480831,inf,1,0,0,0,0
61500061,inf,1,0,0,0,0
62507221,inf,1,0,0,0,0
62739527,inf,0,0,1,0,0
63749136,inf,0,0,1,0,0
64380237,inf,0,0,0,1,0
64421293,inf,0,0,1,0,0
65410104,inf,0,0,0,0,0
66420097,inf,0,0,0,0,0
67430894,inf,0,0,0,0,0
68439968,inf,0,0,0,0,0
69449395,inf,0,0,0,0,0
70462099,inf,0,0,0,0,0
71473182,inf,0,0,0,0,0
72488203,inf,0,0,0,0,0
73495818,inf,0,0,0,0,0
74507583,inf,0,0,0,0,0
75519059,inf,0,0,0,0,0
76531522,inf,0,0,0,0,0
77544408,inf,0,0,0,0,0
78553788,inf,0,0,0,0,0
79564397,inf,0,0,0,0,0
80580204,inf,0,0,0,0,0
81591059,inf,0,0,0,0,0
82600065,inf,0,0,0,0,0
83615093,inf,0,0,0,0,0
84624064,inf,0,0,0,0,0
85637625,inf,0,0,0,0,0
86645465,inf,0,0,0,0,0
87657149,inf,0,0,0,0,0
88665540,inf,0,0,0,0,0
89674101,inf,0,0,0,0,0
90685192,inf,0,0,0,0,0
91692059,inf,0,0,0,0,0
92708047,inf,0,0,0,0,0
93722947,inf,0,0,0,0,0
94732062,inf,0,0,0,0,0
95742062,inf,0,0,0,0,0
96755163,inf,0,0,0,0,0
97763065,inf,0,0,0,0,0
98776224,inf,0,0,0,0,0
99788059,inf,0,0,0,0,0
100800604,inf,0,0,0,0,0
101815858,inf,0,0,0,0,0
102832060,inf,0,0,0,0,0
103839072,inf,0,0,0,0,0
104849111,inf,0,0,0,0,0
105858880,inf,0,0,0,0,0
106864673,inf,0,0,0,0,0
108885148,inf,0,0,0,0,0
109896171,inf,0,0,0,0,0
110903143,inf,0,0,0,0,0
111909481,inf,0,0,0,0,0
112915539,inf,0,0,0,0,0
113920065,inf,0,0,0,0,0
114925451,inf,0,0,0,0,0
115938126,inf,0,0,0,0,0
116953350,inf,0,0,0,0,0
117960632,inf,0,0,0,0,0
118968679,inf,0,0,0,0,0
119985509,inf,0,0,0,0,0
120995059,inf,0,0,0,0,0
122002428,inf,0,0,0,0,0
123011419,inf,0,0,0,0,0
124020343,inf,0,0,0,0,0
125026798,inf,0,0,0,0,0
126039159,inf,0,0,0,0,0
127040657,inf,0,0,0,0,0
128051061,inf,0,0,0,0,0
129064193,inf,0,0,0,0,0
130076214,inf,0,0,0,0,0
131089111,inf,0,0,0,0,0
132101452,inf,0,0,0,0,0
133111059,inf,0,0,0,0,0
134119931,inf,0,0,0,0,0
135127038,inf,0,0,0,0,0
136131096,inf,0,0,0,0,0
137138114,inf,0,0,0,0,0
138149383,inf,0,0,0,0,0
139159065,inf,0,0,0,0,0
140168709,inf,0,0,0,0,0
141180065,inf,0,0,0,0,0
142189263,inf,0,0,0,0,0
143193137,inf,0,0,0,0,0
144203060,inf,0,0,0,0,0
145214060,inf,0,0,0,0,0
146219373,inf,0,0,0,0,0
147236148,inf,0,0,0,0,0
148242060,inf,0,0,0,0,0
149249264,inf,0,0,0,0,0
150260171,inf,0,0,0,0,0
152281591,inf,0,0,0,0,0
153292437,inf,0,0,0,0,0
154304183,inf,0,0,0,0,0
155321172,inf,0,0,0,0,0
156330791,inf,0,0,0,0,0
157341430,inf,0,0,0,0,0
158350173,inf,0,0,0,0,0
159358116,inf,0,0,0,0,0
160369772,inf,0,0,0,0,0
161380179,inf,0,0,0,0,0
162394062,inf,0,0,0,0,0
163407034,inf,0,0,0,0,0
164417145,inf,0,0,0,0,0
165430059,inf,0,0,0,0,0
166435156,inf,0,0,0,0,0
167443171,inf,0,0,0,0,0
