timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
22094670,0,0.0,0.0,0.23951873,0.616126,-0.035175633,0.24050389,0.60899144,-0.2548081,0.0018055247,0.0001733594,0.019820651,0.007239329,0.0008437185,-0.003844313,0.00022075027,-0.0023789757,0.0051703868,0.0473521,3.1213267,0.0,0.1006636,-0.019820651,0.005739381,0.003923709,0.026999662,0.017738555,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
22190676,0,0.0,0.0,0.23956823,0.61598295,-0.03522319,0.24050389,0.60899144,-0.2548081,0.0018722351,0.0002227485,0.019155493,0.0063494635,0.0008437185,-0.003844313,0.00022075027,-0.021220667,-0.0027382765,0.048223715,3.1213436,0.0,0.10026327,-0.019155493,0.005128099,0.0035224427,0.025942924,0.017120566,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
22293875,0,0.0,0.0,0.23956756,0.61589664,-0.03529797,0.24050389,0.60899144,-0.2548081,0.0013464711,0.00038975297,0.018812895,0.0058832155,0.0008437185,-0.003844313,0.00022075027,-0.0035549374,-0.0040616384,0.052022085,3.121343,0.0,0.1003529,-0.018812895,0.00517696,0.003549287,0.026231537,0.017289441,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
22397910,0,0.0,0.0,0.23950699,0.61583793,-0.035264097,0.24050389,0.60899144,-0.2548081,0.0010982023,5.5204764e-05,0.019696387,0.006721086,0.0008437185,-0.003844313,0.00022075027,-0.0020732915,0.012178667,0.04025176,3.121366,0.0,0.10033506,-0.019696387,0.0052362364,0.0035853933,0.02637686,0.017372712,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
22501870,0,0.0,0.0,0.23942137,0.6157948,-0.035180334,0.24050389,0.60899144,-0.2548081,0.00016301665,-0.0019252743,0.020405518,0.007406086,0.0008437185,-0.003844313,0.00022075027,0.12744936,-0.5533141,0.1016156,3.1213214,0.0,0.10022923,-0.020405518,0.005138078,0.003517876,0.026268294,0.017312322,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
22605869,0,0.0,0.0,0.23929754,0.61580026,-0.03490286,0.24050389,0.60899144,-0.2548081,-8.358158e-05,0.0012347612,0.02125063,0.0083227,0.0008437185,-0.003844313,0.00022075027,-0.025016434,-0.09190206,0.025213255,3.1229572,0.0,0.10022342,-0.02125063,0.0053547258,0.0036566749,0.026769402,0.017607575,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
22701891,0,0.0,0.0,0.23914403,0.61572945,-0.034583483,0.24050389,0.60899144,-0.2548081,0.0006347388,-0.0017423223,0.020471636,0.007628937,0.0008437185,-0.003844313,0.00022075027,-0.026489269,-0.12084442,-0.018661862,3.1223302,0.0,0.1,-0.020471636,0.005322571,0.0036394808,0.026497632,0.01745595,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
22805104,0,0.0,0.0,0.2390291,0.6157527,-0.034318678,0.24050389,0.60899144,-0.2548081,0.00011498916,0.0011774882,0.020125512,0.007325755,0.0008437185,-0.003844313,0.00022075027,0.11050295,0.24902973,0.060134515,3.1209223,0.0,0.1,-0.020125512,0.0050936635,0.0034933647,0.025879309,0.017098343,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
22909076,0,0.0,0.0,0.23884042,0.6157634,-0.034080245,0.24050389,0.60899144,-0.2548081,-0.0020951135,0.0029316265,0.02004059,0.00722758,0.0008437185,-0.003844313,0.00022075027,-0.17000733,0.5792941,-0.16994007,3.1206048,0.0,0.1,-0.02004059,0.005226032,0.0035791262,0.026208736,0.017292209,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
23013070,0,0.0,0.0,0.23863298,0.616085,-0.033988267,0.24050389,0.60899144,-0.2548081,-0.0016853362,-0.0010866936,0.018378157,0.0054849833,0.0008437185,-0.003844313,0.00022075027,-0.66265786,-0.37337908,0.061100278,3.1213474,0.0,0.1,-0.018378157,0.0053885644,0.0036820115,0.026697524,0.017575197,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
