timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
236412624,inf,0,0,0,0,0
237422086,inf,0,0,0,0,0
238432645,inf,0,0,0,0,0
240451770,inf,0,0,0,0,0
241461102,inf,0,0,0,0,0
242472772,inf,0,0,0,0,0
243483723,inf,0,0,0,0,0
244493099,inf,0,0,0,0,0
245502615,inf,0,0,0,0,0
246517761,inf,0,0,0,0,0
247532211,inf,0,0,0,0,0
248550060,inf,0,0,0,0,0
249562179,inf,0,0,0,0,0
250570176,inf,0,0,0,0,0
251579070,inf,0,0,0,0,0
252580391,inf,0,0,0,0,0
253591156,inf,0,0,0,0,0
254599184,inf,0,0,0,0,0
255610059,inf,0,0,0,0,0
256612249,inf,0,0,0,0,0
257625114,inf,0,0,0,0,0
258629068,inf,0,0,0,0,0
259640186,inf,0,0,0,0,0
260654868,inf,0,0,0,0,0
261662062,inf,0,0,0,0,0
262680207,inf,0,0,0,0,0
263687361,inf,0,0,0,0,0
264698067,inf,0,0,0,0,0
265706137,inf,0,0,0,0,0
266714567,inf,0,0,0,0,0
267718123,inf,0,0,0,0,0
268723248,inf,0,0,0,0,0
269729576,inf,0,0,0,0,0
270736221,inf,0,0,0,0,0
271741094,inf,0,0,0,0,0
272751355,inf,0,0,0,0,0
274773263,inf,0,0,0,0,0
275779521,inf,0,0,0,0,0
276788163,inf,0,0,0,0,0
277802069,inf,0,0,0,0,0
278811154,inf,0,0,0,0,0
279830162,inf,0,0,0,0,0
280838075,inf,0,0,0,0,0
281846116,inf,0,0,0,0,0
282854100,inf,0,0,0,0,0
283860354,inf,0,0,0,0,0
284869062,inf,0,0,0,0,0
285879197,inf,0,0,0,0,0
286890115,inf,0,0,0,0,0
287897061,inf,0,0,0,0,0
288903841,inf,0,0,0,0,0
289909204,inf,0,0,0,0,0
290920209,inf,0,0,0,0,0
291931177,inf,0,0,0,0,0
292941178,inf,0,0,0,0,0
293952230,inf,0,0,0,0,0
294963366,inf,0,0,0,0,0
295979482,inf,0,0,0,0,0
296994191,inf,0,0,0,0,0
298007175,inf,0,0,0,0,0
299018060,inf,0,0,0,0,0
300023060,inf,0,0,0,0,0
301033366,inf,0,0,0,0,0
302043218,inf,0,0,0,0,0
303056395,inf,0,0,0,0,0
304062059,inf,0,0,0,0,0
305074076,inf,0,0,0,0,0
306083063,inf,0,0,0,0,0
307093577,inf,0,0,0,0,0
308104825,inf,0,0,0,0,0
309115807,inf,0,0,0,0,0
310125065,inf,0,0,0,0,0
311135351,inf,0,0,0,0,0
312144383,inf,0,0,0,0,0
313159554,inf,0,0,0,0,0
314165072,inf,0,0,0,0,0
315179330,inf,0,0,0,0,0
316193931,inf,0,0,0,0,0
317203059,inf,0,0,0,0,0
318220115,inf,0,0,0,0,0
319238201,inf,0,0,0,0,0
320247345,inf,0,0,0,0,0
321254686,inf,0,0,0,0,0
322263287,inf,0,0,0,0,0
323274233,inf,0,0,0,0,0
324281118,inf,0,0,0,0,0
326303059,inf,0,0,0,0,0
327316339,inf,0,0,0,0,0
328326059,inf,0,0,0,0,0
329341200,inf,0,0,0,0,0
330353243,inf,0,0,0,0,0
331362061,inf,0,0,0,0,0
332375650,inf,0,0,0,0,0
333387641,inf,0,0,0,0,0
334395060,inf,0,0,0,0,0
335400187,inf,0,0,0,0,0
336415059,inf,0,0,0,0,0
337423060,inf,0,0,0,0,0
338434176,inf,0,0,0,0,0
339443960,inf,0,0,0,0,0
340455177,inf,0,0,0,0,0
341471064,inf,0,0,0,0,0
342480112,inf,0,0,0,0,0
343486088,inf,0,0,0,0,0
344495184,inf,0,0,0,0,0
345507196,inf,0,0,0,0,0
347521363,inf,0,0,0,0,0
348525093,inf,0,0,0,0,0
349534191,inf,0,0,0,0,0
350545148,inf,0,0,0,0,0
352565342,inf,0,0,0,0,0
353574107,inf,0,0,0,0,0
354584188,inf,0,0,0,0,0
355594108,inf,0,0,0,0,0
356604215,inf,0,0,0,0,0
357614183,inf,0,0,0,0,0
358628203,inf,0,0,0,0,0
359646774,inf,0,0,0,0,0
360659721,inf,0,0,0,0,0
361673282,inf,0,0,0,0,0
362686552,inf,0,0,0,0,0
363698919,inf,0,0,0,0,0
364714410,inf,0,0,0,0,0
365724138,inf,0,0,0,0,0
366736166,inf,0,0,0,0,0
367743061,inf,0,0,0,0,0
368763064,inf,0,0,0,0,0
369782508,inf,0,0,0,0,0
370794774,inf,0,0,0,0,0
371804739,inf,0,0,0,0,0
372809227,inf,0,0,0,0,0
373820349,inf,0,0,0,0,0
374826059,inf,0,0,0,0,0
375836827,inf,0,0,0,0,0
376845060,inf,0,0,0,0,0
377854198,inf,0,0,0,0,0
378863059,inf,0,0,0,0,0
379873915,inf,0,0,0,0,0
380879745,inf,0,0,0,0,0
381885077,inf,0,0,0,0,0
382894106,inf,0,0,0,0,0
383902072,inf,0,0,0,0,0
384915335,inf,0,0,0,0,0
385920658,inf,0,0,0,0,0
386925059,inf,0,0,0,0,0
387936176,inf,0,0,0,0,0
388946071,inf,0,0,0,0,0
389963245,inf,0,0,0,0,0
391982387,inf,0,0,0,0,0
392991199,inf,0,0,0,0,0
393998667,inf,0,0,0,0,0
395006895,inf,0,0,0,0,0
396017779,inf,0,0,0,0,0
397034142,inf,0,0,0,0,0
398044339,inf,0,0,0,0,0
399059060,inf,0,0,0,0,0
400070042,inf,0,0,0,0,0
401083059,inf,0,0,0,0,0
402092112,inf,0,0,0,0,0
403110116,inf,0,0,0,0,0
404116432,inf,0,0,0,0,0
405123382,inf,0,0,0,0,0
406131198,inf,0,0,0,0,0
407141355,inf,0,0,0,0,0
408149072,inf,0,0,0,0,0
409156648,inf,0,0,0,0,0
410164389,inf,0,0,0,0,0
411174062,inf,0,0,0,0,0
412181562,inf,0,0,0,0,0
413194134,inf,0,0,0,0,0
414205215,inf,0,0,0,0,0
415216291,inf,0,0,0,0,0
416226059,inf,0,0,0,0,0
417237233,inf,0,0,0,0,0
418246157,inf,0,0,0,0,0
419250121,inf,0,0,0,0,0
420258062,inf,0,0,0,0,0
421265059,inf,0,0,0,0,0
422277124,inf,0,0,0,0,0
423285075,inf,0,0,0,0,0
424297105,inf,0,0,0,0,0
425310060,inf,0,0,0,0,0
426319408,inf,0,0,0,0,0
427332200,inf,0,0,0,0,0
428343603,inf,0,0,0,0,0
429351063,inf,0,0,0,0,0
430357173,inf,0,0,0,0,0
431373113,inf,0,0,0,0,0
432383060,inf,0,0,0,0,0
433396190,inf,0,0,0,0,0
434404139,inf,0,0,0,0,0
434676171,inf,0,0,0,0,1
434864158,inf,0,0,0,0,0
435370885,inf,0,0,1,0,0
435433098,inf,0,0,0,0,0
436147060,inf,0,0,1,0,0
436422668,inf,0,0,0,1,0
436758585,inf,1,0,0,0,0
438775349,inf,1,0,0,0,0
