timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
138963315,0.00076464034,0.00034218258,0.002103902,0.024851818,-0.002009337,-0.0020655745,-0.9996871,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
138991289,-0.00021830897,-0.0024926271,-0.0001363001,0.02484185,-0.0020275733,-0.0020556145,-0.99968725,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139023308,0.0006489948,-0.0011330207,0.0016780572,0.02484541,-0.0020361878,-0.0020484824,-0.99968714,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139055272,0.0016836643,0.00058808865,-0.0022644554,0.024855966,-0.0020529453,-0.00206562,-0.9996868,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139087277,-0.0012515011,0.0009846747,0.0016048299,0.024860661,-0.0020515234,-0.0020505388,-0.9996867,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139119269,9.781291e-05,-0.0017557468,-0.0010984087,0.024855483,-0.0020517858,-0.0020416845,-0.99968684,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139151270,-0.0017163774,0.0008851675,-0.0005288954,0.024860876,-0.0020573705,-0.0020280236,-0.99968684,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139183310,1.6751277e-05,-0.0012294387,-0.000462092,0.024859685,-0.0020607281,-0.0020201646,-0.9996868,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139215279,-0.0007326014,-0.002203627,0.0011325781,0.024855917,-0.0020719361,-0.0020193537,-0.9996869,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139243367,0.0011668575,-0.000581712,-0.0005568896,0.02486265,-0.0020697266,-0.0020291838,-0.9996868,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139275270,0.005610219,7.8710495e-05,0.011425766,0.024898265,-0.0020803334,-0.0020238706,-0.9996858,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139307270,-0.015616295,-0.028091077,0.0074731023,0.025180899,-0.002102329,-0.0019154083,-0.99967885,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139339269,0.033563048,0.020855201,-0.01163564,0.025059769,-0.0020303659,-0.0019536398,-0.99968207,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139371294,0.019695606,0.08718098,-0.026399488,0.024731752,-0.0019520841,-0.0021478413,-0.99969,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139403301,-0.015216796,0.036757324,0.016092755,0.024788335,-0.0019743561,-0.0020526245,-0.9996887,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139435270,-0.040529698,-0.024277996,0.013923411,0.025122155,-0.0019866372,-0.0017832597,-0.9996808,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139467270,-0.029732633,-0.008236324,-0.016610427,0.024980905,-0.0020507635,-0.0019223633,-0.99968404,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139495297,0.012884153,-0.03885718,-0.00876955,0.024717772,-0.0020623477,-0.0021976212,-0.99968994,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139527276,-0.02195558,0.0036336342,0.017425587,0.024800478,-0.0019989084,-0.0020505206,-0.9996883,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139559270,-0.0029857142,-0.0032161095,0.013064902,0.025076648,-0.0020173523,-0.001835371,-0.9996819,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139591269,0.020377377,-0.020661108,-0.012289279,0.02505054,-0.0020429543,-0.0019726458,-0.9996821,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139623312,0.0024702644,-0.010689141,-0.016292803,0.024767742,-0.0020026674,-0.0021171453,-0.99968904,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139655325,-0.0060202717,0.015045582,0.005498255,0.024719017,-0.0019414489,-0.002025939,-0.9996906,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139687300,-0.007072597,-0.010201286,0.007229756,0.024843192,-0.0019983342,-0.0019328577,-0.99968755,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139719270,-0.0014471959,-0.0028618614,-0.011101784,0.024745837,-0.0019606368,-0.0019068308,-0.9996901,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139747301,-0.030571463,-0.022860225,0.010554573,0.024731902,-0.001981107,-0.0020899426,-0.99969,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139779270,-0.0015626791,0.025814943,0.03998694,0.025075672,-0.0019280919,-0.001913255,-0.9996819,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139811277,-0.0449743,-0.037013534,0.014567229,0.025491543,-0.0018348306,-0.0013965899,-0.9996724,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139843294,-0.0024835977,-0.04363125,-0.036174726,0.02514528,-0.0017444484,-0.0016444323,-0.999681,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139874470,-0.059564188,-0.053830042,0.007390099,0.024770595,-0.0017883134,-0.0017493571,-0.9996901,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139906470,-0.053428505,-0.020209309,0.013306409,0.025017073,-0.001714405,-0.0013880815,-0.9996846,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139939275,0.045700066,0.04496566,-0.007183547,0.024754316,-0.0015418975,-0.0016988933,-0.999691,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
139970479,-0.028570455,-0.023630248,0.015331962,0.024922675,-0.0016405055,-0.0021691017,-0.9996857,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
140002478,0.0063896775,-0.036126062,-0.028841196,0.024774687,-0.0016791605,-0.0018582356,-0.99969,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
140031282,0.054435313,0.027788779,-0.0059383935,0.02454152,-0.0017628111,-0.0022020058,-0.9996948,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
140065715,-0.053173408,-0.05226308,0.010140879,0.02467227,-0.0017990075,-0.0020579132,-0.9996919,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
140093714,0.042265445,-0.046578526,0.019599926,0.02482134,-0.001796548,-0.0016212437,-0.999689,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
140126491,0.0063409717,-0.024166927,0.006285661,0.024979146,-0.0017159235,-0.0020135683,-0.9996845,-0.4518888,-0.0037928317,0.0027809043,-0.8920619,3
