timestamp,load,ram_usage
137883660,0.6289954,0.8070283
138886798,0.70160985,0.85059816
139889705,0.7188622,0.85059816
140890126,0.701704,0.85059816
141892134,0.6995045,0.848491
142893266,0.7006849,0.848491
143893274,0.6954589,0.8487629
144896238,0.70209694,0.8487629
145899708,0.7112936,0.8480832
146901750,0.7106325,0.85059816
147902271,0.7092066,0.85059816
148903826,0.71198404,0.85059816
149905559,0.71420115,0.85059816
150906595,0.7100531,0.848491
151909335,0.71092635,0.848491
152910156,0.70503193,0.8487629
153914758,0.70958924,0.8487629
154916904,0.7098326,0.8487629
155919550,0.7068596,0.85059816
156920422,0.70972484,0.85059816
157920273,0.7157564,0.85059816
158922728,0.7087636,0.85059816
159922179,0.71498096,0.848491
160922476,0.71204853,0.8528412
161924807,0.70805085,0.85542417
162925251,0.70203185,0.85542417
163927439,0.7069042,0.85542417
164928244,0.70517457,0.85474443
165928247,0.70984983,0.8572594
166929349,0.71067286,0.8572594
167930945,0.706401,0.8572594
168932771,0.71243525,0.8572594
169936658,0.7144549,0.85515225
170942069,0.71138203,0.85515225
171943472,0.7136729,0.85542417
172946959,0.7189704,0.85542417
173948281,0.710396,0.85474443
174949405,0.7095214,0.8572594
175949964,0.7016516,0.8572594
176951482,0.7046845,0.8572594
177952894,0.70765257,0.8572594
178953277,0.7134826,0.85515225
179959680,0.71687126,0.85515225
180960347,0.7136533,0.85542417
181962772,0.7142847,0.85556006
182962367,0.7140478,0.85542417
183963303,0.7166356,0.8572594
184964991,0.7164173,0.8572594
185966567,0.71631026,0.8572594
186970708,0.7120062,0.8572594
187983717,0.71248364,0.85515225
188984249,0.7064471,0.85515225
189985177,0.7104397,0.85542417
190987841,0.71322775,0.85542417
191990541,0.71013653,0.85542417
192991306,0.71152467,0.85474443
193992209,0.71145856,0.8572594
194994506,0.7145419,0.8572594
195998625,0.71169174,0.8572594
196999416,0.7143936,0.8572594
198000369,0.7104157,0.85515225
199001127,0.7089993,0.85515225
200002127,0.70975626,0.85542417
201005857,0.71008456,0.85542417
202009454,0.70549667,0.85474443
203012469,0.70940894,0.8572594
204013242,0.70407224,0.8572594
