timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
139363158,5.091797,0.0,0,0,1,0,0,0,0
139873169,5.0950193,0.0,0,0,1,0,0,0,0
140373171,5.0869627,0.0,0,0,1,0,0,0,0
140873144,5.093408,0.0,0,0,1,0,0,0,0
141373144,5.0869627,0.0,0,0,1,0,0,0,0
141873154,5.0950193,0.0,0,0,1,0,0,0,0
142373145,5.0966306,0.0,0,0,1,0,0,0,0
142883160,5.088574,0.0,0,0,1,0,0,0,0
143383159,5.091797,0.0,0,0,1,0,0,0,0
143883190,5.0966306,0.0,0,0,1,0,0,0,0
144383153,5.0950193,0.0,0,0,1,0,0,0,0
144883187,5.091797,0.0,0,0,1,0,0,0,0
145383173,5.082129,0.0,0,0,1,0,0,0,0
145893158,5.078906,0.0,0,0,1,0,0,0,0
146393157,5.078906,0.0,0,0,1,0,0,0,0
146893153,5.0756836,0.0,0,0,1,0,0,0,0
147393144,5.069238,0.0,0,0,1,0,0,0,0
147893187,5.062793,0.0,0,0,1,0,0,0,0
148393152,5.0515137,0.0,0,0,1,0,0,0,0
148893147,5.041846,0.0,0,0,1,0,0,0,0
149393153,5.0482907,0.0,0,0,1,0,0,0,0
149893184,5.0450683,0.0,0,0,1,0,0,0,0
150393160,5.038623,0.0,0,0,1,0,0,0,0
150893144,5.038623,0.0,0,0,1,0,0,0,0
151393144,5.024121,0.0,0,0,1,0,0,0,0
151903165,5.0321774,0.0,0,0,1,0,0,0,0
152403154,5.030566,0.0,0,0,1,0,0,0,0
152903147,5.0354004,0.0,0,0,1,0,0,0,0
153403161,5.0321774,0.0,0,0,1,0,0,0,0
153903162,5.0354004,0.0,0,0,1,0,0,0,0
154413144,5.017676,0.0,0,0,1,0,0,0,0
154913171,5.019287,0.0,0,0,1,0,0,0,0
155413159,5.024121,0.0,0,0,1,0,0,0,0
155913155,5.0225096,0.0,0,0,1,0,0,0,0
156413150,5.024121,0.0,0,0,1,0,0,0,0
156913144,5.0112305,0.0,0,0,1,0,0,0,0
157423176,5.0128417,0.0,0,0,1,0,0,0,0
157923146,5.014453,0.0,0,0,1,0,0,0,0
158433185,5.0063963,0.0,0,0,1,0,0,0,0
158933144,5.016064,0.0,0,0,1,0,0,0,0
159433144,5.017676,0.0,0,0,1,0,0,0,0
159933144,5.0208983,0.0,0,0,1,0,0,0,0
160433144,5.016064,0.0,0,0,1,0,0,0,0
160933148,5.0112305,0.0,0,0,1,0,0,0,0
161433144,5.040234,0.0,0,0,1,0,0,0,0
162953146,5.0273438,0.0,0,0,1,0,0,0,0
163453169,5.019287,0.0,0,0,1,0,0,0,0
163953168,5.0063963,0.0,0,0,1,0,0,0,0
164453144,5.016064,0.0,0,0,1,0,0,0,0
164953144,5.0063963,0.0,0,0,1,0,0,0,0
165453144,4.9967284,0.0,0,0,1,0,0,0,0
165953181,5.009619,0.0,0,0,1,0,0,0,0
166453144,5.0015626,0.0,0,0,1,0,0,0,0
166953171,4.980615,0.0,0,0,1,0,0,0,0
167453155,4.995117,0.0,0,0,1,0,0,0,0
167953144,4.995117,0.0,0,0,1,0,0,0,0
168453175,4.975781,0.0,0,0,1,0,0,0,0
168953160,4.9918942,0.0,0,0,1,0,0,0,0
169453144,4.993506,0.0,0,0,1,0,0,0,0
169953146,4.980615,0.0,0,0,1,0,0,0,0
170463169,4.9773927,0.0,0,0,1,0,0,0,0
170963160,4.9870605,0.0,0,0,1,0,0,0,0
171463148,4.9967284,0.0,0,0,1,0,0,0,0
171963184,4.9822264,0.0,0,0,1,0,0,0,0
172473144,4.9838376,0.0,0,0,1,0,0,0,0
172973144,4.9967284,0.0,0,0,1,0,0,0,0
173473182,4.995117,0.0,0,0,1,0,0,0,0
173983146,4.995117,0.0,0,0,1,0,0,0,0
174483146,4.975781,0.0,0,0,1,0,0,0,0
174983204,4.9838376,0.0,0,0,1,0,0,0,0
175483155,4.9918942,0.0,0,0,1,0,0,0,0
175983176,4.975781,0.0,0,0,1,0,0,0,0
176483153,5.004785,0.0,0,0,1,0,0,0,0
176983205,4.9854493,0.0,0,0,1,0,0,0,0
177483176,4.975781,0.0,0,0,1,0,0,0,0
177993145,4.9773927,0.0,0,0,1,0,0,0,0
178493182,4.993506,0.0,0,0,1,0,0,0,0
178993144,4.9822264,0.0,0,0,1,0,0,0,0
179493154,4.9773927,0.0,0,0,1,0,0,0,0
179993144,4.988672,0.0,0,0,1,0,0,0,0
180493157,4.9983397,0.0,0,0,1,0,0,0,0
180993145,4.975781,0.0,0,0,1,0,0,0,0
181503176,4.9870605,0.0,0,0,1,0,0,0,0
182003171,5.003174,0.0,0,0,1,0,0,0,0
182513152,4.993506,0.0,0,0,1,0,0,0,0
183013145,4.9854493,0.0,0,0,1,0,0,0,0
183513164,4.9870605,0.0,0,0,1,0,0,0,0
184013183,4.995117,0.0,0,0,1,0,0,0,0
184513152,4.988672,0.0,0,0,1,0,0,0,0
185023161,5.016064,0.0,0,0,1,0,0,0,0
185523191,4.9709473,0.0,0,0,1,0,0,0,0
186023153,4.9709473,0.0,0,0,1,0,0,0,0
186533177,5.0015626,0.0,0,0,1,0,0,0,0
187033177,5.003174,0.0,0,0,1,0,0,0,0
187533149,4.9822264,0.0,0,0,1,0,0,0,0
188043160,4.979004,0.0,0,0,1,0,0,0,0
188543153,4.9918942,0.0,0,0,1,0,0,0,0
189043149,4.9822264,0.0,0,0,1,0,0,0,0
189553149,4.9983397,0.0,0,0,1,0,0,0,0
190053148,4.993506,0.0,0,0,1,0,0,0,0
190553143,4.9870605,0.0,0,0,1,0,0,0,0
191053145,4.9870605,0.0,0,0,1,0,0,0,0
191553149,4.980615,0.0,0,0,1,0,0,0,0
192053172,5.0015626,0.0,0,0,1,0,0,0,0
192553148,4.9773927,0.0,0,0,1,0,0,0,0
193053144,4.975781,0.0,0,0,1,0,0,0,0
193563159,4.9773927,0.0,0,0,1,0,0,0,0
