timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
138867495,-0.00033110305,-0.0013031636,0.001084983,0.0,0.0,0.0,0.0
138959445,-0.00059820095,-0.0009885968,-0.00024445454,0.0,0.0,0.0,0.0
138991430,-0.00058567757,-0.0010009047,-0.0010822836,0.0,0.0,0.0,0.0
139023447,0.00048593243,-0.00027665775,-0.0006922186,0.0,0.0,0.0,0.0
139055493,0.00076050794,-0.0010259156,3.509043e-05,0.0,0.0,0.0,0.0
139087491,-0.000618957,0.0007051836,0.0006678886,0.0,0.0,0.0,0.0
139119489,-0.00044627098,-7.011462e-05,-0.0006831311,0.0,0.0,0.0,0.0
139151409,-0.0010456003,9.18773e-05,0.00017138402,0.0,0.0,0.0,0.0
139183494,0.00017254968,-0.0013982996,-0.00078197126,0.0,0.0,0.0,0.0
139215499,-0.00043735752,-0.00102112,0.00011089607,0.0,0.0,0.0,0.0
139247480,0.0008195589,-0.00020104856,0.00032558822,0.0,0.0,0.0,0.0
139279467,0.0031325251,0.00065728347,0.0072126067,0.0,0.0,0.0,0.0
139311411,-0.009422674,-0.004378953,0.009199189,0.0,0.0,0.0,0.0
139343513,0.0123678,0.0058690384,-0.01047243,0.0,0.0,0.0,0.0
139375463,0.006648393,0.003632916,-0.01953656,0.0,0.0,0.0,0.0
139407470,-0.008273347,-0.0062267315,0.017097333,0.0,0.0,0.0,0.0
139439470,-0.013283662,-0.010412807,0.015697721,0.0,0.0,0.0,0.0
139471503,0.010838256,-0.00029785535,-0.018408509,0.0,0.0,0.0,0.0
139503489,0.004499464,0.0071802586,-0.009439473,0.0,0.0,0.0,0.0
139535425,-0.017604116,-0.00058242376,0.016428703,0.0,0.0,0.0,0.0
139567459,-0.005435671,-0.0027423135,0.011358677,0.0,0.0,0.0,0.0
139599469,0.011653623,0.0051635094,-0.015610896,0.0,0.0,0.0,0.0
139631410,0.005120504,-0.0003552807,-0.014101718,0.0,0.0,0.0,0.0
139663450,-0.012840625,0.0010932542,0.0068457164,0.0,0.0,0.0,0.0
139691412,-0.0048129754,-0.0053431597,0.0056080804,0.0,0.0,0.0,0.0
139723443,0.004328623,0.0030188907,-0.010726513,0.0,0.0,0.0,0.0
139755495,0.015502497,-0.0044672117,0.009888796,0.0,0.0,0.0,0.0
139787485,-0.036095925,0.008806587,0.039663736,0.0,0.0,0.0,0.0
139819460,-0.021390751,0.022144599,0.0035942588,0.0,0.0,0.0,0.0
139851460,0.030182296,0.00011347758,-0.037832916,0.0,0.0,0.0,0.0
139881906,-0.000497993,0.008714003,-0.000679858,0.0,0.0,0.0,0.0
139915500,-0.016364548,-0.005217879,0.0038349326,0.0,0.0,0.0,0.0
139946619,0.045121387,-6.524497e-05,-0.002400108,0.0,0.0,0.0,0.0
139974713,-0.0059655663,-0.007753265,0.014032756,0.0,0.0,0.0,0.0
140006679,-0.022166308,-0.0057797804,-0.030714957,0.0,0.0,0.0,0.0
140038630,0.022074567,-0.0056845453,0.0036681667,0.0,0.0,0.0,0.0
140070682,-0.039632794,0.0009342738,0.0068269884,0.0,0.0,0.0,0.0
140102609,0.011642135,-0.00020676176,0.01684923,0.0,0.0,0.0,0.0
140134683,0.041447368,-0.0029922463,-0.00810674,0.0,0.0,0.0,0.0
