timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
76933869,0,0.0,0.0,0.46280223,0.2490551,-0.034615863,2.7567148e-05,0.00022730231,-0.25493774,-0.000869318,0.0034274326,-0.0023969444,-0.0008915461,0.0009313082,0.0062356098,0.003024282,-0.017151155,0.013405316,0.009007295,-3.139326,0.0,0.10024826,0.0023969444,0.00537764,0.003702753,0.025851008,0.017166795,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
77037867,0,0.0,0.0,0.462886,0.24909793,-0.03462745,2.7567148e-05,0.00022730231,-0.25493774,-0.00029912958,0.0035776682,-0.002956105,-0.0014260547,0.0009313082,0.0062356098,0.003024282,0.005615521,0.010724474,-0.0020895198,-3.139346,0.0,0.100301236,0.002956105,0.005240304,0.0036068715,0.025926009,0.017211542,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
77141869,0,0.0,0.0,0.46300244,0.24916191,-0.034701068,2.7567148e-05,0.00022730231,-0.25493774,0.00027152832,0.003568744,-0.002994373,-0.0014483501,0.0009313082,0.0062356098,0.003024282,0.017122691,0.015643978,-0.015846148,-3.1393688,0.0,0.100366086,0.002994373,0.005269892,0.0036196448,0.026264872,0.017408594,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
77237912,0,0.0,0.0,0.46314532,0.24924718,-0.034752894,2.7567148e-05,0.00022730231,-0.25493774,1.663858e-05,0.004121995,-0.0026705335,-0.0011223683,0.0009313082,0.0062356098,0.003024282,-0.01954019,0.055964332,-0.04541262,-3.1395133,0.0,0.10038309,0.0026705335,0.005174316,0.0035557698,0.026013747,0.017259417,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
77341869,0,0.0,0.0,0.46326774,0.24931963,-0.034775548,2.7567148e-05,0.00022730231,-0.25493774,0.000578831,0.0038142316,-0.0027362637,-0.0011726563,0.0009313082,0.0062356098,0.003024282,0.048383337,-0.33349505,-0.012965004,-3.1389816,0.0,0.10039083,0.0027362637,0.005267245,0.0036146617,0.026230203,0.017387427,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
77445875,0,0.0,0.0,0.4633654,0.24948806,-0.03476539,2.7567148e-05,0.00022730231,-0.25493774,0.0011039051,0.0039522382,-0.0025668528,-0.0009670013,0.0009313082,0.0062356098,0.003024282,0.29297975,0.3455785,-0.03385164,-3.1391137,0.0,0.10037795,0.0025668528,0.0053488645,0.0036673283,0.02639303,0.017483547,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
77541869,0,0.0,0.0,0.46344262,0.24958429,-0.034773283,2.7567148e-05,0.00022730231,-0.25493774,0.0005445346,0.0037314494,-0.0027383717,-0.0011234006,0.0009313082,0.0062356098,0.003024282,0.24714497,-0.2441727,-0.030248245,-3.139461,0.0,0.100373946,0.0027383717,0.0052574575,0.0036095942,0.026054151,0.017285144,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
77645868,0,0.0,0.0,0.46349958,0.24963805,-0.03485064,2.7567148e-05,0.00022730231,-0.25493774,-1.6072578e-05,0.004274701,-0.00334986,-0.0017306684,0.0009313082,0.0062356098,0.003024282,0.026031401,-0.04331787,0.015911562,-3.139639,0.0,0.100436985,0.00334986,0.005352752,0.003670344,0.026346752,0.017456872,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
77749875,0,0.0,0.0,0.46352834,0.24970968,-0.034992896,2.7567148e-05,0.00022730231,-0.25493774,0.00041443232,0.0045904536,-0.004668421,-0.003046422,0.0009313082,0.0062356098,0.003024282,0.09302367,0.29671666,-0.09125623,-3.1392307,0.0,0.100542456,0.004668421,0.005448974,0.003732274,0.026589092,0.017598877,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
77853906,0,0.0,0.0,0.4635947,0.24978642,-0.035143994,2.7567148e-05,0.00022730231,-0.25493774,-8.223964e-05,0.0049914713,-0.0044607185,-0.0028327692,0.0009313082,0.0062356098,0.003024282,-0.17148949,0.21982159,-0.04777214,-3.1392941,0.0,0.100586414,0.0044607185,0.0055075195,0.0037709877,0.026681835,0.01765403,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
