timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
77334234,5.0966306,0.0,0,0,1,0,0,0,0
77834188,5.0966306,0.0,0,0,1,0,0,0,0
78344186,5.078906,0.0,0,0,1,0,0,0,0
78844197,5.0869627,0.0,0,0,1,0,0,0,0
79344188,5.0660157,0.0,0,0,1,0,0,0,0
79844191,5.0708494,0.0,0,0,1,0,0,0,0
80344197,5.0611815,0.0,0,0,1,0,0,0,0
80844188,5.0708494,0.0,0,0,1,0,0,0,0
81354196,5.064404,0.0,0,0,1,0,0,0,0
81854188,5.0450683,0.0,0,0,1,0,0,0,0
82354222,5.043457,0.0,0,0,1,0,0,0,0
82854188,5.0466795,0.0,0,0,1,0,0,0,0
83354188,5.0466795,0.0,0,0,1,0,0,0,0
83854188,5.0080075,0.0,0,0,1,0,0,0,0
84354188,5.0273438,0.0,0,0,1,0,0,0,0
84854216,5.028955,0.0,0,0,1,0,0,0,0
85354188,5.0273438,0.0,0,0,1,0,0,0,0
85864209,5.0225096,0.0,0,0,1,0,0,0,0
86364223,5.017676,0.0,0,0,1,0,0,0,0
86874188,5.016064,0.0,0,0,1,0,0,0,0
87374189,5.009619,0.0,0,0,1,0,0,0,0
87884199,5.004785,0.0,0,0,1,0,0,0,0
88384231,5.0208983,0.0,0,0,1,0,0,0,0
88884223,5.014453,0.0,0,0,1,0,0,0,0
89384197,5.0015626,0.0,0,0,1,0,0,0,0
89884223,5.017676,0.0,0,0,1,0,0,0,0
90384204,5.019287,0.0,0,0,1,0,0,0,0
90884189,5.016064,0.0,0,0,1,0,0,0,0
91384229,5.019287,0.0,0,0,1,0,0,0,0
91884233,5.016064,0.0,0,0,1,0,0,0,0
92394188,5.017676,0.0,0,0,1,0,0,0,0
92894188,5.0112305,0.0,0,0,1,0,0,0,0
93394188,5.0273438,0.0,0,0,1,0,0,0,0
93904212,5.016064,0.0,0,0,1,0,0,0,0
94404198,5.0208983,0.0,0,0,1,0,0,0,0
94914213,5.033789,0.0,0,0,1,0,0,0,0
95414188,5.009619,0.0,0,0,1,0,0,0,0
95914188,5.0273438,0.0,0,0,1,0,0,0,0
96414188,5.033789,0.0,0,0,1,0,0,0,0
97914229,5.0208983,0.0,0,0,1,0,0,0,0
98424220,5.0225096,0.0,0,0,1,0,0,0,0
98924199,5.0063963,0.0,0,0,1,0,0,0,0
99424206,5.0128417,0.0,0,0,1,0,0,0,0
99924207,5.0225096,0.0,0,0,1,0,0,0,0
100434214,5.0208983,0.0,0,0,1,0,0,0,0
100934188,5.004785,0.0,0,0,1,0,0,0,0
101444212,5.0080075,0.0,0,0,1,0,0,0,0
